text,target
"si eres hombre y dices ""no sé que ponerme"" creo que deberías ponerte un pene en el ano ¡maricón!",1
@usuario a mi me da miedo la lesbiana machorra :v,1
@usuario jajajajajaja no mamar mi @usuario ahora sí para que veas vas a pagar tus multas para recuperar tu jeep y seguir #haciendoladepedo,1
@usuario cállate ya hijo de puta mientras más hablas se ve el miedo que tienes de que hayan descubierto todas tus putas mentiras de mierda,1
jajajaja a los únicos seres que no se le niega la invitación es: a las mujeres no seas marica y portate como un hombrecito. #puto,0
feliz día méxico por ser madre y padre luchona tony stark iron man miguel hidalgo y corregidora xd…,0
mauro viale acaba de decir que las hamburguesas para veganos son de putos oka,1
si no es muy tarde para decirte que te vayas a la verga entonces vete a la verga.,1
puta madre yo estaba esperando el 16 de septiembre y resulta que es sábado 😤,0
cuando eres un buen pasivo y sabes como montar una buena verga... 😈😈😈,0
para mal hdp  ya no juegas mcpe ya no me mandas links ya nada cabron,1
"me cagan esas morras que nadamas te hablan cuando se pelean o cortan con su novio y te dicen ""me olvidas"" chinguen a su madre pinches putas.",1
un tinaco lleno de ‘agua loca’ provocó #intoxicación a estudiantes,0
la madre tierra pachamama nos habla y nos habla fuerte y nosotros no ponemos atención. #consciencia,0
quiero seguir retwitteado pero tengo que estudiar para el examen de mañana ¡me estoy volviendo loca!,0
no mames pinches chilangos porque siempre con la inche transa?? porqué siempre a pasarse de listos...no mame…,0
40 minutos en quitar araña. pero 30 segundos para ponerla. además de mentar la madre los oficiales,0
los putos solo hablan los reales callan y agandallan  #liricaurbana  #jj,0
ojalá @usuario hiciera patria y le pusiera sus putazos al maricon de @usuario,1
¿ y a tiperra estúpida  te va a cargar la verga o qué hacías en mis sueños..?,1
esoooooo es pinches jugadores hdp @usuario  yo le pondría y me partiría mil veces más la puta madre que cualquiera de ellos!!,1
river en 2 semis finales y vos seguila mirando x fox bostero hdp como los odio !!!!!!,1
tengo que bañarme estudiar desayunar hacer tarea no deprimirme etc.. y adivinen quien está acostado valiendo madre. 👉🙋‍♂️👈,0
@usuario te apoyo los de facebook son putos… y los reporteadores son kollaids…,1
buenas noches!!! empinando mi culo de putita quien viene y me ensarta su deliciosa verga ufff,0
gracias a tuiter yo sé lo que está bien lo que está mal y lo que debe valerme verga,0
hijo de perra! chingas a tu reputísima madre imbécil!!,1
pasenme el twitter del arbitro pa mandarlo a chingar a su madre hdp!!,1
el pinche perro fin a la verga ahí te veo chingón.,0
como cada año va a estar el clima de la verga para mi cumpleaños.  gracias vida no mms.,0
aprovecharé este tweet para decirte que: me cagas no eres cool estas culero y eres un ser humano de la verga. fin del comunicado.,1
ándele pinche @usuario por joto y tramposo #noerapenal,1
siri necesita unos buenos vergazos para que deje de estar de contestona pobre pendeja,1
no sé si estoy más encabronado con mi dealer o con mi falta de huevos para tragarme las putas prozac y ya dormir...,0
algún alma caritativa que me invite a comer un #chileennogada?este año mi madre no hizo... prometo repetir!,0
luis si estás leyendo esto chinga tu madre.,1
perdón esta cuenta se dedica a predicar la palabra de dios no más intriga ni chismes de jotos y putas faltos de atención.,1
#seriabueno que dejes de tener unos ojitos verdes tan hermosos porque le gustas un buen a la loca ésta 😊💕  arroba mi crush 💛💙 #d♡ #a♡,0
cuando descubres que tienes dos putas en instagram :/,1
estoy buscando un tutorial para que se me quite lo pendeja.,0
si con pinches 140 caracteres me eran suficientes para mandarte a la chingada ahora con el doble ya pasaste a chingarla pero bien bonito… gracias twitter por la bella oportunidad.,1
esta de la verga agarrar tu teléfono revisarlo y no ver tu ningún chat interesante 👎,0
está de la vrg saber que tu novio te pone el cuerno y aguantártela por ser alguien insegura. 🤔,0
a mi ya me mató desde hace 2 años en cd. carmen con sus putas reformas ahora tengo que hablar inglés en mi propio país para trabajar !,0
hija de las mil putasq se meta el arma por el culo👊🏻,1
tengo todo lo que la pone loca tiri ri rinn tin tiin tin tintin,0
estas para embarrarte mi verga es esa carita de puta y vaciarme en tu cara mientras te aprieto los pezones y te nalgeo,1
otra vez clavillazo?? vas a chingas a tu madre pinche hipócrita. candil de la calle oscuridad de tu casa,1
el bacacho si es lo más deli.🤤❤️ustedes que se creen buchones y al final se lo terminan mamando. 🙄,0
aquí escuchando musica y agarrandome la verga alguien gusta?? 🍆💦😏😈,0
como eres lame huevos de higuera puto perrito con cuernos no eres chiva eres marica,1
ya me tienen hasta la madre con las rolas de doña luchona de los 90's...,0
mi vida se basa en tareas de plantas y recursos naturales. putas plantas ya sueño con ellas. ayuda 😭,0
duérmete a la verga tus notas nos aburren tu comida nos vale verga enseña tetas y el culo es lo unico que vendes bn 💩,1
como van a dejar el agua abierta se inundo todo hdp,1
me hiciste explotar ahorita porque julio dice que milo y el son esposos y se anda haciendo el joto con el aaahh,0
perdón por no ser una mamá luchona como las que te gustan neta perdón.,0
05:07 am. ni estando enfermo respetas morfeo. ¡tantita madre!,0
uno ya no puede hablarle a una niña de buen pedo porque todo se mal piensa a la verga,0
nunca hago pedas en mi casa y el único día que hago una mi tia (vecina) le quiere hablar a la policia no te pases de verga.,0
mi prima no llega y ya estoy en las putas grabaciones,0
no está mal decir verga. por ejemplo paraguay valió verga en el fútbol. 😔,0
@usuario tremendo hdp y así quieres ser presidente 🖕,1
el novio de una conocida se ve bien joto y yo así de: amika date cuenta. 😂🐍,0
@usuario jajajajaja naaaaaaaa yo solo lleve a mi madre a comprar su despensa jajaja,0
ya oyeron perras #elnoviodetuamigaotuamigo se respeta  ya los amigos no respetan  putas zorras,1
o sea: hasta en pinches sueños valgo verga con esta persona chingada madre,0
no soporto a los hombres que creen que una mujer vale menos solo por decir groserías. pendejos hijos de su puta madre.,1
🎶🎶 y ya lo vez y ya lo vez los putos chilenos se quedaron fuera otra vez 🎶🎶,1
es un taboo convenientemente rsguardado por los mismos putos criollos de siempre,1
@usuario es una mamá luchona,0
no mames @usuario es como la 5a vez que sacas ésta noticia. no se a quien mandó a la chingada pero ya superenlo.,0
soy una mamá luchona y la universidad es mi bendición.,0
"ahhh pero claro.. si ella no ""enriquecio"" a su jardinero mucama etc... se robó todo la hdp #kk",1
ya van 2 veces que me traban con sus putos videos de gemidos con mi mama aun lado no se pasen de verga jajajaja😂😂,0
ese gonzalo es todo un maricon como todos los chivahermanos,0
al rato lo único que haré es dormirrrr y recuperarme de todos los putos desvelos,0
los hombres dicen «fue sólo sexo» para no verse tan enamorados y pendejos. las mujeres dicen «fue por amor» para no verse tan putas.,0
si me pagaran por ser marica y porque me dijeran que no lo sea estaría siendo marica en parís 😭,0
😖 jajajaja ya quisieras pinche viejo maricón. sáquese a la verga y póngase a estudiar.,1
@usuario ¿en serio!? qué poca madre 😡,0
mientras me cojo el culo de este putito le hablaba si quería mi verga🍆💦😈😏 🔁rt y subo otro video ❤lk si te gusta que te hablen…,0
ha ha!!! karmaaaaaaaaaaa!!! #noerapenal putos viva méxico 🇲🇽,0
sophie turner se va a casar y yo aquí... leyendo barrera hematoencefálica en batita de felpa.  ser la loca de los gatos como meta de vida ✔,0
¿ya postearon que aman este clima que está de la super verga?,0
que verga tengo en la cara que todo mundo se me queda viendo y me obligan a que sea mas mamon 🙄🙄🙄,0
en guanajuato hubo fiesta con 500 lts de “agua loca” (agua de sabor y mezcal). no amigos. mejor busquen calidad…,0
@usuario produciendo intereses para algún político hdp en algún paraíso fiscal,1
ls fotos de sj me tienen toda loca. no saben cuanto espero este comeback 😭💙,0
dejen de tirarse qlv pinches putos aguanten #pedarumboarusia,0
pinches putos quitenles el tolete y a ver quien puede más.,1
ya cualquier puto defecto mental es motivo de aceptación. pinches deformes dejen de nacer.,1
@usuario por quien de todos los putos empezaría ? yo por el pendejo mayor baboso alucinado mi mascota y además cínico jajajaja si @usuario,0
iba a darles los buenos días y me entero de lo de las vegas ¿que putas le pasa a la humanidad?,0
voy a dejar aquí un chinga tu madre por si se te ocurre stalkearme antes de dormir. 😊,1
jajajajajajja ese cabrón me va a estar mamando la verga todo el 2018!!!,1
traigo avatar de mata putos en el whatss. #semehace,0
hacer comparaciones para este wey es demasiado se complica sólo. ya me imagino a la hora del sexo esc… https://t.co/1rparvtqtu,0
@usuario @usuario @usuario hdp! y sale caminando y mantiene sus laburo cdo en todos los contratos dice q deben tener buena conducta..este encima dice q estaba en pedo😠,1
lo único bueno de regresar con tu ex novia es que ya sabes de que croquetas le gustan a la hija de su perra madre.,1
#panamericana #frenada antes de los #peajes ...al que toca toca la suerte es loca... si #liberaran barreras,0
pinche hospital pitero con sus coordinadores piteros y doctores desorganizados...y encima todos se lavan las putas manos 💆🏻‍♂️,1
pero que putas madres 😱😱😱😱😱😱😱😡😡😡😡😡😡😡😡😡😡😡😡😡,0
cinco putas intercepciones. que putiza y bien merecida.,0
está de la verga que tu cabeza sea tan pequeñita ¿qué vergas te hace creer que tienes la verdad absoluta?,0
marica ¿como que sophie turner se va a casar con joe jonas? ¿¡quien hace eso?!,0
madre mia tengo que lavar trastes 🍴🍸🍳😪😥,0
"lo peor son esos hdp que te dicen ""exageran un buen"" la violencia contra las mujeres no existe... ¡macho!",1
arbitro joto le da miedo sacar tarjetas a su papi #televisa #americavschivas #esteclasicoes,1
buenos días criaturas del mal hoy cubro turno matutino ya lo sé  la gente está muy loca. wtf.,0
estaba aguantando no dormir pero me siento de la verga 🤧😖😷😷🤒🤒🤒🤒🤒,0
que maricon te viste pegándole al reportero #lordcachetada,1
¿porqué los vatos son bien putos? es pregunta seria.,1
@usuario ratas oportunistas hdp!!,1
si te vas a 'morder' la piel de tus putos dedos no la escupas en el metro por fa. hazte un paro y y háznoslo a todos pinche cerdo.,1
alguien me puede decir donde putas veo el capitulo?,0
a la verga jajajajaja no mames se mamo neta cada vez me sorprende más este jugador de tercera división,0
¿no hay excusa para llegar tarde todos los días? su clase empieza a las putas siete a eme. #tsea,0
tienes muy buena verga para darme unos centones ahi,0
todo suena tan lindo sexi y gracioso... putas combinaciones de perfección se avientan en todo lo que hacen y dicen,0
puta perra hueva conocer a alguien desde ceros empezar a salir y cosas de ese tipo. mejor ese dinero lo invierto en unas buenas putas ❤️😍,0
para afuera putos chilenos se creían los dioses de sudamericana... bájense de esa nube. humildad pinches #eliminatoriassuramericanas,1
son más putas ustedas y se están admirando de luis gerardo m. 🤷🏻‍♀️🤦🏻‍♀️,1
@usuario en vez de darle en su madre a un paparazzi se lo diste a una fan 😂 chale,0
mira el anime esta bien pero lo joden las putas crisis existenciales permanentes de kanekis…,0
igual me lo pasaba mejor de fiesta si los tíos dejaseis de ser unos putos acosadores y aceptaseis un no,1
en momentos como este es cuando me doy cuenta porque estaba de pinche loca. #andresllegastarde,0
dime si me estoy volviendo loca dime por favor que a ti te pasa igual.,0
memo buffon zelada chilavert ochoa hijos de toda su chingada madre,1
cámara es más fácil que yo me de un rol por allá ahí te aviso cuando vaya nada más no te vayas a pon…,0
estimado puto país no putos los que imparten la justicia en el país!,1
no le queda a la putita tiene la misma cantidad de dignidad que daniela madow,1
lo mismo que le pasa a cerro siempre.  se llena el estadio de hijos de putas murmulladores y silbadores.,1
que putas mierdas pasaba por mi mente cuando dije: si es buena idea comprarme una laptop con pentium !?!?! me encabrona lo lenta que es !!!,0
@usuario @usuario hay si. hay si .por si no lo viste @usuario ten huevos y dilo tu maricon @usuario par de putos y chinguen su madre,1
que poca madre tú no tienes autoridad moral para calificar á nadie,0
putas gasolineras están todas pendejas por esta zona 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡,0
@usuario como siempre  puro choro cero periodismo. tienes fama por ser el lameculos de florentino.,1
que se enojan de que no les das verga pero con esas promociones (tu verga) como no enojarse jaja saludos,0
no mamar era mi maximo de niño quien no en los 70's y 80's tenia un luchador de muñeco esta pendejo el director,1
estás tan fea que cuando naciste la que lloró fue tú mamá hija de tu puta madre.,1
tus compañeros que gritan que los expulsen porque les vale madre el reglamento de la uni y se sienten bien vergas porque no les hacen nada,0
11una tipa q me tiraba indirectas muy directas y cuando la enfrente dijo: no es verdad estas medio loca a esa la bloquee por cobarde😂,0
siempre que me gusta alguien: vive lejos no me quiere no supera a su ex tiene novia es maricon es un mamon.,0
lptm quiero salir de todo putas crisis existenciales,0
para ustedes mis bebés hermosos quiero sus mensajes en privado con su verga 😝😝😝😘😛😋😋😋😏😏😏😏,0
por mi los dos chinguen a su madre aquí y en persona par de putos,1
creo que soy la única loca de mi familia que gasta $600 por un bronzer y $400 por un labial 😅,0
estoy hasta la madre que ya se acabe la semana por favor 🙏🏻,0
1 hora esperando bus de copesa nte sur cuando putas van a hacer algo al respecto?? @usuario,0
pues si no pudiera quitarme esa ansiedad supongo que si me darían ganas de morirme a la verga.,0
amigo ligue compañero peor es nada chakal mayate,0
que se cancelan dije me vale verga si no nacen más pinchis bebés igual ya hay mucha gente,0
jaja que por ver series y novelas vas hacer maricon?neta we no dijas pinches estupideces y si madrid fue…,0
en 8 días me dan mi ine ¿ya le podré mentar la madre a los políticos o todavía no? 🤔,0
uy estoy en las mismas solo dos putas horas 😭 pero yo si iré,0
como me emputo perder el tiempo con gente que no sabe ni qué putas quiere 😒,0
"pero a ti te vale sigues siendo un ""sólo yo"". así no se verga putas mierda puede.",0
amigas: es muy corriente que usen la palabra “verga”. les ruego que se recojan.,0
putos robos osea que antes no era seguro? nos mintieron?,0
faltan 9 minutos para mi sesión con la psicoanalista y el tráfico está asqueroso. si sigo loca será culpa de mancera. qué ciudad nos dejó.,0
@usuario por fin ya estaba hasta la madre 👊,0
que digan que el examen es en parejas y todos se acercan para que sea con ellos. el que afloje más $$ podrá hacer el examen conmigo. putos,1
darle amor disciplina y valores a tus hijos varones desde niños para que no se vuelvan unos hdp de mayores fomenta el machismo. oh dios 🤢,1
que les quiten la luz a esos hdp sólo la usan para clonar películas. 😡😡,1
ya desayuné ya me bañé ya salí de casa ¿qué falta? por que también ya ando valiendo madre.,0
para que quiero spotify si mi vecino todo el día tiene música a alto volumen. dijo nadie pinches putas nunca de la  v word.,0
@usuario @usuario seguro no esa clase de gueyes son putos abusan de la mujer pero si ven hombre ni se bajan saben que les van a partir la madre,1
eso es una mentada de madre... 😡,0
pinches #hipster putos que abandonaron la #roma #condesa muchos son de #provincia o extranjeros. le falta no ser elitista a las colonias.,1
solo agenda con un día antes te voy a hacer mío con mucha cadencia. #putas #jalisco |,0
@usuario @usuario tengan tantita madre trabajen x soluciones en lópez mateos sur seguramente ustedes viajan en helicóptero @usuario,1
tiene las manos chidas 😍 pero una caligrafía de la verga.💔,1
cuando tus tíos no te eligen en ningún equipo de fútbol porque saben que eres joto 😂😂😂👑,0
dan prisión preventiva a presunto violador de menores en aguascalientes #hdp #bote,1
qué fácil es pedir un hombre guapo mamado adinerado y pitudo cuando estás toda culera y de la verga pinches morras pendejas.,1
fragmentado... con tantas putas cuentas alternas 😹 #películasdeitodolo,0
tu piel esta suave  tu piel esta caliente  y en tu verga dime que me siente.,0
necesito de alguien pero de quien putas todos se van,0
aunque teniendole miedo a los negros te oyes muy muy puñal.,1
pinches curas cuidan la imagen del mocho peña nieto? claro le es gratis ojos curas paleros hdp,1
o si yo votare hasta qedar loca o infartarme lo q pase primero 😂😂😂 #exo #exo_power  #kokobop @weareoneexo,0
pues en persona no te ves de 500 likes culera. *putos filtros 😕🤣,1
te burlaste de tigres cuando lo botaron de copa y públicas de nuevo juzgar?  pinche joto!!!,1
"las personas deberían decir bien cuando solo quieren coger y no andarse inventando putos ""buenos dias bb buenas noches &lt;3"" ya están grandes",0
@usuario @usuario #morenava achingsr a toda su puterrima madre pendejo,1
todos mis planes están valiendo madre por gastar dinero a lo pendejo.,0
jajajajaja a los pandejos que apoyaban a @usuario les dolió ver que es una vulgar ambiciosa y se les fue el internet 😂😂😂😂 putos.,1
que verga con las candidatas 🙄😖 #señoritafiestaspatrias2017 #villadelcarbon #magicoxnaturaleza,0
tu ni jugar sabes pendejo y chingue a su madre puto viejo marica y mamasela a ese puto chileno,1
@usuario @usuario la neta pinche viejo nefasto no somos los unicos @usuario que nos caga el puto @usuario de maricon. mi @usuario  sapbeeeeeeeeeeee,1
te silencie porque la parte que más me gusta de tu fue la que me mandó a la verga.,0
@usuario @usuario @usuario chinga tu puta madre tu y costa rica pinchi dienton culero!,1
el putooo se enojo de le dijeron señor .. la palabra correcta es puto o maricon .. hay la esa oficial…,0
carl es uno de mis favoritos pero ese actor esta pareciendo marica,0
que no van al mundial? @usuario pinches gringos puñeteros! díganle al marica de trump que méxico 🇲🇽 le manda saludos eeeeeee putoooo!!!,0
hay tuits q no contesto aunque estén buenos no quiero darles interacciones me caen gordos... perdón tuiter x esta vida loca...,0
vamos a decir que pilar abel está igual de loca que dalí pero sin su genio.,0
aaaaah qué rico mama este putito jejeje de quieren ver cómo le desmadro el culo?,1
como se le dice a tu papá que pague el teléfono sin dejar tú imagen de mujer luchona e independiente 🤔😂,0
#creóque mamá se está volviendo loca!!!  así dirán mis hijos :p,0
rt pa más videos donde hombre #maduro #casado me da a mamar su verga mientras su señora e hijos no están en casa. #dominacion…,0
recuerdo hace dos años un joto me copio el disfraz en el cetis pero lo hizo todo culero y cuando llegue yo se...,0
ella me mando a la jodida que por chaparro y por feo y yo le dije que si que si es cierto 😂,0
ps que bonito festejan pero en el mundial nos la pelan putos 😉🤘🏼🇮🇸,1
"infantino se ve que si quiere a me$$i en el mundial dos putos robos enormes. qué lástima que ""el m…",0
¿cómo putas @usuario de atreve a eliminar a padre de familia de su parrilla?,0
#consalvadoriglesias habrá putas para todos!!! yeii,0
con ella pierdo la dignidad una y otra vez que putas 😐😒😔,0
según muy pinché putito aguantador no más se la di a oler y se espanto.,0
putos árbitros parece que están en contra de @usuario #chinguenasumadre,1
nunca estamos preparados para la perdida d un ser querido duele tanto y mas si es un familiar una madre un padre… <url>,0
mi madre me pregunta porque no dejo de ver caricaturas chingadamadre si hasta el tv abierta las están volviendo a pasar #sailormoona7,0
pues a decir por el trailer se puede contemplar que skywalker sigue siendo un marica,0
que putas hace @usuario  en @usuario  si ni juega en su puto equipo lamentable no llevar a paul  pinche osorio puto,1
quién me limpia la verga? ya la traigo bien olorosa y llena de queso. #esmegma #smegma,0
@usuario pinche perra que buen culo te cargas para nalgueartelo y estrellarte los huevos mientras te parto el culo a fuertes vergazos,1
me urge mandarte a la chingada con la #nuevatarjetametro,1
"quienes se ponen de delicados con la palabra ""verga"" nunca sabrán la paz mental que da decirle a alguien que te tiene harta lo siguiente:",0
ya tenemos uno. y más pendejo que joto por cierto. 😒,1
ay puras niñerias marica si supieran que las chicas se toman el cafecito con camilita ☕,0
jajajajajajajajaj oook!. . . .pinche día de la verga jajajajajajajajajajaja ( me doy). . . jajajajajajajajaja a,0
que rico cabrón pa mamarle su #verga #prieta y chuparle los #güevos,0
@usuario @usuario quieren su camotito con leche para dormi jajaeso buscan tomaditos de su manitas para q no les duele jaja jotolones ten tu gatito joto jaja,1
entonces que andas de vieja quemando a otros cuando tu estas igual das pena…,1
porqué quejarse es de putos (sic.) [que conste que (sic.)],0
eso de #detenerelreloj en la cámara de diputados es una burla y una mentada de madre al pais 😒🤔👎,0
en fin que la mamen y la vuelvan a mamar los putos maras chilenos de cagada malditos nacos sobrevalorados.,1
la neta el coral blanco y el hola pinche putita cachonda han sido lo mejor que le ha pasado a méxico en este 2017.,0
@usuario esooooooo! si claro fui con la hijas de su madre! jejejej,0
@usuario sonó a mamá luchona haha,0
así mi mañana porque loca de animales y tener 3 es bien fácil decía 🎈😞,0
a huevo! a solventar con nuestros impuestos a gente que prefirió largarse a otro país porque aquí valí…,0
¿soy la única loca que con las canciones de michael jackson baila como loca? xd tipo así (pero peor 😂):,0
putos asquerosos que se la vayan a jalar con otra cosa.,1
seguís vendiendo hdp!!!! después de 30 minutos???? te uniste a tu casa y volviste no??? no tienen vergüenza,1
"@usuario @usuario @usuario @usuario es solo un hdp aprovechado y que su ""diosito bimbo"" me perdone",1
@usuario @usuario  no mames si estamos peor de verdad no tienes madre pinche hipócrita sínico ratero de mierda,1
estoy hasta la puta madre de los videos del puto de victor gonzalez,1
feliz 10 de mayo día de la madre (mothers day):,0
los diseñadores del trabajo no valen verga pinches diseños feos.,0
esta asquerosa resta del peje no necesita firmas. es puto,1
vaya historia increíble como pueden hacerle eso a una persona y salir impunes nadie merece que un marica cobarde haga eso,0
#esfeocuandoteenteras  que ya eres una de las 5 que me valen verga,0
se antoja mamar esa puchita y meterle la verga por el culo,1
¿por que siempre me cruzo con tipos que me eliminan agregan bloquean desbloquean aparecen no me dejan? quien putas los entiende.,0
"""quieres saber por que quiero acabar con esta loca?""#mariaisabel #divinahelena #teamamostanto @usuario",0
chingas a tu madre pinche gordo edwin cardona... #daleriver 🐔,1
que como decía mi madre bailando todo se arregla ...💃🏼💃🏼😃 siempre hay que encontrarle lo bueno a la vida 😃 #felizmiercoles  🌺,0
obviamente ya se vendió porque como que hay gente re marica que no quiere ir!! ¬¬ jaja,0
sí está de la verga que digan verga niñas no se pasen de verga. la palabra verga sólo la pueden usar las personas con verga. verga.,0
el olor a papas fritas simplemente me vuelve loca! 😍,0
when dejas a tu perro con tu hermana y ya lo extrañas. parezco una luchona dejando la bendición con la abuela.,0
"""nunca putas se dio cuenta."" un epitafio que diga.",0
y para cuando matan a los hdp que acaban con la vida de tantos mexicanos a diario?! #espregunta @usuario,1
es una noche de copas una noche loca... #pelucatime,0
ni en los putos exámenes tuve tanto nervio como ahorita 🤦🏽‍♀️,0
@usuario @usuario allá son bien ehh putos y agachones igualitos a los de san nicolás. todo compran sea idea buena o mala simplemente son borregos.,1
:) la vejez..!!1 es un limite.. o el dinero!!1 por que sin dinero no hay putas!! jajaj,0
estos heterosexuales con unas cubitas de más se les sale lo joto jajajaja,1
me cagan esos cerveceros que se sienten tocados por los dioses con tantito ya se creen la verga y no saben ni para que sirve la malta base.,1
"amar la frase ""que chingue a su madre el américa""",0
@usuario y solo los ves y empiezas a chingar la madre jajajajajaja ❤️,0
en serio chavos… se ven bien putos hablando mal d una mujer mejor agárrense los buebitos y hagan valer el título de hombre q les dieron.,1
ahora fui con la dentista y no se que verga hizo que me arrancó un pedacito de labio me deslabioooo,0
@usuario yo quería un joe jonas y ahora el hdp se va casar 😭😭,1
si tiene una semana y media que regresaste con tu ex el que te sancho para que putas me vuelves a escribir después de 3 semanas! 🤔,0
si embarazas a tu elfa en estos días y trabajas te darán incapacidad por paternidad durante el mundial de rusia 2018 ponte verga 👌,1
@usuario @usuario como que tienes mucha fijación en el miembro masculino... has de ser maricon de closet... pues chiva eres lo más seguro es que si,1
en verdad espero que algún día se me quite lo sensible (marica) 🤘,0
yo me pongo a tus órdenes con mi culo bien caliente para disfrutar de tu rica y babienta verga papasito,0
#nochedeconfesiones la neta lo nuestro ya valio machin verga,0
no mamennnnn putos  #hondurellos mañosos ya quiero verlos en el primer partido del mundial van a valer p,1
así se ven los partidos de fútbol en esta casa!! #putita #sumisa #juevesdemamadas #hotwife,0
me duele la cabeza me duele el corazón chingas a tu madre si tocas otra canción.,1
te bañaste poca madre y tu peinado de salón y #lavidaesinjustacuando llueve !!! 💦😒,0
mujeres que critican a las pocas chichis ¿ustedes son unas perras de ocho chichis o qué verga?,1
que putos pues si no quisiera ir pues no iba pero no vaya a faltar un maestro porque uy súper necesario,0
cuanta verga le puedes valer a una persona yahoo respuestas.😶,0
apenas fue mi cumpleaños y pues apenas abrí los regalos (fueron pocos) pero no mamen se pasaron de verga,0
ni machismo ni feminismo mejor regrésenos a rbd y váyanse a la verga.,0
divertida deportista mediofit-mediocomidachatarra  inteligente loca voy para médico ¿qué me falta? ah! que te trate de la chingada!,0
si le van a quitar la grasa a sus tacos con una servilleta mejor saquen un kotex para que absorba mejor pinches putos.,1
amo esta sonrisa m tiene loca #reggaetonlento #heydj #kcaargentina,0
valiendo verga desde el primer parcial como siempre como toda la vida como debe ser... para que no se pierda la costumbre.,0
@usuario @usuario vos tu madre hdp,1
#undiacomohoy se conmemora el #diainternacionaldelabeneficencia en honor a la madre teresa de calcuta,0
@usuario desgraciado no es un hdp 😠,1
@usuario a la verja me vale verja perro :v  jálate hijo de tu puta verga a la verga!!! vergazos conmigo a la verga!!!,1
ya he sugerido un chingo en mis publicaciones en fb que soy joto y todavía creen que cada amiga con la que salgo en mis fotos es mi novia 😕,0
"""cuando apenas entraste a la escuela y ya valiste verga en todas las materias"" :v",0
no mamen ya ni para putear me alcanza el tiempo vale verga.,0
ahora sí fn se mamó en el inventario de sviatoslav richter.,0
chingas a tu puta y perra madre melitón pinche portero chiquitito malísimo.,1
así quiero el cabello jajsjs que loca tomándole foto pero asiiii,0
tenemos esta loca química entre nosotros🎭 #domingodeganarseguidores🙌 #siguemeytesigo 😉 #felizdomingo ✌,0
#ripiggy fuisre un perro hdp pero al final mostraste tu valia,1
fui por putas y ya saqué una cita para el viernes que nervios.,0
si miren vayan a darle limones que no tienen jugo a sus putas madres hijos de la chingada estoy llorando 😥,1
todos mamando con gorillaz y yo queriendo ver a amandititita.,0
hoy 20 (putos) días después del #19s el @usuario empezará a visitar los albergues.,0
votaré por got7 y sj pedí un disco de got7 dime loca.,0
@usuario @usuario @usuario @usuario y ya ni me vuelvan a comentar chinguen a su madre todos y bloqueados por pendejos y jotos,1
verga es una palabra básica en boca de cualquier mexican,0
si hubieran grabado a las fans de seguro salgo ahí re loca o llorando.,0
que rica putita siempre tan sensualuna delicia admirar esa exquisita putita caliente,1
la cosa es seguir mamando del erario asi como tunas!,0
pinche tinta toda migrada y se sienten un culo con sus putos atrapasueños valen verga 😒,0
pues yo no soy de esos pendejos que te ruegan a los que estás acostumbrada. yo si te mando a la verga.,1
@usuario @usuario yo tp. madre mía,0
así es pero su gente idiota no sabe el fairplay putos ignorantes,1
when te la esta mamando y te la raspa con los dientes,0
ojala alguien me quisiera con la misma fuerza con la que me agarro del tubo del camión para no darme en la madre.,0
a)que eres un joto b)que lo encontraste otra vez c)que eres un joto d)que alguien te movió e)nada,0
orgulloso? pinche bola de culos festejales su mediocridad hd 60 mil putas!!!,1
he andado tan en mi pedo que me no he escuchado la nv. canción de louis tomlinson fracasé como fan loca :(,0
lo bueno de valer verga en algún momento es esa sensación que viene cuando por fin te recuperas. y es bonito y está bién.,0
jajajaja qué joto! pero qué bueno que sobrevivió :),0
mi compañera de metodología tuvo dos putas semanas para joderme con la tarea y justo hoy me empieza a chingar. no mames. 😒,0
con el numero que aparace en cada foto es el numero de la chica. hay que marcarles cada una maneja diferente horario,0
y los putos defensores de @usuario que van a decir de la pendejada de gol que se acaba de tragar? ja ja ja @usuario #vamosmiseleccion,1
este debe ser un maricon encubierto porque los que apoyan esto que es algo aberrante. .son maricones,1
save me... en serio este hombre me está volviendo loca,0
no me estoy escondiendo menos hacer o hablar mal de mi sangre... no se pasen de vergas. putos chismes.,1
¿qué verga les pasa? ¿son recién egresados o qué pedo? ¿ven chela gratis y van de hambriados? pinches alcohólicos arruinaron el alcohol.,1
hahahaha son un desmadre esos putos muertos de gallardo y ayala,1
estuviéramos cojiendo pero estás dormido disque porque estás cansado y así no se putas puede!,0
estoy leyendo las respuestas a esto y verga tienen un chingo de pedos.,0
y el que dispara por la espalda al despachador que solo está haciendo su trabajo que no debe nada es de ser un hijo de su putísima madre.,1
los maestros siempre vienen conmigo a hablar mal de otros maestros. los niños a decirme quién les gusta. mi única respuesta: me vale verga.,1
pues no sé ustedes pero con 30000 pesos te alcanza para un par de putas y muchos captain morgan no sé qué se quejan.,0
jajajaja claro que si somos unos mocos es obvio que ya habían empezado a rt y a joder 😂😂😂 ni aguanta nada el maricón,1
eres puñal seguro te enfermas a cada rato por maricón jaja,0
quien trae fotos ricas en su cel? fotos de putas encueradas con las piernas abiertas? fotos de tetas puchas nalgas y penetraciones?,1
