Genero,Edad,Procedencia,Calificacion,Score,Aportaciones,Titulo,Opinion,Pais,Idioma,Dispositivo,Fecha
masculino,62,internacional,Muy bueno,4,396,a la vista,la atraccion de este lugar es la vista que proporciona de la ciudad y su entorno unica el monumento en si no tiene nada mas su importancia se debe al hecho de que pipila es un heroe de la independencia contra los espanoles,Brasil,portugues,PC,2017-01-14
masculino,40,internacional,Muy bueno,4,90,cerro de pipila,al ingresar al callejon al lado del teatro juarez hay una parada de teleferico el precio es mas alto que la guia de ida y vuelta de 50 25 vias ida llegare a la cima de la colina pronto tambien hay tiendas de souvenirs y hoteles,Japón,japones,Móvil,2017-01-14
masculino,32,nacional,Muy bueno,4,113,una gran vista de la ciudad,desde este monumento que esta muy bien ubicado puedes apreciar gran parte de la ciudad por lo que tienes que asistir puede subir por el funicular o en carro el cual tendras una muy bonita postal de este gran personaje de la historia y tienes una postal de la ciudad,México,espanol,Móvil,2017-01-13
masculino,39,nacional,Excelente,5,4,monumento al pipila,excelente vista de la ciudad es un lugar imperdible y de gran belleza perfecto para la foto del recuerdo,México,espanol,Móvil,2017-01-11
masculino,29,nacional,Excelente,5,5,de roll,en un sitio con una hermosa vista de guanajuato hace falta alguien que ese punto te relate a actuacion del pipila y de como casi lo desaparecen de la histora de la independencia,México,espanol,Móvil,2017-01-11
femenino,30,internacional,Excelente,5,16,un bonito atardecer,llegue por medio del funicular tipo especial de ferrocarril utilizado para subir grandes pendientes que vale 5000 viaje redondo arriba esta el famoso monumento al pipila para tomarte la foto del recuerdo subi alrededor de las 615 pm para tener la experiencia de tener una vista de la ciudad con luz de dia y tambien poder admirar la belleza de guanajuato de noche ya que he descubierto que las ciudades coloniales tienen mucho que ofrecer visualmente al anochecer cuando prenden todas las lamparas y luces de la ciudad adicionalmente puedes probar antojitos mexicanos en los alrededores para pasar un buen rato contemplando la vista que ofrece el mirador,Argentina,espanol,PC,2017-01-10
femenino,20,nacional,Excelente,5,5,muy buena vista,la vista de la ciudad es hermosa sobre todo al amanecer o atardecer es divertido subir por el funicular y bajar explorando los callejones enredados de bajada,México,espanol,PC,2017-01-10
masculino,33,nacional,Excelente,5,16,no dejes de visitarlo si vas a guanajuato,de lo mejor que hay en guanajuato al llegar a al cima de la montana donde se encuentra el pipila es una impresion maravillosa que te llevas al observar todo guanajuato desde la parte superior lo unico dificil es el estacionamiento en la parte de arriba de ahi todo es excelente,México,espanol,Móvil,2017-01-09
femenino,21,nacional,Excelente,5,54,excelente vista,ademas de ver el monumento esta ubicado en un cerro donde se puede apreciar muy bien la ciudad es un mirador vale la pena conocer y tomarse fotografias,México,espanol,Móvil,2017-01-09
masculino,49,internacional,Muy bueno,4,594,amazing view over guanajuato,you should take the funicular if you a bit lazy but more impressive will be if you climbed it from down of the city following the small lanes callejones up to the monument of pipila if you arrive up you should enjoy a cup of fresh fruit from one of the many vendors than you can enjoy this breathtaking view of the valley in which the city was built,Alemania,ingles,PC,2017-01-08
masculino,27,internacional,Muy bueno,4,407,a mustdo during your visit to guanajuato,no visit to guanajuato would be complete without riding the funicular up to see el pipila the monument honoring the miner who heroically burned down the door to the citys grain storage building as part of mexicos bid for independence the best part of your visit will be the tremendous views of guanajuato as the monument itself is nothing spectacular,Estados Unidos,ingles,PC,2017-01-07
femenino,40,internacional,Muy bueno,4,31,vista espectacular,desde ese monumento que aparte de ser impactante tiene una vista maravillosa de guanajuato lo unico malo es que lo tienen sucio pero eso depende mucho de las personas que lo visitan,Costa Rica,espanol,PC,2017-01-06
masculino,36,internacional,Excelente,5,4,memorable views,take the funicular to the top enjoy the breathtaking views and maybe a cup of fresh fruit from one of the many vendors 50 pesos round trip,Estados Unidos,ingles,PC,2017-01-06
femenino,54,internacional,Muy bueno,4,7,mezmerizing sight,mezmerizing view of the valle it was the last stop on a great tour and frankly we were tired in a good way,Georgia,ingles,PC,2017-01-06
femenino,32,internacional,Muy bueno,4,6,great view from guanajuato,great view from the town and the pipila is well conserved the only problem is about the traffic since there is no coordination for all the cars going in and out,Israel,ingles,Móvil,2017-01-05
femenino,63,nacional,Excelente,5,3,me encanto,la verdad pase un dia muy padre se ve muy padre la ciudad desde arriba y la verdad lo recomiendo si regreso,México,espanol,PC,2017-01-04
femenino,39,internacional,Excelente,5,44,no se puede perder el color mas bello de guanajuato,lo mejor el monumento no es el foco el foco esta en el paisaje visto en las montanas casas pequenas muy impresionante colorida tonos amarillos de la bandera mexicana brillante y hermosa mi punto de vista favorito de guanajuato recomiendo que vayan ah y los jugos que se venden arriba no son caros,China,chino,PC,2017-01-04
masculino,28,nacional,Regular,3,50,visita familiar,es un buen lugar para tener una hermosa vista de guanajuato y tomar varias fotos mugroso y lleno de puestos de fritangas recomiendo subir por el funicular,México,espanol,PC,2017-01-04
masculino,28,nacional,Muy bueno,4,26,gran panoramica de guanajuato,el monumento a pipila esta situado en un mirador en el sur de la ciudad que ofrece unas vistas muy lindas de la misma se puede subir a lo alto del monumento para que aun se vea de forma mas espectacular la incomodidad son la gran cantidad de furgonetas de circuitos turisticos que llegan alli haciendo imposible aparcar y la gran cantidad de tenderetes de comida rapida y souvenirs,México,espanol,Móvil,2017-01-04
masculino,31,nacional,Muy bueno,4,6,vista excelente,la vista de la ciudad desde ahi es espectacular ademas de que hay muy buenos puestos para comer y otros para comprar recuerdos,México,espanol,PC,2017-01-03
masculino,33,internacional,Excelente,5,26,gives you great view of city,do not drive there parking is scarce there is a cheap ski cart taking from bottom great view of city and surround area,Estados Unidos,ingles,PC,2017-01-03
masculino,55,internacional,Muy bueno,4,20,great views,the monument sits atop one of the hills overlooking guanajuato great place to get excellent panoramic pictures of this very hilly city i dont recommend driving up there i can be difficult to find and very crowded take the tramway up from the centro well worth the visit many quality shops near the tramway we visited one leather shop that had some first class articles,Estados Unidos,ingles,PC,2017-01-03
femenino,26,nacional,Excelente,5,21,lugar iconico,excelente lugar de los mejores lugares para las fotos desde donde se ve toda la ciudad de dia para las fotos y en la noche se ilumina de colores puedes subir caminando por un callejon en auto taxi o camion y tambien por funicular,México,espanol,PC,2017-01-02
femenino,22,internacional,Excelente,5,7,lugar obligado a visitar,el lugar es muy tranquilo venden botana micheladas vista muy padre de toda la ciudad lo recomiendo,Paraguay,espanol,PC,2017-01-02
femenino,23,nacional,Muy bueno,4,8,cultural,es un lugar historico en donde tienes ademas una vista hermosa de la ciudad de guanajuato el mirador es increible lo malo es que es un lugar muy sucio todo alrededor tiene basura en el piso es triste que los mexicanos no sepamos cuidar nuestros lugares turisticos,México,espanol,Móvil,2017-01-02
masculino,36,internacional,Muy bueno,4,245,socialist realist,this monument can be seen towering over the town from most locations the view back to the town is stunning the street market at the top is pleasant to rifle good stiff climb too,Inglaterra,ingles,PC,2017-01-01
masculino,31,nacional,Muy bueno,4,58,destacable la vista panoramica de la ciudad,la visita no solo es valiosa por el pipila y la historia que conlleva si no por la vista panoramica de la ciudad es preferible visitar en un dia despejado para poder apreciar la ciudad y toda la sierra de guanajuato,México,espanol,PC,2016-12-31
femenino,55,internacional,Muy bueno,4,950,monument is soso but the view is great,take the very cheap incline up to the top enjoy the view and then walk down the side stairs about 1 mile passing more views and street art depicting different historical times etc we meant to go back up in the evening but didnt make it back should be nice at sunset,Estados Unidos,ingles,PC,2016-12-31
masculino,39,internacional,Muy bueno,4,15,guanajuato un buen lugar para mirar,puedes ver el paisaje de guanajuato de un vistazo cuando llegas al monumento del pipila la forma de subir es andar en teleferico o subir pero no es tan alto asi que recomiendo caminar trepe alrededor del crepusculo y vi el sol bajar a la vista nocturna y la vista era realmente buena es mas como ir a ver el paisaje de guanajuato que ir a ver el monumento del ppipila si visitas guanajuato definitivamente deberias ir,Corea del Sur,coreano,Móvil,2016-12-30
femenino,33,nacional,Regular,3,16,linda vista,desde este lugar se puede apreciar una linda vista de la ciudad lo malo es que esta lleno de vendedores los alrededores muy sucios hay un restaurante para disfrutar la vista que esta sucio y descuidado una lastima si cuidaran mejor el mantenimiento y la limpieza de la zona seria una experiencia mas memorable,México,espanol,Móvil,2016-12-30
femenino,40,internacional,Muy bueno,4,5,visita obligada para iniciar y ahi llega al centro desde el funicular,el mejor lugar para iniciar tiene una vista maravillosa de la ciudad maravillosas fotos al terminar la minivisita ahi mismo esta el funicular baja al centro en pocos minutos evita el trafico y llevate una maravillosa sorpresa de la ciudad,Estados Unidos,espanol,PC,2016-12-30
masculino,58,internacional,Excelente,5,32,walk up for a great view,take the stairs up ccalvario which comes off csopena opposite the gnc shop and it will take you into the street up to the monument its less than a 10 minute walk up to a great viewpoint over the city,Inglaterra,ingles,Móvil,2016-12-29
masculino,28,nacional,Excelente,5,80,maravillosa vista de la ciudad,cuando visitas lugares como estos te enorgullece ser mexicano la vista de guanajuato capital desde este punto es hermosa los colores de los edificios combinados con los rayos del sol pintan un paisaje de postal el monumento al pipila es grandioso el mercadito es muy bueno con productos tipicos y recuerdos de la region la comida de los puestos sabrosa los banos es lo complicado tienes que subir y bajar una larga escalinata ideal para que tomes una foto selfie familiar grupal y panoramica,México,espanol,Móvil,2016-12-28
femenino,43,nacional,Excelente,5,51,visita obligada,lugar ideal para tomar fotografias el munumento no tiene nada de espectacular un lugar ideal para admirar la belleza de guanajuato,México,espanol,PC,2016-12-27
masculino,26,nacional,Excelente,5,13,el pipila,impresionante la vista desde el mirador de la ciudad llegamos aqui en funicular interesante la experiencia,México,espanol,Móvil,2016-12-27
masculino,48,nacional,Excelente,5,3,excelente,es de lo mejor que tiene guanajuato en cuanto a lugares turisticos ya que se puede ver toda la ciudad desde ese lugar aprende el turistimas mas sobre la historia de este persona en cuanto a su participacion en la independencia de mexico hay muchas formas de acceder al sitio por lo tanto uno se divierte y sorprende,México,espanol,Móvil,2016-12-26
femenino,24,nacional,Excelente,5,32,excelente vista de guanajuato,el monumento no es lo mas importante lo maravilloso es la vista de la ciudad de guanajuato se aprecia complicada,México,espanol,Móvil,2016-12-24
femenino,47,nacional,Excelente,5,22,una vista panoramica,si quieres una vista panoramica tienes que subirte al mirador del pipila desde ahi puedes observar la mayoria de la ciudad tienes opciones para subir y bajar por el funicular que esta atras del teatro juarez tiene un costo o subir caminando por un callejon cerca del callejon del beso que te tomara de subida unos 15 minutos y de bajada en 7 minutos disfrutamos de la maravillosa vista espectacular de la ciudad de guanajuato con mi pareja pudimos subirnos al hombro del monumento igual tiene un costo el espacio es algo pequeno pero vale la pena subirse lo disfrutamos,México,espanol,PC,2016-12-21
masculino,60,internacional,Excelente,5,681,stunning view,although the statue is interesting once at the top the view is beyond compare there are benches to sit and relax while breathing in the beauty of the city below just the various church steeples make for an impressive landscape,Hungría,ingles,PC,2016-12-20
femenino,17,nacional,Excelente,5,125,el pipila,el monumento al pipila es espectacular y podras ver gran parte de la ciudad desde ese bello mirador despues podras descender por el funicular que te lleva cerca del teatro juarez,México,espanol,Móvil,2016-12-19
masculino,37,nacional,Excelente,5,7,hermosa vista,la mejor vista en el dia y en la noche vale la pena ir tanto a pie como en el funicular o en recorrido,México,espanol,Móvil,2016-12-19
femenino,55,nacional,Excelente,5,4,excelente,una hermosa vista de guanajuato nosotros subimos en funicular y aunque es corto el recorrido vale la pena para unas tomas fotograficas diferentes,México,espanol,Móvil,2016-12-19
femenino,33,nacional,Excelente,5,5,excelente lugar para tomar fotos,se ve increible la ciudad desde este punto en obligada la visita las micheladas que venden enfrente estan riquisimas,México,espanol,Móvil,2016-12-19
femenino,49,internacional,Excelente,5,185,vista de la ciudad,una de las mejores vistas de la ciudad y el monumento el monumento es impresionante pero nada particularmente memorable pero la vista de la ciudad es recordada,Bielorrusia,ruso,PC,2016-12-17
femenino,24,nacional,Excelente,5,79,fantastico,mejor lugar para contemplar el paisaje de guanajuato me impresiono bastante el color de la ciudad hace mucho frio en la madrugada pero vale la pena,México,espanol,PC,2016-12-15
masculino,52,internacional,Muy bueno,4,636,impressive statue wonderful views,we aint as young as we used to be so we rode the funicular up the hill cost 25 pesos each the statue is apparently formed of pink sandstone which has been shaped to an imposing form of a brave revolutionary the views of the city are worth the effort the walk down to the right takes one past wonderful murals on the walls probably to appeal to those walking up the hill at the base of the walk down to the right is the cervantes museum,Canadá,ingles,PC,2016-12-13
masculino,25,internacional,Excelente,5,164,great views,i took the funicular to this site for just over 1 then enjoyed the walk down the views are great and theres a reasonably priced cafe with even better views for 50 you can enter a small museum under pipila and climb a narrow staircase to get up behind pipilas head i recommend doing this near the end of your visit since by then you will recognize the various parks and buildings of the town from on high highly recommended,Estados Unidos,ingles,PC,2016-12-12
masculino,28,nacional,Excelente,5,21,que vista,con esta vista no necesitas mas ves toda la ciudad te explican los edificios de importancia te explican la historia del pipila te permiten tomarte fotos es magico lo unico que no me gusto fueron los vendedores ambulantes que te acosan constantemente,México,espanol,Móvil,2016-12-11
masculino,28,internacional,Excelente,5,18,vista de la ciudad,si tienen la oportunidad de hacer la visita de dia y de noche es impresionante o bien el atardecer con los cambios de tonalidad un espectaculo sin costo,Colombia,espanol,PC,2016-12-10
masculino,53,nacional,Excelente,5,23,muy bueno,este viaje estuvo genial desde alla tiene una vista hermosa de este destino colonial una experiencia inrrepetible,México,espanol,PC,2016-12-09
masculino,51,nacional,Excelente,5,28,clasico si vas a guanajuato,ir a la capital y no tener foto de alla arriba es imperdonable se puede subir en funicular o por el callejon del calvario la vista es una recompensa total,México,espanol,Móvil,2016-12-09
masculino,47,nacional,Muy bueno,4,52,hermosa vista,caminando en camion o en el funicular de cualquier manera puedes subir a este sitio es hermosa la vista de la pintoresca ciudad el pipila es impresionante es altamente concurrido asi que no esperes una foto sin colados lo malo son los ambulantes molestos que parecen mosquitos y se enojan si no les compras,México,espanol,Móvil,2016-12-08
femenino,39,internacional,Excelente,5,21,wonderful views of the city,if you are touring guanajuato you need to visit the pipila if you are up for some exercise you can take the narrow staircases up or there is also a cable car that will take you up from the bottom either way you are treated with beautiful panoramic views of the city once you make the hike up you can get a bite to eat at one of the food carts or grab a souvenir at one of the shops,Estados Unidos,ingles,PC,2016-12-08
femenino,37,internacional,Excelente,5,306,amazing view,amazing view of the city from the monument walking up to the monument is definitely doable and a great way to explore the back alleys and random twists and turns just keep heading up,Estados Unidos,ingles,PC,2016-12-07
femenino,50,nacional,Excelente,5,23,bonito lugar para admirar la vista de la ciudad,los vendedores son muy enfadosos pero vale la pena visitar y tomarse una foto el observar la ciudad te transporta a la epoca de la colonia,México,espanol,PC,2016-12-05
masculino,31,nacional,Excelente,5,25,visita obligada,a los ninos les encanta desde que se suben al fonicular la vista es espectacular lo que no me gusto es que te cobran por subir al monumento y realmente no vale la pena en la explanada tienes la mejor vista de guanajuato,México,espanol,PC,2016-12-05
masculino,39,internacional,Excelente,5,6,usa el funicular para ir al pipila,para ir al cerro del pipila puedes usar el funicular costo 25 por persona atras del teatro juarez sale es seguro y rapido va sobre vias de tren desde alla se ve toda la ciudad y se respira tranquilo,Paraguay,espanol,PC,2016-12-05
femenino,25,internacional,Excelente,5,22,estatua del pipila hermoso paisaje,fui dos veces en un dia la sensacion es de color diferente tome el teleferico pague 50 pesos por viaje redondo puedes ir a pie,Corea del Sur,coreano,Móvil,2016-12-05
femenino,23,nacional,Excelente,5,24,bonita vista,tiene una vista muy completa de toda la ciudad y la artesania que te ven no estan caras y estan bonitos muy agradable para pasear y llevarte un souvenir,México,espanol,PC,2016-12-03
masculino,32,internacional,Muy bueno,4,16,muchos ambulantes,como en todo sitio turistico abundan los ambulantes los que cobran por platicarte la historia hasta los que cobran por hacer el favor de tomarte una foto con tu propia camara y lo muy bueno es que tiene la mejor vista a la ciudad puedes llegar en taxi camion pero esta mucho mejor en el funicular que sale justo atras del teatro juarez cobran 25 por persona y llegas en 3 minutos,Belice,espanol,Móvil,2016-12-03
femenino,56,nacional,Excelente,5,15,imponente vista,hermoso lugar una vista privilegiada de todo guanajuato hay muchos puestos de artesanias bancos y lugar para sentarse a la sombra se puede subir aun mas alto al monumento de pipila por escaleras,México,espanol,PC,2016-12-01
femenino,40,internacional,Regular,3,13,bonito,bonito lugar muy tipico y facil de llegar pintoresco y agradable toda la ciudad es linda vale la pena visitar,Argentina,espanol,Móvil,2016-11-30
femenino,42,nacional,Excelente,5,37,parada obligatoria,este es un lugar con mucha historia y este monumento es maravilloso tiene una vista espectacular y de noche muy romantico y tranquilo excelente lugar,México,espanol,PC,2016-11-29
masculino,24,nacional,Excelente,5,2,bueno,te transporta a un universo de calidez e historia inimaginable excelente vista preciosa ciudad exito,México,espanol,PC,2016-11-29
masculino,37,nacional,Excelente,5,52,de mochilazo,mis amigos y yo nos fuimos caminando la subida esta algo pesada pero vale la pena hacerlo hay una vista hermosa,México,espanol,PC,2016-11-29
femenino,35,nacional,Excelente,5,31,vista espectacular,una de las mejores vistas panoramicas de mexico y el mundo de noche es el mejor espectaculo con todas las luces de la ciudad muy romantico para llevar a tu pareja hay que llevar chanarra en la noche porque sopla un viento frio,México,espanol,PC,2016-11-29
masculino,29,nacional,Excelente,5,44,vista increible,para llegar al pipila les recomiendo que tomen el funicular la vista desde ahi es maravillosa nada recomendable ir en auto no hay lugar suficiente para estacionamiento definitivamente el mejor lugar para una vista panoramica,México,espanol,PC,2016-11-29
masculino,40,nacional,Excelente,5,27,vista espectacular,excelente vista excelente lugar para todas las temporadas como recomendacion lleven sueter en las noches ya que el aire es muy frio,México,espanol,PC,2016-11-28
masculino,50,nacional,Excelente,5,37,hermosa vista,la vista es espectacular mas al atardecer para subir puedes usar el funicular por tu cuenta pero ese algo largo o por algun tour como yo le hice que incluye el museo de las momias la mina el nopal y el museo de la inquisicion el precio es accesible y conviene bastante sin duda una visita obligada,México,espanol,PC,2016-11-28
masculino,45,nacional,Excelente,5,18,gran vista,tiene una gran vista fuimos como parte de un tour nos toco visitarlo de noche y la vista era increible a esa hora estaba corriendo mucho aire y se sentia bastante frio cerca hay tiendas de artesanias y de dulces tipicos de la cuidad,México,espanol,Móvil,2016-11-27
masculino,35,internacional,Excelente,5,7,magico atardecer,un lugar muy agradable para admirar la ciudad especialmente al atardecer el camino para caminar no es facil de encontrar pero volver a bajar es muy facil para hacer absolutamente,Luxemburgo,frances,PC,2016-11-27
masculino,63,internacional,Muy bueno,4,29,el cielo azul de guanajuato y la colina disfrutan de un viento refrescante,en los alrededores de guanajuato el cielo azul sin nubes es un lugar impresionante pero esta colina es una basilica que puedes ver debajo de los ojos y el cielo azul se mueve si levantas la linea de vision como los telefericos son pequenos y hay muchas personas alineadas caminemos y trepemos una brisa refrescante cuando se esta parado en una colina es tambien un recuerdo de un buen viaje,Japón,japones,PC,2016-11-27
masculino,22,internacional,Muy bueno,4,14,excelente vista de la ciudad,nosotros realizamos el ascenso en vehiculo y desde arriba y de noche pudimos tener una espectacular vista de la ciudad algo que no se pueden perder si visitan la bellisima ciudad de guanajuato,Chile,espanol,Móvil,2016-11-27
masculino,46,nacional,Excelente,5,31,the best view of the city,easy accesible by teleferico from downtown climb up to enjoy a breathtaking view of the city there is a small craftsman market also,México,ingles,Móvil,2016-11-27
masculino,54,internacional,Muy bueno,4,95,free but overcrowded,this monument is free there are little shops around which do price gouge on tourists the view is the best do to you can see the entire city you can also go to the top of the pipila monument for a small fee but youll end up feeling like a sardine the stairs to go up are tiny and view area i believe three to five people only,Estados Unidos,ingles,Móvil,2016-11-27
femenino,28,internacional,Muy bueno,4,583,incredible view,fantastic view over the colorful city below i thoroughly enjoyed the sweeping vistas there are a few venders up there but minimal to no hassle for the most part at least one barcafe with a great view located near the viewpoint if you want a drink or snack while you take in the scene,Estados Unidos,ingles,Móvil,2016-11-27
masculino,29,internacional,Excelente,5,100,vista preciosa1,las mejores vistas de la ciudad son desde el monumento al pipila facil acceso y muchos vendedores ambulantes,Estados Unidos,espanol,PC,2016-11-25
femenino,33,nacional,Excelente,5,16,visita obligada si vas a guanajuato,si estas en guanajuato este lugar es una visita obligada ya que desde este punto puedes tomar una fotografia panoramica de la ciudad puedes llegar caminando o por el transporte pero en cualquiera de las formas en que llegues tienes que estar ir ahi,México,espanol,Móvil,2016-11-25
masculino,64,internacional,Regular,3,534,3 for the statue 5 for the view,so we stopped here with our tour the funicular is cool wish we would have had time to ride it the statue is of pretty crappy quality and finish typical of most mexican art but its huge so thats something i suppose seeing the statue is the trivial part of the stop the view is what makes it all worthwhile the vista from the viewpoint is breathtaking a great photo op well worth the stop just for that go there look at the statue and yawn then admire the view and take a bunch of photos done and done,España,ingles,PC,2016-11-24
masculino,51,internacional,Excelente,5,39,hermosa vista,recomiendo subir en el funicular y bajar andando por las callejuelas desde arriba hay unas vistas preciosas de la ciudad y se pueden hacer unas fotos muy coloridas,Estados Unidos,espanol,PC,2016-11-20
femenino,20,nacional,Excelente,5,20,me encanto,el mejor lugar para una vista perfecta de guanajuato lo visitamos en la noche y en el dia caminando definitivamente es un must si visitas guanajuato,México,espanol,Móvil,2016-11-15
femenino,51,nacional,Regular,3,13,lugar emblematico,quiza atractivo para ninos por subir en teleferico accesar en automovil en dia feriado es un desastre se recomienda caminar nosotros nos quedamos 2 horas atorados por exceso de visitantes si hay mucha gente mejor ir a otra diversion,México,espanol,PC,2016-11-15
masculino,54,nacional,Muy bueno,4,17,mirador,muy interesante ir en la noche para disfrutar de la ciudad tiendas artesanales y algun bocadillo muchas parejas y familias si tienes una buena camara llevatela la vas a querer usar estas son de celular y es que si guanajuato lo hace facil,México,espanol,Móvil,2016-11-15
femenino,31,internacional,Excelente,5,4,mi amor,tradicional si no visitas este lugar no fuiste a guanajuaro,Guatemala,espanol,Móvil,2016-11-13
masculino,26,nacional,Regular,3,24,un clasico guanajuatense,la vista que ofrece el monumento al pipila hacia la ciudad de guanajuato es una de las mejores que he visto en mexico ya que puedes observar toda la grandeza cultura que ofrece esta bella ciudad el monumento esta muy bien cuidado solo que hay muchos vendedores ambulantes alrededores y llegan a opaca la tipica foto lo que hace falta es indicar bien el camino hacia el monumento ya que al ser mi primera vez segui google maps y me mando por una calle fea y peligrosa afortunadamente no nos paso nada,México,espanol,PC,2016-11-11
femenino,61,nacional,Muy bueno,4,66,una vista maravillosa,subes por un comodo teleferico que te lleva a la cumbre de la montana para ver esta estatua monumental del pipila y una vista maravillosa de la ciudad de guanajuato asi como para comprar artesanias de la region,México,espanol,Móvil,2016-11-10
masculino,18,nacional,Excelente,5,238,it fills the skyline,what a beautiful historic statue cradled on a high hill above guanajuato with easy access vis the funicular a must see as the vies of the city is spectacular with the many beautiful colored homes make it a photographers dream,México,ingles,PC,2016-11-10
masculino,59,internacional,Excelente,5,70,la clasica foto,sin duda el lugar con mejor vista de guanajuato la estatua es muy bonita y grande y es el lugar para tomarte la clasica foto con la ciudad llena de colores al fondo genial por 10 pesos puedes subir al pipila hay restaurantes alrededor con vista genial,Guatemala,espanol,Móvil,2016-11-08
masculino,20,nacional,Excelente,5,4,excelente vista,un lugar con exelente vista panoramica de la ciudad en la noche se pueden ver la ciudad iluminada hay un pequeno mirador sobre la estatua del pipila,México,espanol,Móvil,2016-11-08
femenino,18,nacional,Muy bueno,4,15,espectacular vista,subes caminando en transporte o por el funicular la vista es impresionante de toda la ciudad solo que hay muchos molestos vendedores que parecen mosquitos y puestos ambulantes mexico a fin de cuentas tienen que subir si visitan la ciudad,México,espanol,Móvil,2016-11-08
masculino,56,nacional,Excelente,5,55,con aroma a historia,la vibra al llegar es incomparable con otros sentimientos encontrados adicionalmente tendras uno de los mejores paisajes de guanajuato jamas creados ver lo de noche es como unas luciernagas en el suelo que no quieres que termine acompanado con unos puestos de venta de artesanias y un museo por 10 que no te dolera el codo por entrar,México,espanol,Móvil,2016-11-07
masculino,37,nacional,Muy bueno,4,85,excelente vista,es un lugar que tienen que visitar ya que cuenta con una excelente vista y con un poco de historia ya que puedes aprender quien es y fue el pipila pero te recomiendo tomar el funicular,México,espanol,Móvil,2016-11-06
femenino,31,nacional,Excelente,5,25,vista panoramica,lo disfrute mucho al amanecer es una vista hermosa de la ciudad puedes bajar caminando al centro de la ciudad en un trayecto de diez minutos por escaleras y callejones,México,espanol,PC,2016-11-04
masculino,43,nacional,Excelente,5,464,desde ahi se aprecia toda la ciudad,es un gran monumento con un area de miradores donde se aprecia la ciudad de guanajuato se puede acceder a el por funicular o a pie venden antojitos y hay restaurantes al alrededor,México,espanol,PC,2016-11-04
masculino,24,nacional,Excelente,5,42,iconico,la estatua del pipila adorna la vista de de los cerros y es ademas un punto para apreciar el esplendor de guanajuato visitalo y saca tu propia foto de postal de guanajuato,México,espanol,Móvil,2016-11-02
masculino,48,nacional,Excelente,5,44,enorme estatua en lo alto de un cerro,llegue en un tour y de verdad es una atraccion para todos aparte de la gran cantidad de vendedores de todo tipo desde agua y hasta recuerditos no te pierdas comprar pulseras de cuarzo de unas senoras otomies fue fantastico,México,espanol,Móvil,2016-10-31
masculino,70,internacional,Regular,3,253,what a view,a perfect late afternoon stop for photos we were treated to a rainbow over the mountains nehind the town all in all a great end to our tour next stop dinner,Estados Unidos,ingles,Móvil,2016-10-31
masculino,50,nacional,Muy bueno,4,54,excelente vista de la ciudad,ofrece una hermosa vista por arriba de la ciudad cuenta con muchos puestos donde comer algunas botanas y comprar artesanias se debe de ir preparado ya que existe una diferencia de aproximadamente unos 5 entre la ciudad y este punto turistico por lo cual en la ciudad puede hacer un dia fresco y al llegar a este monumento se encuentren con un clima bastante frio es una buena opcion para viistar al estar en esta ciudad,México,espanol,Móvil,2016-10-31
femenino,35,internacional,Excelente,5,21,worth the climb,yes there is a funicular that i am sure is fun and good if you are traveling with young children or folks who cant climb stairs but otherwise i highly recommend walking up you get many wonderful views along the way there are murals to look at people to talk to and the wonderful sense of accomplishment when you reach the top this is a spectacular overlook of a beautiful citydont miss it,Estados Unidos,ingles,Móvil,2016-10-31
masculino,27,internacional,Excelente,5,23,chulo,yo recomiendo ir sin falta llevar una camara y hambre si vas en la manana tarde siempre hay senoras preparando comidas de todo tipos,Costa Rica,espanol,PC,2016-10-30
masculino,55,nacional,Excelente,5,17,simplemente hermoso,impresionante y definitivamente una de las visitas obligadas en esta hermosa ciudad ademas de ser el monumento mas caracteristico de guanajuato tiene la vista mas espectacular sobre todo al caer la noche tomar un cafe un helado comer una guacamaya y comprar artesanias son lo que complementa esta experiencia una foto en el pipila no puede faltar en los recuerdos de guanajuato,México,espanol,Móvil,2016-10-28
masculino,28,nacional,Excelente,5,5,mirador,muy buen plan subi en el cervantino el ambiente es demaciado bueno la vista tambien subir puede ser un poco duro pero vale la pena,México,espanol,Móvil,2016-10-27
femenino,41,internacional,Muy bueno,4,135,buen mirador,es un buen lugar para apreciar desde lo alto la ciudad de guanajuato cuidado con los vendedores y con las camaras de fotos,Argentina,espanol,PC,2016-10-27
femenino,36,nacional,Excelente,5,13,excelente vista,si estas en guanajuato debes de visitar el monumento a el pipila ya que ademas de ser una escultura muy bonita tiene una explanada de la cual puedes ver la mayor parte de la ciudad de guanajuato si vas de noche es todavia mas espectacular lo recomiendo do ampliamente,México,espanol,Móvil,2016-10-26
femenino,18,nacional,Excelente,5,19,visita obligada,es realmente hermoso mirar todo guanajuato desde arriba que alguien te cuente la historia es fascinante y hay mucho que comprar lleven dinerito por que todo se antoja,México,espanol,Móvil,2016-10-26
masculino,39,nacional,Excelente,5,64,linda vista de la ciudad,historia y una bella panoramica ademas de su mercado de artesanias y puestos de comida hacen de este lugar uno de los mas visitados de guanajuato,México,espanol,PC,2016-10-26
