Genero,Edad,Procedencia,Calificacion,Score,Aportaciones,Titulo,Opinion,Pais,Idioma,Dispositivo,Fecha
masculino,59,internacional,Excelente,5,380,simbolo de la ciudad,mexico parece a la iglesia de colores amarillo desde una iglesia bastante este tipo es raro hay impacto en contraste con la apariencia tacto suave mientras que el interior es precioso que se basaba en blanco o amarillo claro desde el frente de la iglesia se encuentra en la plaza es una imagen de toda la imagen tambien es facil de tomar me gusta mucho,Japón,japones,PC,2017-05-14
femenino,26,internacional,Muy bueno,4,69,view,when you are walking around and see this church look amazing with all the old building surrounded it also you have bus stop easy to identify and find as it is a really good point to look at,Estados Unidos,ingles,PC,2017-05-13
masculino,57,nacional,Excelente,5,40,hermoso lugar,visita obligada si vas a guanajuato uno de los lugares con arquitectura muy impresionante y la foto es tambien obligada en su exterior,México,espanol,PC,2017-05-04
masculino,54,nacional,Muy bueno,4,41,muy hermosa,icono de la ciudad iglesia muy hermosa y llena de historia forma parte del recorrido cultural de la ciudad,México,espanol,PC,2017-05-03
masculino,19,internacional,Excelente,5,117,imponente,se puede observar su espectacular estructura desde lejos llegando hacia el parque frente a ella rodeado de un gran numero de sitios para tomar algo y disfrutar del lugar de noche aun mejor,Colombia,espanol,PC,2017-05-02
masculino,42,nacional,Excelente,5,22,muy bella iglesia,lugar historico muy bello bien restaurado y mantenido no te lo puedes perder en tu visita a guanajuato,México,espanol,PC,2017-05-02
femenino,23,nacional,Excelente,5,3,atraccion principal,la principal atraccion de la ciudad excelentes fotografias que se pueden hacer y una buena idea para punto de encuentro,México,espanol,Móvil,2017-05-01
masculino,30,nacional,Excelente,5,126,hermosa iglesia,esta iglesia esta ubicada en el corazon de guanajuato es muy bonita y esta por las noches cuenta con una iluminacion increible,México,espanol,PC,2017-04-24
femenino,45,internacional,Excelente,5,86,increible,esta basilica es hermosa una verdadera obra de arte su color es perfecto y se mantiene perfectamente en la parte inferior hay una gran cantidad de pequenos restaurantes de todo tipo a medida que el sol y bajo las luces de la noche es aun mas hermosa no se puede perder,Francia,frances,PC,2017-04-20
femenino,39,nacional,Excelente,5,26,hermosa,es una iglesia linda en la noche tienw una iluminacion muy bonita esta situada en la plaza de la paz y hay restaurantes que tienen mesitas en la calle y por la noche el clima esta ideal para cenar algo rico la iglesia por dentro tambien es linda al no tener en guanajuato una catedral tienen esta basilica que es lo que sigue en el rango eclesiastico para abajo,México,espanol,Móvil,2017-04-18
femenino,28,nacional,Excelente,5,127,bonita,de noche se ilumina y se ve muy bella ideal para visitarla en semana santa se encuentra en el centro de la ciudad,México,espanol,PC,2017-04-17
femenino,43,nacional,Muy bueno,4,97,joya valiosa,ubicada en el centro historicola basilica colegiata de nuestra senora de guanajuato fue construida entre 1671 y 1696 es una de las visitas obligadas en tu recorrido por guanajuato posee la escultura de la virgen mas antigua llegada a america tallada en andalucia por un artista anonimo su estilo barroco y neoclasico al exterior presenta una portada principal constituida por tres organismos mientras que en su parte interna en forma de cruz latina posee una nave una cupula un crucero dos campanarios y un altar dorado con la imagen de la virgen en su interior sobresalen un organo tubular de 1098 tubos su brillante tapiz y en el exterior sus grandes torres neoclasicas,México,espanol,PC,2017-04-17
femenino,46,internacional,Muy bueno,4,4,pase familiar,muy hermosa y muy bien conservada esta centrica y cuanta con una iluminacion que la hace lucir aun mas hermosa,España,espanol,Móvil,2017-04-16
femenino,39,internacional,Muy bueno,4,181,great icon in the city,didnt go inside but enjoyed this building day and night during our stay a striking landmark in the city in the plaza da paz,Estados Unidos,ingles,Móvil,2017-04-16
masculino,54,internacional,Excelente,5,162,una joya,una de las iglesias mas bellas en mi recorrida por la ruta de la independencia amen de su arquitectura y de sus belleza interna sus colores exteriores e interiores vale la pena,Colombia,espanol,PC,2017-04-08
masculino,31,nacional,Regular,3,78,in the middle of downtown,this cathedral is quite simple compared to the cathedrals of zacatecas morelia an puebla but it yellow color make it visible since any high point of the city it is a remarkable reference point and an ordinary temple,México,ingles,Móvil,2017-04-03
femenino,33,internacional,Muy bueno,4,14,a must visit,beautiful church in the center of guanajuato heart i went to a family wedding but looking at the inside it is really beautiful and impressive,Finlandia,ingles,PC,2017-03-30
masculino,25,nacional,Excelente,5,48,increible lugar,esta atraccion se encuentra en el centro historico de la ciudad la cual deberas recorrer caminando para que logres apreciar su esplendor,México,espanol,PC,2017-03-27
femenino,72,internacional,Excelente,5,150,hits guanajuato,los puntos de referencia que se pueden encontrar a simple vista en el mirador llamado edificio amarillo pone de manifiesto las hermosas fotos que toma restaurante al aire libre lotta en la parte frontal de la catedral es mucho mas caro que el precio en otro lugar,Corea del Sur,coreano,Móvil,2017-03-24
masculino,53,nacional,Excelente,5,262,bellisima basilica barroca con decoracion neoclasica,en el centro de la ciudad punto de encuentro para visitarla e iniciar el recorrido peatonal del centro historico de dia es excelente pero de noche iluminada es extraordianaria sobresale por el colorido de sus muros contrastando con la cantera,México,espanol,PC,2017-03-21
femenino,44,nacional,Muy bueno,4,108,gran plaza,la iglesia no tiene un interior muy original pero la plaza y el sitio donde se encuentran lo hacen un lugar maravilloso para tomar fotos en guanajuato el amarillo lo hace contrastar maravillosamente si hay un buen cielo azul,México,espanol,PC,2017-03-21
masculino,65,internacional,Muy bueno,4,1495,the main church of guanajuato with unique architecture and colors,the architecture is quite unique and the styles are different depending of the time of building and renovations as for most churches in the area the outside is more interesting and original than the inside,Estados Unidos,ingles,PC,2017-03-19
femenino,67,internacional,Excelente,5,4,beautiful,all of the churches we stopped in while in guanajuato and the surrounding areas were beautiful and have been well maintained its amazing that the area itself is so old and there is so much to see and do,Estados Unidos,ingles,PC,2017-03-18
masculino,58,internacional,Excelente,5,204,hermosa iglesia hispana,agradable de ver en el centro de la ciudad imposible no entrarvientrata fotos gratis pero prohibidas cuando hay servicios religiosos en curso,Italia,italiano,PC,2017-03-15
masculino,46,nacional,Muy bueno,4,599,aun no decido si me gusta mas de dia o de noche,esta espectacular basilica en el centro de la ciudad es simplemente hermosa tanto de dia como de noche definitivamente su visita es una parada obligada,México,espanol,PC,2017-03-15
masculino,32,internacional,Excelente,5,151,ancient elegance,this basilica is close to the center of the downtown area there are always activities and street events happening around the basilica,Estados Unidos,ingles,PC,2017-03-09
femenino,19,internacional,Excelente,5,4,stunning,not only is guanajuato an amazing city it also has the most beautiful churches they are breathtaking especially the basilica be sure to plan a visit to this awe inspiring church,Estados Unidos,ingles,PC,2017-03-07
femenino,22,nacional,Muy bueno,4,34,iglesia,muy bonita iglesia por fuera es padre verla desde lejos para ver toda su iluminacion por dentro no es wow pero vale la pena vistarla,México,espanol,Móvil,2017-03-06
masculino,50,internacional,Excelente,5,196,beautifully colored church with exceptional crystal lighting,this church really stands out in the historical center and has unusual organ and many crystal light fixtures,Estados Unidos,ingles,PC,2017-03-05
masculino,72,internacional,Excelente,5,36,guanajuato,hermosa basilica vale la pena fotografiar estilo colonial fuera celebrado en un hermoso color amarillo me volveria a visitar esta basilica de nuevo cuando estoy en guanajuato,Canadá,ingles,Móvil,2017-03-02
masculino,44,internacional,Muy bueno,4,72,es la catedral de guanajuato,es especialmente agradable para admirar la fachada en la tarde del dia soleado interior l es admirable la iglesia esta dedicada a la virgen y como siempre incluso a la virgen de guadalupe,Italia,italiano,PC,2017-02-27
femenino,31,internacional,Excelente,5,110,bonita basilica a must see day night,shes a beauty especially in the afternoon light with the beautiful blue sky of guanajuato make sure you pop back in the evening to see it illuminated beautifully the basilica is one of about 15 historic sights that are light up at night simply stunning to wander the streets day night,Estados Unidos,ingles,PC,2017-02-18
femenino,61,internacional,Muy bueno,4,59,es preciosa,la basilica de nuestra senora de guanajuato es una joya de la corona te recomiendo que la visites tanto de dia como de noche es un lugar espectacular para contemplarlo iluminado por la noche,España,espanol,PC,2017-02-17
masculino,36,internacional,Excelente,5,10,muy bonito lugar y mas de noche,lugar muy colorido y no lo puedes dejar pasar de vista construcciones hermosas sin duda un lugar icono de guanajuato,Chile,espanol,PC,2017-02-10
masculino,27,nacional,Muy bueno,4,37,hermosa,la basilica de nuestra sra de guanajuato es un lugar obligado para visitar ya que en lo personal me resulta hermosa por dentro y por fuera el medificio es una de las mejores postales que tiene guanajuato y no podrs irte sin tomarte una fotografia desde su exterior,México,espanol,PC,2017-02-01
femenino,23,nacional,Excelente,5,7,visita obligada,si vas a guanajuato no puedes dejar de visitar la basilica de nuestra sra de gto visite muchas iglesias durante mi recorrido por gto y qro y sin duda este lugar cuenta con el interior mas hermoso y su exterior tambien es impresionante y como me dijeron si no visitas la basilica es como no haber ido a guanajuato,México,espanol,PC,2017-01-30
masculino,42,internacional,Excelente,5,81,beautiful massive and alive,the basilica overlooks a lovely little square on a main walking street on gto we popped in to tour to pray and were lucky enough to see lots of adorable mexican babies and their baptisms few beggars unlike in dolores hidalgo where each church had several a good respite from the city,Vietnam,ingles,PC,2017-01-24
masculino,56,internacional,Excelente,5,317,you know you are near the centre when you see this,guanajuato is a bit of a maze in a randomly laid out fashion once you see the big yellow church you are not far from the thearte and university check your maps because you can easily get lots which is part of the fun,Inglaterra,ingles,PC,2017-01-18
masculino,56,nacional,Muy bueno,4,12,hermosa,hermosa construccion en la plaza de la paz permanece cerrada a menos que haya servicio a un costado se encuentra la galeria mariana de noche esta iluminada y ofrece una vista preciosa,México,espanol,Móvil,2017-01-18
femenino,20,nacional,Excelente,5,45,hermosa,es una catedral muy bonita por lo que pude observar es muy concurrida ya que de la misa de 8 am salia muchisima gente me aloje en un hotel al costado de esta asi que las campanas no eran el mejor despertador pero es parte de la experiencia de noche su iluminacion es magnifica,México,espanol,PC,2017-01-17
femenino,60,internacional,Excelente,5,56,fantastic spectacle,i have wanted to see this building for a few years now after reading about it in my magazine and it did not disappoint situated directly in the centro with a beautiful garden in front this makes for amazing photos both day and night very impressive,Canadá,ingles,Móvil,2017-01-15
masculino,46,nacional,Regular,3,131,hermoso lugar,la construccion exterior no le hace honor al diseno interior el cual es excelente de noche la iluminacion le da un toque muy especial a este lugar,México,espanol,Móvil,2017-01-15
masculino,52,internacional,Excelente,5,397,una joya,de hecho el atractivo de la ciudad tanto por fuera como por dentro es precioso tomar fotos desde todos los angulos la noche es mas bella,Brasil,portugues,PC,2017-01-14
femenino,19,nacional,Regular,3,3,tour en guanajuato,la basilica esta super bonita por dentro y en verdad la recomiendopero tampoco tampoco es la mejorpero si esta muy bonita,México,espanol,Móvil,2017-01-13
femenino,21,nacional,Excelente,5,54,hermosa iglesia,si van a guanajuato la van a ver es majestuosa y saber que fue construida hace mas de 400 anos impresiona,México,espanol,Móvil,2017-01-09
masculino,60,internacional,Muy bueno,4,570,most visually striking and historically important church,you will find 23 churches and religious buildings in the relatively small center area of guanajuato but this one is the most important the basilica was initially constructed in 1671 but was remodulated to demonstration of wealth of the leading silver barons after the independence of mexico from spain inside the church you will find a jewel incrusted image of the virgin mary which was hidden over 800 years in a cave by the moors during the invasions of spain in 1557 this sacred artifact was given as a gift from king philip ii in recognition of producing vast quantities of silver for the spanish monarchy the basilica was designed in the mexican baroque style,Alemania,ingles,PC,2017-01-08
femenino,67,internacional,Muy bueno,4,885,most important church in the city,we were staying on the same plaza as the basilica so it was easy to see visit at all hours etc we dropped in for part of a mass saw two weddings and loved the beautiful gilded interior it was really magnificent,Estados Unidos,ingles,PC,2016-12-31
masculino,42,nacional,Excelente,5,21,beautiful and spectacular,this is a church with awesome beauty on the day we visited there was a mass and later a wedding of course any visitors must respect that this is not just a tourist attraction but a fully functional catholic church,México,ingles,PC,2016-12-27
femenino,55,nacional,Excelente,5,11,interesante historia,nos contaron la historia de la virgen del rosario y su dificil llegada desde espana a la basilica de nuestra senora de guanajuato me hubiera gustado grabarla la joyeria local narra la historia en plata,México,espanol,PC,2016-12-27
masculino,61,nacional,Excelente,5,123,basilica de guanajuato,hermosa basilica por dentro y fuera en ella encontraras a la virgen mas antigua llegada a america es del 1657 su contruccion aproximada recomiendo visitarla de noche es muy hermosa su iluminacion me da gusto verla restaurada,México,espanol,Móvil,2016-12-25
femenino,29,internacional,Excelente,5,83,beautiful place to have posadas,we went to a nice little posada there and my teen and i both agree that it is an incredibly beautiful church and that the ambiance is awe inspiring the statues of saints holding hundreds of ribbons with peoples hopes written on them are moving a lovely church and an amazing mustsee spot,Vietnam,ingles,Móvil,2016-12-22
femenino,40,nacional,Excelente,5,22,excelente visita d,mas que solo palabras merece aplausos una estadia muy romantica y alegre con mi pareja en la ciudad de guanajuato tiene muy bellos puntos de turismo que se pueden visitar caminando sin la necesidad de tomar algun transporte hermosa basilica muy colorida la verdad vale la pena tomarse la foto y visitarla por dentro visiten guanajuato,México,espanol,PC,2016-12-21
masculino,54,nacional,Regular,3,62,there are better churches,a more or less average church there are more spectacular churches in guanajuanto some with so much gold it will boggle your mind,México,ingles,PC,2016-12-21
femenino,60,internacional,Muy bueno,4,28,iconic,its a must see but in my opinion more due to its fame i was honestly not too impressed weve been to churches with far superior architecture in mexico im a lover of old spanish architecture so i expected it to be grander than it turned out to be however if you are visiting for religious reason it is totally worth your time,Estados Unidos,ingles,Móvil,2016-12-21
masculino,20,internacional,Excelente,5,79,una basilica brillante,admiro mucho a los arquitectos de guanajuato por el poder de dominar el color la catedral mas brillante que he visitado pero me impresiono mucho,Perú,espanol,PC,2016-12-15
masculino,53,internacional,Muy bueno,4,620,a fine church,the church is nicely illuminated in the evening and one can sit in a sidewalk cafe across the plaza gazing at its beauty the church has handsome lines and an attractive bell tower the interior has appealing structure and color scheme certainly representative of other grand mexican cathedrals worth a look,Canadá,ingles,PC,2016-12-15
masculino,25,internacional,Regular,3,51,baroque,heavily ornate church with spanish leanings yet has its own mexican influence in the finer details it is a small basilica so does not take long to see it,España,ingles,Móvil,2016-12-08
masculino,57,nacional,Excelente,5,97,stunning,all of my friends end up taking photos of this beautiful church a testament to the wealth guanajuato had for over 500 years,México,ingles,PC,2016-12-06
masculino,38,internacional,Muy bueno,4,197,hermosa iglesia,iglesia que esta cerca del sitio de mayor movimiento de la parte historica y cerca del teatro la forma de arquitectura de la iglesia es muy bonita,Brasil,portugues,Móvil,2016-11-30
femenino,33,internacional,Excelente,5,13,hermosa iglesia,la iglesia es muy bella de dia y de noche tambien tiene una gran iluminacion lo mejor es que la ubicacion que tiene es en una plaza encantadora parece que estas en europa,Guatemala,espanol,Móvil,2016-11-30
masculino,38,internacional,Muy bueno,4,582,picturesque,nice church in eye catching colors in the main center of town the inside is really nice as well was not expecting the level of graduate when i walked inside located in the middle of the action,Estados Unidos,ingles,Móvil,2016-11-27
femenino,63,internacional,Muy bueno,4,29,hermosa iglesia que emerge de color amarillo en la noche,inmediatamente iglesia notable entra en el guanajuato por la noche el exterior del reportaje tambien es impresionante pero el interior tambien es muy bonita el interior es las personas que se quedan en la estancia porque la impresion varia con el dia y la noche creo que ademas me gusta tambien la diferencia,Japón,japones,PC,2016-11-27
masculino,42,internacional,Muy bueno,4,751,muy bonita,especialmente por la noche vale la pena ir a tomar algunas fotos day tambien da buenos angulos nada q visita de 5 minutos,Brasil,portugues,PC,2016-11-25
masculino,60,internacional,Excelente,5,133,basilica,iglesia del siglo xvii enfrente de la plaza la paz contiene una escultura de la virgen patrona de la ciudad el interior de l aiglesia es impresionante con espectaculares lamparas venecianas,Venezuela,espanol,PC,2016-11-24
masculino,55,nacional,Excelente,5,14,icono de guanajuato,simbolo de guanajuato junto con el teatro juarez y la universidad de guanajuato de las principales edificios a visitar,México,espanol,PC,2016-11-23
femenino,24,nacional,Excelente,5,13,hermosa por dentro,la historia de esta basilica es increible y adentro esta hermosa vale la pena quedarse a escuchar la misa,México,espanol,PC,2016-11-21
femenino,56,nacional,Muy bueno,4,39,imprescindible en guanajuato,situada en el centro de la ciudad es un magnifico edificio el exterior destaca por su colorido y en el interior destacan los altares esta rodeada de restaurantes y de comercios por la noche esta iluminada y la zona tiene un gran encanto,México,espanol,PC,2016-11-20
masculino,60,internacional,Muy bueno,4,127,no exceda la catedral,vi una catedral la misa porque los creyentes mientras ve la misa era grande estar implicado en una persona apropiada dentro de la catedral yippeujiman ordenado una linea amarilla era una sensacion de calma,Corea del Sur,coreano,Móvil,2016-11-20
masculino,52,internacional,Muy bueno,4,684,la principal de guanajuato,esta basilica es la principal y mas colorista de la ciudad esta en el centro de la ciudad y es la preferida de los habitantes de esta ciudad iglesias la verdad que hay para todos los gustos y para tomar y dejar pero esta es la principal y los alrededores son pura vida,España,espanol,Móvil,2016-11-19
masculino,40,internacional,Excelente,5,82,basilica,maravilla mexicana guanajuato ciudad de contrastes y belleza exhuberante momnias gastronomia y mas disfrutaras en esta tierra,Colombia,espanol,PC,2016-11-18
masculino,36,internacional,Excelente,5,33,basilica of our lady of guanajuato,beautiful building inside and out it is positioned in the centre of the town many other local attractions are around the church banks shops restaurants and shopsinside it is beautiful and you can take pictures if you want to on the evening it is uluminated and we also used it as a great focal point for finding our way around the city in the early days,Costa Rica,ingles,PC,2016-11-15
femenino,41,internacional,Muy bueno,4,36,bonita iglesia,es una iglesia muy bonita que no puedes dejar de visitar si vas a guanajuato su arquitectura por fuera es austera pero por dentro te deslumbra se nota que es muy antigua pero esta muy bien conservada,Argentina,espanol,PC,2016-11-13
femenino,20,nacional,Excelente,5,67,muy bonita,es la iglesia que da el toque a la ciudad de guanajuato tanto por su ubicacion como arquitectura muy bonita imprescindible visitar,México,espanol,Móvil,2016-11-09
masculino,72,internacional,Excelente,5,238,major attraction,just enter sit down and enjoy the perfect ambiance of this church we stayed a full hour and emjoyed every minute,Estados Unidos,ingles,Móvil,2016-10-31
masculino,44,nacional,Excelente,5,63,hermosa catedral,una de las mas antiguas catedrales de mexico su ubicacion e incorporacion en el trazado de la ciudad ademas de sus bellos interiores la hacen visita obligada,México,espanol,PC,2016-10-26
femenino,27,nacional,Muy bueno,4,13,preciosa la basilica,es una muy buena opcion para visitar si vienes a guanajuato ya que es hermosa y mas si la vez de noche pues tiene una iluminacion escenica muy bonita,México,espanol,Móvil,2016-10-26
femenino,25,nacional,Excelente,5,128,center of everything,it has everything near by so if you get lost just ask for it and voil i came to the cervantino festival and it was packed all around but just get there by 1030ish am and u will be able to enjoy the church very well,México,ingles,Móvil,2016-10-22
masculino,67,nacional,Muy bueno,4,2,visiten tambien la galeria mariana de la basilica,la basilica es hermosa pero no ofrece mucha informacion al turista al lado en la antigua sacristia esta la recien renovada galeria mariana que subsana este deficit es un hermoso lugar con unos tesoros impresionantes esta abierta miercoles a domingo de 10 a 15 horas valdria la pena incorporarlo como atraccion pero se de guanajuato,México,espanol,Móvil,2016-10-20
masculino,33,nacional,Muy bueno,4,44,hermosa,es la tipica iglesia que esta en el corazon de la ciudad se alza majestuosa con su arquitectura que derrocha belleza y le da un toque precioso y nostalgico al lugar rodeado de cafes y comercios y edificios publicos que le acaban de dar un toque y realce especial,México,espanol,PC,2016-10-19
femenino,37,nacional,Excelente,5,43,santuario catolico historia viviente,esta basilica por si sola es impresionantemente hermosa por dentro obra de la arquitectura religiosa de la colonia es imposible entrar y no maravillarse por ella y disfrutar el tiempo que desees en un ambiente de paz y recogimiento interior,México,espanol,PC,2016-10-18
masculino,60,nacional,Muy bueno,4,600,an obligated visit in guanajuato,ive traveled around the world and have seen so many cathedrals and churches that it takes a really good one notre dame for example st pauls st patricks for me to write anything about anyone i recommend visiting it 2 times once during the day and another one at night at night it is lit up that gives the church and its surroundings a magical sense of unique beauty during the day it is beautiful bringing out its the vibrant colors as a tourist im sure youll love your visit to this cathedral,México,ingles,PC,2016-10-14
femenino,23,nacional,Muy bueno,4,8,otra opcion de iglesias en guanajuato,hermosa basilica accsesible llena de colorido e historia recordar siempre guardar silencio y tomar fotos sin el flash,México,espanol,Móvil,2016-10-04
masculino,44,internacional,Excelente,5,93,la catedral del estado,esta iglesia de gran tamano tiene en su interior arte sacro bello sin duda un punto turistico obligado,Estados Unidos,espanol,PC,2016-10-02
femenino,51,internacional,Regular,3,211,its quite amazing,its a beautiful church in the center of guanajuato it has beautiful architecture and its painted a bright color you can see it from high distances and its center in from of lots of little restaurants,Estados Unidos,ingles,Móvil,2016-09-28
femenino,39,internacional,Excelente,5,33,guanajuato pintoresca,guanajuato en todo su conjunto es una ciudad muy pintoresca todo tiene encanto hay un mundo de excursiones cercas y es realemnte un lagar digno de conocer,Chile,espanol,PC,2016-09-25
femenino,30,internacional,Excelente,5,532,loved it,i walked past this basilica a hundred times it was gorgeous and the layout of it and the area was so nicely done ive traveled around the world and have seen so many basilicas cathedrals and churches and this is one of the more unique ones first i highly recommend viewing this both during the day and night at night it is lit up and has a romantic feel to it during the day it is beautiful especially with the blue sky brings out the vibrant colors there always seemed to be something going on in andor around the church so be patient and enter when appropriate the inside was beautiful as well it was not over the top the square if you can call it that was very photogenic and beautiful you can walk around and get a lot of great views from the basilica overall you cannot miss this,Estados Unidos,ingles,PC,2016-09-21
masculino,42,nacional,Excelente,5,101,bendita misa,hermosa arquitectura fui a misa y me tome muchas fotos en el interior y el exterior y por cierto compre unos ricos tamalitos que vendes las monjas todo esta muy rico hay con ellas,México,espanol,PC,2016-09-18
femenino,31,internacional,Excelente,5,9,preciosa,esta en el centro de guanajuato al rededor de ella esta llena de lugares emblematicos llena de restaurantes y bares,Perú,espanol,Móvil,2016-09-16
femenino,53,nacional,Excelente,5,40,ubicacion y arquitectura privilegiada,en pleno centro de guanajuato con una arquitectura en el interior muy fina que se aprecia al maximo cuando esta iluminada durante una misa el organo muy antiguo y precioso,México,espanol,Móvil,2016-09-12
femenino,24,nacional,Excelente,5,25,hermosa arquitectura,no soy muy religiosa pero debo reconocer que esta iglesia es hermosa y vale la pena conocer te transporta a tiempos muy antiguos y la decoracion interior es esplendorosa definitivamente debes entrar a conocerla no te lleva mas de una hora esta rodeada de comercios cafeterias y de calles magnificas y tambien deben de verla desde el mirador el pipila se ve majestuosa,México,espanol,PC,2016-09-08
femenino,29,nacional,Muy bueno,4,10,muy linda,es muy pintoresca buena para tomarte fotos por afuera y por dentro solo que hay que ver los horarios de las misas para no interrumpir,México,espanol,PC,2016-09-06
masculino,22,nacional,Muy bueno,4,39,muy bonita muy cerca de la universidad de guanajuato,no soy religioso y aun asi esta iglesia es bien bonita frene a ella tienes cafes para sentarte en un dia de verano y disfrutar de una cerveza para hacer la pausa en tu camino despues puedes ir a tomar la foto en la universidad de gto y despues ir al teatro juarez,México,espanol,PC,2016-09-06
masculino,35,internacional,Excelente,5,25,hermoso color amarillo,una de las bellas cosas que ver en esta ciudad donde claramente nunca se aburrira durante mil cosas que ver,Italia,italiano,PC,2016-08-30
masculino,31,nacional,Excelente,5,53,a basilica with an interesting story,this basilica is gorgeous and well maintained the story of its towers is interesting and there is no need to get a tour to know that you can google it or search online when you are in the highest step of its entrance you have an amazing view of the plaza and of the streets,México,ingles,PC,2016-08-28
masculino,18,nacional,Muy bueno,4,22,colorida,una iglesia en el centro de guanajuato muy bonita por dentro y por fuera su ubicacion hace que siempre la veas un lugar obligado para sacarse una foto,México,espanol,PC,2016-08-23
femenino,46,internacional,Excelente,5,57,maravillosa,si viajas a guanajuato no puedes perderte esta visita es una iglesia maravillosa adems en mayo cada da hay una procesin y una serenata a la virgen por su mes,Argentina,espanol,PC,2016-08-11
femenino,23,internacional,Muy bueno,4,90,imponente,situada en una ciudad magicadonde cada callecita tiene algo en que detenerseesta basilica es bellisima por dentro y por fueravale la pena una parada en sus escaleras y observar lo que sucede en sus movidas calles,Perú,espanol,PC,2016-08-10
masculino,50,internacional,Excelente,5,47,beautiful basilica,i visited the basilica while walking down the street it is magical the ceilings the altar everything is beautiful,Estados Unidos,ingles,PC,2016-08-10
femenino,45,nacional,Muy bueno,4,352,maravillosa iglesia el corazon de guanajuato,iglesia tipica del bajio mexicano con elementos arquitectonicos sobrios pero monumentales sus nichos internos dedicados a diversos santos son notables asi como su altar y boveda central las misas son muy recomendables en esta iglesia por el grado de recogimiento que se muestra muy llena de turistas nacionales y extranjeros muy recomendable,México,espanol,PC,2016-08-09
femenino,68,nacional,Regular,3,162,muy bonita por fuerapor dentro nada espectacular,al ver la basilica por fuera imaginas que por dentro sera muy bonita con adornos y figuras espectacularesmentira no hay nada asi realmente es muy sencilla aunque no se pierde nada entrando,México,espanol,PC,2016-08-08
masculino,28,nacional,Muy bueno,4,108,normal hay mejores en otras ciudades,visita obligada es linda pero hay mejores en otras ciudades del estado de guanajuato los alrededores son muy lindos y sus colores hacen que salgan fotos excelentes,México,espanol,Móvil,2016-08-08
masculino,37,internacional,Muy bueno,4,141,linda,se encuentra al final de la calle principal muy bonita la basilica siendo uno de los pocos edificios tan alto en la ciudad,Venezuela,espanol,PC,2016-08-04
masculino,29,nacional,Muy bueno,4,245,pintoresca,la basilica es muy bonita y llena de vida aunque se pierde en el resto de las actividades a su alrededor,México,espanol,PC,2016-08-01
femenino,26,internacional,Muy bueno,4,67,gran lugar de la foto,gran para la fotografia que se encuentra en el centro de guanajuato buena luz toda la arquitectura de estilo espanol se puede colocar en el cristalino del tambien es uno en el que el centro de la ciudad plaza de la paz vale la pena una visita,Corea del Sur,chino,PC,2016-07-31
femenino,34,nacional,Excelente,5,9,boda maravillosa,fuimos a la boda de una familiar y fue una experiencia familiar inolvidable valio la pena asistir desde tan lejos a reunirnos,México,espanol,PC,2016-07-29
masculino,74,internacional,Muy bueno,4,453,a very beautiful basilica,it is beautiful on the outside and stunning on the inside a truly magnificent altar a lot of silver used here which is fitting considering you are in guanajuato a huge silver play during the spanish colonial time and still today we went to a service mass and listened to a magnificent choir during mass the church is a must see in guanajuato it is also awesome in the evening with the light playing on the outside,Estados Unidos,ingles,PC,2016-07-27
masculino,59,nacional,Excelente,5,58,imponente,es un recinto religioso sencillamente fascinante si visitas guanajuato no puedes dejar de conocerla,México,espanol,PC,2016-07-25
masculino,23,internacional,Excelente,5,18,beautiful church well maintained,absolutely beautiful surrounded by shops cafes etc if you are going to mass get there early sound could be improved,Estados Unidos,ingles,PC,2016-07-22
femenino,19,nacional,Muy bueno,4,46,arquitectura,muy bonito lugar con una buena vista la gente amablemente el lugar limpio buen lugar para tomar fotografias,México,espanol,PC,2016-07-22
masculino,55,internacional,Muy bueno,4,58,interesting place,one of the tourist object at guanajuato is the lady of guanajuato basilica the color of basilica were representatif of the woman,Indonesia,ingles,PC,2016-07-20
femenino,63,internacional,Regular,3,517,cant miss it,you cant really miss the basilica as it in the middle of town and since you are there you might as well check it out it is well done and interesting but not spectacular,Australia,ingles,PC,2016-07-14
femenino,53,internacional,Excelente,5,7,colonial,muy colonial imagenes con tallados sencillos pero hermosos da una sensacion de paz el altar mayor es lo mas relevante,Panamá,espanol,PC,2016-07-12
masculino,35,internacional,Muy bueno,4,51,nice place to visit while you are walking in guanajuato,not the nicest cathedral in mexico but worth to see if you are walking around guanajuato for trip picture lovers you have to take your picture outside the cathedral this is classic one of your trip to guanajuato,Estados Unidos,ingles,PC,2016-07-10
femenino,49,internacional,Muy bueno,4,2973,iglesia de color amarillo brillante,ciudad colonial la linea roja en la gran iglesia de color amarillo brillante viva parece guanajuato se ve hermosa iglesia visible la atencion incluso de las colinas de pipila,Japón,japones,PC,2016-07-03
femenino,50,internacional,Muy bueno,4,1858,lovely colonial architecture,the whole city of guanajuato is very colourful and cheerful to look at and the basilica adds up to the overall atmosphere lovely both from the inside and outside it is one of the places surely to visit in guanajuato,Rusia,ingles,PC,2016-07-03
