Genero,Edad,Procedencia,Calificacion,Score,Aportaciones,Titulo,Opinion,Pais,Idioma,Dispositivo,Fecha
masculino,52,internacional,Muy bueno,4,16,worth a trip,we went there on palm sunday so fairly crowded tons of shops the merchandise was very similar leather bags t shirts talavera pottery which was inexpensive and beautiful lots of fresh food stalls and by the looks of the crowd lots of locals eating there the horchata w had was fresh cold and very tasty we spent an hour there and that was plenty though you could stay all day of you were hungry and in the mood to shop,Estados Unidos,ingles,Móvil,2017-04-09
masculino,26,nacional,Regular,3,78,fast breakfast,this place is cheap typical traditional and similar to other local markets in mexico be carefully if you have a sensitive stomach,México,ingles,Móvil,2017-04-03
masculino,72,internacional,Regular,3,99,kind of interesting,weve seen this in places all over the world its a large market on two floors everything from meat and vegetables to souvenirs and clothing worth a look,Estados Unidos,ingles,PC,2017-04-02
femenino,45,internacional,Muy bueno,4,98,worth walking through,this large indoor market is worth the visit for some souvenir shopping and a look at the local street food stalls,Estados Unidos,ingles,Móvil,2017-04-02
masculino,48,internacional,Muy bueno,4,316,worth one visit,i love to go to local markets when i travel this one is good to see once but not a must see if you are short on time it has two floors the first floor is a mix of food booths grocery booths and general merchandise the top floor is souvenirs but only goes around the perimeter of the building all in all it is not a huge market compared to some cities but it might be worth a stroll through,Estados Unidos,ingles,PC,2017-03-27
masculino,32,nacional,Muy bueno,4,22,buen lugar para visitar,es el tipico mercado antiguo con puestos de todo desde especias dulces souvenires hasta puestos de comida tipica a precios muy populares el punto menos fuerte es la higiene de algun puesto de comida y la falta de refrigeracion de la comida,México,espanol,Móvil,2017-03-25
femenino,72,internacional,Excelente,5,150,comida de la calle en un solo lugar,primer piso segundo piso borde de la comida de la calle hay tiendas que venden recuerdos y ropa aqui el sabor de este caldo de pescado haemultang maeuntang como cocinar era realmente el mejor kaktel camaron era tampoco imaginar ir a degustar tan delicioso que comi un par de dias en una fila el caliente,Corea del Sur,coreano,Móvil,2017-03-24
masculino,58,internacional,Muy bueno,4,1495,a very large market housed in a stunning building,this is a very large market with two floors inside which also spills over the adjacent streets and alleys there are hundreds shops which sell everything from vegetables meat poultry fish clothing shoes medicinal herbs furniture etc there are a few touristic shops selling tshirts and the usual trinkets inside there are also many little restaurants selling all kind of local food in questionable hygienic conditions,Estados Unidos,ingles,PC,2017-03-19
masculino,74,internacional,Excelente,5,166,viva como se pone,aqui stept el oso usted podria comprar todo lo que el corazon era begehrtentsprechend el rango de arena audiencia este domingo pero tambien agradable a la vista,Alemania,aleman,PC,2017-03-19
masculino,48,internacional,Regular,3,204,caracteristico,no se puede perder mercado cubierto pintoresca donde hay una gran variedad de restaurantes y tiendas alimentariconsiglio todavia tener cuidado de comer la limpieza es una utopia,Italia,italiano,PC,2017-03-15
femenino,31,nacional,Excelente,5,36,siempre es buena opcion para los souvenirs,siempre visito el mercado hidalgo ya se que de seguro encuentro lo que necesito de souvenir para llevar a alguien ese recuerdito especial del viaje los precios son buenos y hay mucha variedad de mercancia,México,espanol,PC,2017-03-14
masculino,66,internacional,Muy bueno,4,326,everything you need here or on the street nearby,the mercado isnt only huge it spills onto the street and its surrounded by businesses lining the street around it if youre looking for luxury try the area around teatro juarez otherwise come here,Estados Unidos,ingles,PC,2017-03-13
masculino,32,internacional,Muy bueno,4,151,huge mercado,this is the largest market in guanajuato check the time before going to see the maximum number of shops open there are stalls outside but inside is two floors of small stalls,Estados Unidos,ingles,Móvil,2017-03-11
femenino,24,nacional,Excelente,5,26,local color,take a walk through both levels and see how the locals shop there are lots of inexpensive gift items some from chinaincluding knock off designer bags the carnitas stalls are famous pick a seat at one that has the largest crowd surrounding it and order up you can even have a cold beer to go with them if you are so inclined to eat a sandwich made of carnitas meat you will fine that the crusty roll it is served on is one of the best you will find in mexico,México,ingles,PC,2017-03-10
femenino,30,nacional,Excelente,5,17,buenosabroso y barato,una gran variedad para escoger de comer si quieren comer sabroso llenador y sobre todo baratoel mercado hidalgo es una muy buena opcion licuados cafes tortas de carnitas guacamayas almuerzos variados y hasta mariscos los puedes encontrar aqui y a precios bajos y para bajar un poco el almuerzo dar una vuelta por todo el mercado y aprovechar para comprar alguna artesania o dulces tradicionalesmuy recomendable,México,espanol,Móvil,2017-03-10
femenino,30,nacional,Muy bueno,4,92,mercado tipico de mexico,quieres conocer el pais los mercados son el corazon de mexico y este es uno de ellos desde los deliciosos platillos hasta el recuerdito son dignos de probarse y llevarse no puede faltar su altar a la virgen ademas al caminar sus pasillos puedes escuchar las tipicas frases pasele guerita que se lleva senoque va llevar nina que te invitan a comprar,México,espanol,PC,2017-03-06
masculino,50,internacional,Muy bueno,4,196,typical mexican market but in good building and somewhat clean,the fruit and vegetables being grown in this area are incredibly fresh and good if i lived here would shop often,Estados Unidos,ingles,PC,2017-03-05
masculino,65,internacional,Regular,3,36,mercado,un mercado para arriba nada especial usted puede ir pero no hay algo especial el centro de la ciudad es hermosa,Alemania,aleman,Móvil,2017-03-02
masculino,36,nacional,Muy bueno,4,73,arquitectura y folklore,fue increible encontrarnos con esta hermosa fachada de estilo frances como puerta que acoge un mercado lleno de folklore con ricos dulces y artesania local oculta en la vendimia se rescata el hierro de la estructura tipo estacion de tren y escaleras lamparas vale la pena visitarlo,México,espanol,Móvil,2017-02-27
masculino,48,internacional,Muy bueno,4,25,a collage of colorful food vendors,we tour this market mercado five minutes walking distance from jardin de la union tasted many foods like carniceria tortas fruit drinks and an array of desserts full of local food vendors to taste buy fresh fruits drinks and other traditional mexican products,Canadá,ingles,PC,2017-02-23
masculino,42,internacional,Excelente,5,60,love the restaurants here,i always eat here for lunch at the restaurants in the center of the mercado cocteles de camaron sopa de mariscos o un sandwich de cerdoall better than average and served in a very nice market atmosphere just find a busy stall and pull up a seat,Canadá,ingles,Móvil,2017-02-22
masculino,52,internacional,Regular,3,170,local food for the adventerous,behind the impressive facade lurks a truly local market downstairs and a collection of vendors for touristy stuff on the mezzanine on the ground floor you will find a huge selection of local eateries dishing out truly local food to the local crowd at the back of the building to the left of the stairs you will find the top vendor of fresh chicken in all of guanjuato expect lineups other than that i would tread carefully unless you have a stomach of steel,Canadá,ingles,PC,2017-02-19
femenino,39,internacional,Regular,3,110,worth a look but mostly touristy knick knacks,the hidalgo market is worth going to just for the experience of the busyness of it and also for the history of the building lots of food stalls on the first level but in terms of the merchandise stalls on the 2nd level it all mostly very touristy mass produced knick knack stuff,Canadá,ingles,PC,2017-02-19
femenino,20,nacional,Excelente,5,4,variedad en articulos,en este mercado encontraras un sin numero de articulos distintivos del estado de guanajuato y su cultura ademas sus precios son muy accesibleslugar obligado si vas de visita,México,espanol,PC,2017-02-17
masculino,60,internacional,Muy bueno,4,35,sorprendente construccion para una plaza de mercado,al observar la construccion de lejos no se imagina uno que fuese hecha para tal efecto edificacion monumental con un bonito techo y un torreon de cuatro caras que mas parece un castillo una catedral o la estacion ferrea de una ciudad europea por supuesto que muy interesante conocer la gran variedad de mercaderias y viandas en su interior,Colombia,espanol,PC,2017-02-16
femenino,27,nacional,Muy bueno,4,85,traditional souvernir and food market,the ground level floor has lots of foodfruitvegetable stalls and lots of places to eat id recommend that you try the tortas at carnitas sams pork meat with salt white bun the second floor of the market is a great place for you to buy all types of souvenirs and traditional candies from the guanajuato area,México,ingles,PC,2017-02-13
masculino,28,nacional,Excelente,5,146,exelente lugar donde comprar donde comer y donde conocer,en esta ocacion hablare de este gran mercado pero enfocandonos al aspecto comercial aqui es el mejor lugar para comprar tus recuerdos souvenirs y detallitos para llevarle a todos tus seres queridos y obvio para ti los precios son mas accecibles que las demas tiendas del centro aqui compramos muchas cosas de verdad confia en mi y compra aqui tus recuerdos y mas,México,espanol,PC,2017-02-13
femenino,40,nacional,Muy bueno,4,162,vale la pena solamente por el colorido y los olores,este mercado ademas de vender lo tipico como frutas verduras etc incluye artesanias y dulces tipicos de la region lo cual le da un toque diferente y agradable sobre todo a los que vamos de turistas definitivamente lo reccomiendo,México,espanol,PC,2017-02-12
masculino,23,nacional,Regular,3,94,muy regular la comida,muy regular la comida venden toda la comida regional como enchiladas mineras con pollo chile relleno o milanesa pero muy regular es barato pero la comida no es tan buena,México,espanol,PC,2017-02-08
masculino,37,nacional,Muy bueno,4,82,comida regional,fuimos a desayunar unas tortas de carnitas muy ricas en un bolillo pequeno crujiente y muy sabroso con una salsa que le da un toque muy especial hay locales de otras cosas mariscos aguas jugos postres etc mas lo que se encuentra en un mercado tipico fruta carne jarcieria etc no es el tipico mercado en construccion de hangar sino que por fuera la fachada es de cantera como casi todo en la ciudad por fuera hay locales de mas comida y algunas artesanias pero se ponen tarde despues de las 1000hrs el costo de los alimentos es bajo los banos estan muy limpios y esta muy centrico definitivamente una visita obligada,México,espanol,PC,2017-02-08
masculino,42,nacional,Regular,3,62,mercado comun a cualquier otra ciudad de mexico,nada que ver solo su fachada el lugar se percibe sucio es igual a cualquier mercado de cualquier ciudad en mexico,México,espanol,PC,2017-02-07
masculino,27,nacional,Excelente,5,7,rica comida y muy barato,los tacos de carnitas estan deliciosos muchas opciones de comida para comer como si fueras local atrevete a comer aqui la verdad si esta bueno tal vez no es nada de lujo pero si es muy rico,México,espanol,PC,2017-02-05
masculino,31,nacional,Muy bueno,4,7,vale la pena,se ve lo autoctono del lugar la simpleza de la gente se huele gran variedad de aromas a comida recomendable para conocer lo propio de guanajuato,México,espanol,Móvil,2017-02-04
masculino,22,nacional,Muy bueno,4,37,visita popular,durante tu visita al mercado podras encontrar alimentos para el almuerzo y comida dulces tipicos y souvenirs,México,espanol,PC,2017-02-01
femenino,34,nacional,Excelente,5,41,good clean very mexican,es cierto que si quieres conocer bien a bien una ciudad visita los mercados locales dicen mucho de la gente y la cultura este mercado es del tipo turistico pero tambien es un lugar a donde gente local va a hacer sus compras prueben las carnitas son muy buenas,México,espanol,PC,2017-02-01
masculino,31,internacional,Regular,3,11,nada de otro mundo,se encuentran buenas cosas desde lo cotidiano hasta comida y dulces regionales no es imprescindible pero tampoco es una perdida de tiempo desde fuera su arquitectura es muy agradable,Colombia,espanol,Móvil,2017-01-31
femenino,41,nacional,Muy bueno,4,32,genial para comer antojitos,esta es una de las visitas que disfrutaras ya que hay comida tan variada como tortas tamales elotes malteadas pasteles chicharron etc hasta comidas corridas aun que no las recomiendo mejor come antojitos los disfrutaras mas venden variedad de artesanias solo hay que regatear y buscar el mejor precio y no olvides comprar dulces de charamuscas son geniales para obsequios pues espero que lo disfrutes tanto como nosotros y feliz viaje,México,espanol,PC,2017-01-28
femenino,26,nacional,Muy bueno,4,62,lindo mercadito pintoresco,ubicado en pleno centro de la cd su exterior es bello y al interior cuenta con venta de artesanias comidas frutas bebidas recuerditos etc,México,espanol,PC,2017-01-28
masculino,68,internacional,Regular,3,400,average,nothing outstanding here standard market you can find around the world stalls with food stalls with touristy stuff ie junk stall in the middle is a nice bar and might be the only recommended thing in the place,Jamaica,ingles,Móvil,2017-01-23
masculino,27,internacional,Regular,3,23,good market to visit,a little off the beaten path for foreign tourists it is a very typical indoor mexican market featuring food groceries sweets and toys not full of tourist trinkets or the usual goods sold to tourists its a good place to visit to get a feeling for how mexicans shop and eat when they dont go to a supermarket or modern shopping plaza,Estados Unidos,ingles,PC,2017-01-18
femenino,63,internacional,Muy bueno,4,56,lots to see,very nice mercado in centre of town not much to say just lots of fresh food and meat go hungry because the vendors inside are fantastic,Canadá,ingles,Móvil,2017-01-15
femenino,25,internacional,Muy bueno,4,19,pintoresco mercado,el edificio es bien amplio y me parecio muy bien ordenado ideal para dar una vuelta y comprar alguna artesanias frutas o incluso probar algun platillo tradicional en los puestos de comida el lugar es visitado por locales y turistas por lo que resulta una pintoresca experiencia,Panamá,espanol,PC,2017-01-15
masculino,52,internacional,Regular,3,397,punto de la cultura local,como cualquier mercado refleja la cultura local y es genial ver sentir y oler diferentes alimentos comer alli es muy barato y hay lugar muy limpio la estructura es muy bonito,Brasil,portugues,PC,2017-01-14
masculino,49,internacional,Regular,3,579,historic nice building but average market,lets make it short the market inside is the same you can find all over the country where the locals are going shopping in cities with tourist interests you can find the typical tourist exploring the market too because if you stay in mexico you have to enter a mexican market place differently this market is inside of an interesting architectural building with history the markets building structure is a disorganized mixture of different elements ideas and styles that was originally constructed to be a major train station the envisaged railway should have brought economic boom to the city but but it was never finalized the project supposed to be so important that gustave eiffel was enticed to work on the project this project rapidly involved from the 1905 conception to being completely dropped after the finalization of the station in 1910 so when the aging president porfirio diaz inaugurated the station in 1910 the station was rapidly transformed into a market,Alemania,ingles,PC,2017-01-10
masculino,26,nacional,Muy bueno,4,43,comida y artesanias,es un mercado limpio donde vale la pena admirar sus instalaciones no encontraras gran cantidad de ingredientes pero si lugares muy ricos para comer y comprar artesanias locales a muy buen precio los negocios de comida abren como a las 8 am y las artesanias y locales de comida preparada a las 9 pm te recomiendo llegar a pie por que no hay lugar donde estacionarse como en la mayoria de la ciudad,México,espanol,Móvil,2017-01-08
femenino,51,internacional,Excelente,5,10,great market in a very nice building fun to walk around and visit,great market in a beautiful historic building fun to walk around and visit you can also eat here buy food and gifts,Estados Unidos,ingles,Móvil,2017-01-07
masculino,67,internacional,Excelente,5,390,interesting market with a little bit of everything,this is a colorful traditional market with stalls of every type of course the food stalls are the most interesting particularly the ones with all sorts of chilis and grains the locals are her buying their meat fish and produce a colorful experience,Estados Unidos,ingles,PC,2017-01-07
masculino,33,nacional,Muy bueno,4,45,visita a la arquitectura de guanajuato,hermoso mercado establecido como si fuera una antigua estacion de tren vale la pena comprar un ate de guayaba delicioso,México,espanol,PC,2017-01-04
femenino,24,nacional,Excelente,5,64,buen lugar para comer enchiladas,al costado del mercado hay varios locales de comida a precios accesibles y sobre todo con el sazon del lugar dentro del mercado hay mayor variedad sin embargo se ve un poquito insalubre,México,espanol,PC,2017-01-02
masculino,28,nacional,Regular,3,52,mezclarse con la vida diaria,el mercado es muy pintoresco hay mucha variedad de articulosme toco visitarla el 24 de diciembre por lo tanto muchas personas comprando lo necesario para la cena de navidad tambien venden artesanias ropa comidas etc,México,espanol,PC,2017-01-01
masculino,69,internacional,Excelente,5,15,y el famoso mercado de guanajuato,al igual que con el mercado en general la venta de una variedad de alimentos y frutas verduras carne etc puede conseguir las cosas a un precio razonable en particular mexico se siente el segundo piso llaveros etc soy un muy buen lugar para comprar recuerdos que se venden en una gran cantidad de accesorios con encanto,Corea del Norte,coreano,Móvil,2016-12-31
masculino,43,internacional,Excelente,5,86,pintoresco,hermoso mercado lugar recomendado para amantes de este tipo de espacios y aventurados paladares q deseen probar comida local,Costa Rica,espanol,Móvil,2016-12-30
femenino,41,nacional,Excelente,5,123,mercado hidalgo,bella estructura de lo que antiguamente fue la estacion del tren ahora en un bello y limpio mercado de comidas de todo tipico economicas y variadas y arriba un piso de diversas artesanias mexicanas querras comprar muchas cosas bolsas dulces blusas tradicionales mexicanas,México,espanol,Móvil,2016-12-25
femenino,30,internacional,Excelente,5,83,good example of a mexican market,upon entering the market one can observe an interesting little folkloric market the top floor sells mostly clothing and mexican handicrafts like mirrors keychains and pens downstairs you will mostly find food kitchen items and pinatas the market is not restricted to tourists as one might think on a regular day one sees locals flocking about buying clothes and beef tacos its a good little market and a good place to visit,Vietnam,ingles,Móvil,2016-12-25
masculino,18,nacional,Muy bueno,4,22,bonito mercado,si lo que deseas es consumir algo para comer el precio es accesible hay locales afuera del mercado que te venden buena comida los locales de comida dentro del mercado no las recomiendo dado el caso que todos es tan muy juntos y no tienes espacio para comer bien y pasa gente pidiendote ahora si buscas artesanias o recuerdos vale la pena comprar cosas de ahi ya que los precios si son bastantes buenos la verdad hasta encontraras una maquina que aplasta tu moneda de 50 centavos dejando un logo de guanajuato jaja,México,espanol,PC,2016-12-24
femenino,58,internacional,Excelente,5,28,great food,the food is excellent here there are numerous places where you can eat typical homemade food at a very reasonable price its a market so it comes along with the bustle and noise of a market but personally i found it entertaining,Estados Unidos,ingles,Móvil,2016-12-21
masculino,55,internacional,Malo,2,3,raw meat and junk,seemed to be mostly full of cheap junk not of interest to me the building is perhaps worth checking out if youre nearby a former train station i think im veg so dont enjoy seeing my friends all chopped up in on countertops,Estados Unidos,ingles,Móvil,2016-12-18
masculino,20,internacional,Excelente,5,79,muy buen precio,se vende todo tipo de artesanias de guanajuato a un precio increiblemente bajo es un buen lugar para llevar souvenires,Venezuela,espanol,PC,2016-12-15
masculino,62,internacional,Muy bueno,4,620,a fine mercado with high ceiling,the entrance of the mercado hidalgo is impressive a high arch of pink sandstone pass though and you find an arched metal roof very high to permit some air flow there are many different types of stalls selling cooking ingredients fresh fruit and vegetables and meat at the east end are many inexpensive eateries we purchased some dried spices and will return for some other shopping,Canadá,ingles,PC,2016-12-12
femenino,27,internacional,Muy bueno,4,22,mercado hidalgo no almacenar junto a la yirang mercado de alimentos,al igual que los puestos de venta en los mercados o en callejon de comida o algo del lado izquierdo del mercado comi aqui cada manana de acuerdo degustar barato cuatro fina simyeonll comer como ssolre golpeado al gusto,Corea del Sur,coreano,Móvil,2016-12-05
masculino,53,internacional,Muy bueno,4,98,interesting,you can buy almost anything here and it is a fascinating view into the lives of many mexicans lots of artisans and crafts as well as food stalls if you have the time it is worth a walk through,Canadá,ingles,Móvil,2016-12-04
masculino,36,nacional,Regular,3,16,afuera apesta a orina,nuevamente afuera apesta a orina seria bueno que por lo menos echaran cloro o vinagre una vez a la semana o algo asi porque es un olor muy muy penetrante las dos veces que he ido a sido lo mismo,México,espanol,Móvil,2016-12-03
femenino,61,internacional,Muy bueno,4,59,mercado de guanajuato,un sitio muy bueno para comer gorditas o comida callejera tambien puedes comprar regalitos verduras,España,espanol,Móvil,2016-11-29
femenino,42,nacional,Pésimo,1,43,sucio y descuidado,que triste que un edificio tan hermoso este tan descuidado y sucio y mas terrible aun que este sea el sello de guanajuato lamentable que la una ciudad tan bella pierda todo su brillo por descuido de las autoridades y de los ciudadanos,México,espanol,Móvil,2016-11-29
masculino,50,internacional,Muy bueno,4,133,mercado popular,mercado del pueblo muy vistoso se encuentran alimentos frutas artesanias pinatas tipicas esta ubicado en la zona historica del pueblo,Venezuela,espanol,PC,2016-11-28
femenino,26,internacional,Muy bueno,4,37,muchos como los dulces y frutas especias y verduras,a unos 30 minutos a pie de la frontera dulces de colores y especias tales como secado el habanero profusamente adicion de un queso grande tal se ha vendido en una bolsa de plastico junto con otras frutas en rodajas mediante la reduccion de un coco en el acto fue interesante en el mercado local que parece,Japón,japones,PC,2016-11-27
masculino,38,internacional,Regular,3,582,building has some history,a typical mexican market with some souvenirs thrown in for good measure the building has some historical significance but market itself will not blow your socks off nice place for an inexpensive meal though,Estados Unidos,ingles,Móvil,2016-11-27
femenino,60,internacional,Muy bueno,4,29,mercado donde se puede disfrutar de una cocina local mexicana,donde el mercado lo hara el comedor es el hotel pero aqui tambien esta disponible sin excepcion abarrotado mercado muy grande pero tambien es bueno para disfrutar de los tacos de cocina y locales en el mostrador viendo aqui en un mercado de la calle,Japón,japones,PC,2016-11-27
femenino,41,nacional,Pésimo,1,11,no hay higiene,el lugar es interesante de conocer pero no recomendaria comer ahi casi todo esta sucio la comida poco higienica y nadando en grasa o manteca recalentada,México,espanol,Móvil,2016-11-25
femenino,33,nacional,Regular,3,100,buen lugar aunque muy comun,es un buen lugar para encontrar chucherias recuerditos dulces regionales y comida como en cualquier mercado comun,México,espanol,PC,2016-11-25
masculino,25,internacional,Excelente,5,122,interesante,en particular me gusta visitar los mercados de cada lugar suelen ser folcloricos y encuentras cosas muy interesantes cabe mencionar que es una buena opcion para desayunar o comer yo recomiendo las tortas de carnitas son una delicia,Argentina,espanol,Móvil,2016-11-20
masculino,60,internacional,Regular,3,127,granda es mejor,la primera capa es un alimento principalmente dos capas ranuras recuerdo turistico como recuerdos para turistas pero no parece las mercancias similares venta mas inusual,Corea del Sur,coreano,Móvil,2016-11-19
masculino,37,internacional,Muy bueno,4,33,hidalgo market,lots of tourists stalls many food stalls to grad a quick snack whilst viewing the marketits walking distance from the center of town and a great way to pick up a few cheap gifts for going home hats bags and trinkets,Costa Rica,ingles,PC,2016-11-15
femenino,31,internacional,Excelente,5,5,great shopping,tons of food and clothing along with random items you could pick up anything you wanted for your trip as well as gifts for back home,Estados Unidos,ingles,PC,2016-11-14
femenino,44,nacional,Excelente,5,238,great typical mexican mercado,a shopper or photographers dream oh the colors sounds and smells a beautiful flower markets abounding with color arts and crafts fresh prepared food meat market where you can see whole pig heads on display cheeses vegetables like huge green onions the size of regular onions fruits of every variety market so large you can easily spend 12 a day browsing the two floors and adjacent areas,México,ingles,PC,2016-11-10
femenino,23,nacional,Regular,3,67,un mercado con bonita arquitectura,es un buen lugar para encontrar desayunos o comidas economicas la arquitectura por fuera es bonita hecha por eiffel dentro es como cualquier mercado,México,espanol,Móvil,2016-11-09
femenino,42,internacional,Muy bueno,4,28,beautiful and busy market place,a typical mexican marketplace where you can find anything you would ever want to buy along with stuff you probably wouldnt think of ever buying the architecture is very interesting and wonderful be sure to enjoy it from inside outside and from above when you visit pipila check out the sign outside that gives you more information about building materials and architecture,Estados Unidos,ingles,Móvil,2016-11-07
masculino,32,internacional,Excelente,5,42,its massive,the main market in guanajuato is housed inside a lovely building that looks almost like a train station its got a massive hall and an incredible clock tower at the marked you can get almost any kind of goods there are butcheries groceries stands and handcrafts a most for all visitors,Canadá,ingles,Móvil,2016-11-06
masculino,39,internacional,Muy bueno,4,51,tourist souvenirs galore,this is probably not like a lot of markets in mexico where locals come to buy groceries and household items its a place where tourists can buy tshirts candies ceramics and other souvenirs there are also lots of good inexpensive food stalls inside and outside the market,Estados Unidos,ingles,PC,2016-11-05
femenino,61,internacional,Muy bueno,4,71,paseo obligado,sobre la calle principal el paseo te lleva hasta un impresionante edificio con una gran entrada que adentro alberga un monton de olores colores sensaciones comidas tipicas venta de chucherias artesanias curiosidades es parte del paseo del casco historico de la ciudad que se recorre caminando vale la pena entrar y recorrerlo,Argentina,espanol,PC,2016-11-02
femenino,27,internacional,Muy bueno,4,79,fantasticas tortas de carnitas y artesanias mas baratas,siempre que visito una ciudad me gusta conocer sus mercados el mercado hidalgo es precioso en su exterior y pintoresto en sus interiores vale la pena recorrer con calma los puestos de comida ya que es una muy buena opcion para degustar una excelente torta de carnitas o unos tacos comprar frutos secos enchilados dulce de leche de calidad o disfrutar con un jugo en el piso superior hay venta de productos artesanales mas economicos que en las tiendas pero es importante recorrerlos antes de realizar una compra ya que puedes encontrar el producto deseado con diferentes precios segun el puesto que visites en todo caso merece una visita,España,espanol,PC,2016-11-01
masculino,66,internacional,Muy bueno,4,38,mexican colours sounds and scents,an impressive building is home to this colorful market where you can buy siuvenirs as well as simple mexican food mole but also seafood cocktails,Nicaragua,ingles,PC,2016-11-01
femenino,21,internacional,Regular,3,21,average market lots of great food stalls,the building is fantastic to view from the outside there are a lot of tourist items to buy and some local plastic items but if you come here it is really to try some food or see different food stalls,Australia,ingles,PC,2016-10-25
femenino,30,nacional,Muy bueno,4,56,limpio venta a muy buen precio de artesanias y dulces,es un lugar limpio es el mejor lugar en guanajuato gto para comprar todo tipo de artesanias y dulces,México,espanol,PC,2016-10-24
femenino,25,nacional,Excelente,5,61,como para desayunar,definitivamente tienes que ir a desayunar ahi hay mucho puestos pero definitivamente es una super opcion para visitarmas si no cuentas con un amplio presupuesto pero si cuentas con el tambien ve a comer ahi no te lo puedes perder,México,espanol,PC,2016-10-20
femenino,20,internacional,Regular,3,131,mercado con ropa artesanias y alimentos,no encontre nada mas los precios no son muy baratos y el servicio no es bueno vale la pena ver la arquitectura y solo eso,Brasil,portugues,Móvil,2016-10-17
masculino,53,internacional,Excelente,5,32,maravilloso,para quien se hospeda en una casa o por tiempos algo mas prolongados no hay nada mejor que comprar ingredientes de primera calidad en un mercado mexicano este es simplemente impecable como todos buenos productos gente amable cultura local para admirar y artesania adecuada puedes comprar papaya mango y aguacates para 4 personas por menos de 2 dolares queso oaxaca exquisito y muy barato unos tacos de carnitas los extranjeros no le agreguen salsas por seguridad y un jugo son un panorama imperdible,Chile,espanol,Móvil,2016-10-15
masculino,63,nacional,Muy bueno,4,600,an obligated visit to hunt for many many things in your visit to guanajuato,local markets are where all the produce arrives from around the state as well as a huge selection of arts and crafts that gets to be mind boggling local sweets hand woven clothing and just about any local produce can be found here as well as a huge variety of arts and crafts at bargain prices,México,ingles,PC,2016-10-14
femenino,39,nacional,Muy bueno,4,93,artesanias comida dulces tipicos y mas,la portada del mercado es una belleza la parte interior es como cualquier mercado pero tiene magia encontraras fruta fresca hermosa artesania de todos los rincones de guanajuato trabajos en piel en ceramica cartoneria juguetes antiguos de madera laton y mas,México,espanol,PC,2016-10-14
femenino,47,nacional,Muy bueno,4,113,es el mejor lugar para comprar artesanias,edificio porfiriano en la planta alta hay una gran cantidad de artesanias locales y del pais es donde estan mas baratas las artesanias yo no comi ahi pero al parecer la comida no es muy buena,México,espanol,PC,2016-10-03
masculino,37,internacional,Muy bueno,4,93,mercado pintoresco,en este lugar se puede comprar arte local de muy buena calidad a buen precio ademas de comida muy rica,Estados Unidos,espanol,PC,2016-10-02
masculino,51,nacional,Muy bueno,4,32,comida muy rica,me impresiono mucho el hecho de ver que habia mucha variedad de comida y a excelente precio me gusto mucho y es una opcion muy buena para comer bien y sanamente,México,espanol,Móvil,2016-09-28
masculino,22,nacional,Excelente,5,5,gran experiencia,bonita experiencia y puedes encontrar productos o artesania local a un precio muy bajo totalmente recomendado,México,espanol,PC,2016-09-26
femenino,33,nacional,Excelente,5,42,mas grande de lo que parece,bastante bonito y bueno para comprar recuerdos y para comer me daba la impresion de ser mas pequeno no se porque y cuando entre me encanto,México,espanol,PC,2016-09-24
masculino,35,nacional,Excelente,5,47,desayuno economico,excelente para comprar cosas economicas desayunos comidas y recuerditos economicos que en otras tiendas estan carisimas vale la pena visitarlo,México,espanol,PC,2016-09-19
masculino,41,nacional,Excelente,5,101,gran lugar,aqui encuentras un mercado muy bien surtido el lugar parece como la edificacion de un templo aqui compre mis primeras calaveritas de azucar,México,espanol,PC,2016-09-18
masculino,28,nacional,Muy bueno,4,25,opciones de comida y artesanias,un gran lugar para elegir muchas opciones de alimentos o inclusive de artesanias muy cerca del callejon del beso,México,espanol,PC,2016-09-15
masculino,34,internacional,Malo,2,25,go early if at all,went here looking to eat inside youll find a lot of stands selling pork carnitas and sea food its just outside the building that i found a two story building with more options like mole and sopes not at all impressed with the goods sold here felt very commercial and probably chinese made wouldnt recommend traveling here,Estados Unidos,ingles,Móvil,2016-09-13
femenino,26,internacional,Muy bueno,4,525,markets are the way to go,i love to travel and hit the markets right away to sample local foods hidalgo market is huge most of the bottom portion is food vendors and the upper portion is small shops somewhat touristy there were several taco stands i tried i got a few tacos from each one and they were all good they cut the meat in front of you and add it to a tortilla simple but great it was nice to walk around and look at the variety of foods sold from fruits to meats hidalgo market is easy to find wherever you are in ganajuato the building is huge there are several other local booths and locals selling goods outside the market to me it seemed like everyone here was local so it is a perfect place to go for traditional food,Estados Unidos,ingles,PC,2016-09-12
femenino,19,nacional,Muy bueno,4,25,colores sabores historia,es una maravilla entrar en un edificio de 1900 que encierra en sus muros la diversidad mexicana frutas verduras mariscos carnes tortas pasteles malteadas jugos frescos semillas chiles queso platillos mexicanos dulces tipicos y una gama completa de artesanias hechas a mano en piel madera metal y piedra este mercado es limpio y su atmosfera tan especial encanta a cualquiera,México,espanol,Móvil,2016-09-07
femenino,40,internacional,Excelente,5,34,wonder to your hearts content,the lower floor is mostly food upper floor mostly souvenirs wonder watch photograph eat this is a great central market,Estados Unidos,ingles,PC,2016-09-07
femenino,30,nacional,Muy bueno,4,10,hermoso por fuera,por afuera tiene una arquitectura muy pintoresca por dentro esta normal puedes conseguir recuerditos hay puestos de comidas economicos,México,espanol,PC,2016-09-06
