Genero,Edad,Procedencia,Calificacion,Score,Aportaciones,Titulo,Opinion,Pais,Idioma,Dispositivo,Fecha
masculino,28,nacional,Excelente,5,146,gran historia hay dentro de este gran inmueble,esta cerca de todo en el mero centro esta un poco elevado el precio para poder entrar y cobran mas si quieres tomar foto y si es camara mas pero bueno fuera de eso hay cosas muy interesantes y mucho que ver y aprender de este sitio emblematico,México,espanol,PC,2017-02-14
femenino,40,nacional,Muy bueno,4,85,the alhondiga,its a very important place and the events that took place here marked a change in this countrys history the building and architecture are old and beautiful the inside has a small museum id recommend that you visit the museum only if you are into mexican history or want to learn more about it as if you are not or are going with children youthey might not find it that interesting if you are from mexico or you are keen to learn more about history then give it a go,México,ingles,PC,2017-02-13
femenino,63,nacional,Regular,3,9,un lugar muy emblematico de la historia de la independencia de mexico pero no vale tanto la pena su contenido,honestamente me decepciono el lugar considerando la fama que tiene en la historia de mexico esperaba algo mucho mejor,México,espanol,PC,2017-02-12
masculino,44,nacional,Muy bueno,4,49,pieza extraordinaria de la historia de mexico,definitivamente es un buen museo pero lo mas importante es pensar en los grandes sucesos que ocurrieron en ese lugar aunque muy sangrientos forman parte de la historia de mexico es uno de los lugares mas emblematicos de la independencia no dejes de visitarlo y si tienes ninos de edad escolar es fascinante,México,espanol,PC,2017-02-11
femenino,65,internacional,Muy bueno,4,82,amazing placeif you know its history,difficult to imagine an edifice with so much powerful history also nice to walk to with the market place nearby,Estados Unidos,ingles,PC,2017-02-10
masculino,43,internacional,Excelente,5,74,museo historico,cuenta con colecciones de la historia de mexico desde la epoca prehispanica los domingos es gratis,Perú,espanol,PC,2017-02-10
masculino,40,nacional,Muy bueno,4,82,historia viva de mexico,definitivamente una visita obligada y mas con guia parte esencial de la historia de mexico y no se da uno cuenta de la importancia hasta que esta uno ahi parado escuchando los detalles de lo vivido y olvidado,México,espanol,PC,2017-02-08
femenino,57,internacional,Excelente,5,58,very interesting,this is a place full of history very interesting place to visit with many tokens and relics from the mexican independence and revolution beautiful wall painting here as well free admission,Estados Unidos,ingles,Móvil,2017-02-08
masculino,26,nacional,Excelente,5,100,visita obligada,ya sea de dia o de noche para visitar su museo o simplemente apreciarlo por fuera la alhondiga de granadinas es un lugar que no se puede dejar de visitar en guanajuato la iluminacion nocturna es casi magica,México,espanol,Móvil,2017-02-08
femenino,32,nacional,Excelente,5,29,construccion impresionante,de lo mejor de guanajuato vale la pena conocerlo y visitarlo de dia y de noche eso si abundan muchisimas cucarachas en los escalones ahi son los inicios de las callejoneadas,México,espanol,Móvil,2017-02-06
femenino,69,nacional,Excelente,5,13,impresionante,despues de tres decadas de no visitar guanajuato encontre un lugar que conserva su esencia y en contraste se evidencia desarrollo este museo da firme muestra de ello conservado excelente atencion y un guia de claros conocimientos analitico y reflexivo hermoso,México,espanol,Móvil,2017-02-03
femenino,26,nacional,Muy bueno,4,41,de cajon,el lugar tiene unos murales hermosos es una visita obligada cuando vas a guanajuato pero tambien es una buena oportunidad para refrescar el baul de las lecciones de historia de mexico entenderas muchas cosas,México,espanol,PC,2017-02-01
masculino,57,internacional,Regular,3,89,a very important site in mexican history,the alhondiga is to mexico a bit of what lexington is to americans read the history before you go that is true for dolores hidalgo and san miguel as well as guanajuato that said it is unfortunate that the signage and information is all in spanish not a problem for me but my friends who speak no spanish got tired of me translating and lost interest tourists who respect mexico and want to know its history come from all over the world frankly english is the language of travelers from the us europe and asia for good or bad the information should be available for them the museum itself does not have much more than a few displays it could be and should be much more given its history,Estados Unidos,ingles,PC,2017-01-30
masculino,28,nacional,Excelente,5,78,mexican independence landmark,this is a place full of history very interesting place to visit with many tokens and relics from the mexican independence and revolution beautiful wall painting here as well free admission,México,ingles,PC,2017-01-30
masculino,42,nacional,Excelente,5,196,monumento historico que todo mexicano debe conocer,la alhondiga es un monumento que todo mexicano debe conocer icono de la independencia lugar enmarcado por la tragedia y muerte buena exposicion,México,espanol,Móvil,2017-01-29
femenino,31,nacional,Muy bueno,4,62,lugar de mucha historia,es un lugar aun muy bien conservado el guia que nos toco nos dio una super explicacion en poco tiempo lo cual nos agrado para aprovechar y conocer las salas cada una toma su tiempo depende del gusto de cada quien en unas tardas mas que n otras pero esta recomendable ubicado en el centro por lo que tienen que visitarlo abren a las 10 am,México,espanol,PC,2017-01-28
masculino,42,internacional,Excelente,5,81,good place for quick history lesson,we know so little about mexican history and the alhondiga is a great place to learn about the revolution of 1810 well worth the hour,Vietnam,ingles,PC,2017-01-24
femenino,25,internacional,Excelente,5,7,one of the most important sites in mexican history,this former granary is like concord or the hanging of patrick henry for americans here el pipila a miner tied a stone to his back to protect him from bullets and set fire to the door of the granary and downtrodden mexicans stormed inside and slaughtered every man woman and child inside then sacked the city when the spaniards captured four of the leaders of the rebellion hidalgo allende aldama and jimenez they were killed by a firing squad and decapitated and their heads hung from the corners of this building ask for the english tour book and as you leave the alhondiga look across the street to the museo de cero wax museum some of the figures there are kitsch but some of the figures are truly lifelike and youll get some good photos,Estados Unidos,ingles,PC,2017-01-23
masculino,38,nacional,Excelente,5,12,imperdible,este museo tiene piezas en exhibicion que van desde la epoca de los aztecas hasta el siglo xx las salas estan muy bien organizadas para que todo sea visible y en orden cronologico al exterior aun se visualizan golpes de bala,México,espanol,Móvil,2017-01-18
masculino,50,nacional,Excelente,5,6,un lugar lleno de historia y ciudad encatadora,visiten guanajuato y quedense al menos una noche para disfrutar de las callejneadas y de tanto lugares historicos altamente recomendable la ciudad donde ademas hay un buen clima de seguridad,México,espanol,PC,2017-01-18
masculino,57,nacional,Muy bueno,4,148,visita obligada mucha historia en un gran museo,el lugar esta muy bien conservado y el museo bastante bien organizado en la planta alta vale la pena recorrerlo todo y darse el tiempo de hacer un viaje relampago a buena parte de la historia de mexico lo recomiendo ampliamente,México,espanol,PC,2017-01-17
masculino,47,nacional,Muy bueno,4,13,historia pura,hay que ir con tiempo suficiente y recomendable tomar los servicios de un guia para saber los detalles del lugar,México,espanol,PC,2017-01-16
femenino,26,internacional,Excelente,5,19,no dejes de visitarlo,es una de las mejores atracciones de guanajuato y el mejor museo su interior asi como su estructura estan llenos de historia y de datos muy interesantes que hacen de este lugar una visita obligatoria el museo se divide en varias salas que relatan la historia de mexico y de guanajuato desde la epoca prehispanica hasta la actualidad y tambien cuenta con varias exposiciones fotograficas y varios murales la vista puede tomar de 2 a 3 horas y tiene un costo de entrada de 52 pesos por persona,Panamá,espanol,PC,2017-01-15
masculino,62,internacional,Muy bueno,4,397,historia y mas historia,un lugar para aprender mas de la historia de la ciudad y la region esta cerca del mercado hidalgo y solo tiene que ir hasta dos bloques de llegar a conocer el museo,Brasil,portugues,PC,2017-01-14
masculino,38,internacional,Excelente,5,11,cuna de la independencia,learn about the heroes of the mexican revolution and the story of el pipila where much of it took place excellent displays and definitely worth at least an hour if not much more,Estados Unidos,ingles,PC,2017-01-13
masculino,58,nacional,Muy bueno,4,17,lugar obligado a visitar,por ser tan emblematico el lugar se tiene que visitar ademas de que esta muy bien conservado el guia te adentra en la historia de mexico,México,espanol,Móvil,2017-01-11
masculino,53,nacional,Excelente,5,4,lugar historico,uno lee sobre estos lugares pero al estar frente a ellos es como si la historia cobrara vida es el punto de reunion de muchas estudiantinas y de ahi salen las callejonadas,México,espanol,Móvil,2017-01-11
masculino,37,nacional,Excelente,5,16,tienes que visitarlo,mi visita fue en la noche ya que no me dio el tiempo de llegar temprano al lugar pero el edificio guarda una semblanza que al estar frente a el o en las escalinatas sientes la piel chinita al momento de estar ahi es magnifico debs de ir,México,espanol,PC,2017-01-09
masculino,56,nacional,Excelente,5,54,muy recomendable,es un museo para ir con ninos les gusto mucho lo mejor fue la historia que narran sobre el edificio porque su nombre lo que ahi paso etc sin duda regresaria,México,espanol,Móvil,2017-01-09
femenino,36,nacional,Excelente,5,96,el mejor museo en guanajuato,visita obligada para recordar un poco de la historia de mexico te recomiendo primeramente escuchar la explicacion del guia y posteriormente recorrer las salas del museo aqui encontraras un recorrido de la historia de nuestra pais desde los tiempos prehispanicos hasta la epoca actual,México,espanol,Móvil,2017-01-03
femenino,62,internacional,Muy bueno,4,244,mexican history encapsulated,dont miss this well planned and varied museum the building has had many uses and its large and open space suits the museum well there is enough to keep all ages occupied a collection of reuters photographs of the spanish civil war was an added bonus,Australia,ingles,PC,2017-01-01
masculino,32,nacional,Excelente,5,52,gran recorrdio por la historia,por si solo el edificio guarda un gran significado para la historia de independencia del pais si a eso le agregamos la exhibicion que hace para explicar la lucha de independencia la hace una visita obligada al visitar la ciudad frente a las escalinatas se encuentra un estacionamiento es la mejor opcion para dejar su auto y de ahiivisitar este lugar y otros mas que se encuentran cerca,México,espanol,PC,2017-01-01
femenino,65,internacional,Excelente,5,885,one of the best things to see in guanajuato,there is no senior discount unless you have a resident card they add a fee for a cameratotally worth a few usd as suggested in another post i asked for the english cards to read and we embarked on a timeline history of mexico including the indigenous peoples the displays were exceptional but i saw some students who looked less than interested if youre taking your children that are less than 14 expect it to be too detailed we spent about 1 12 hours perusing the artifacts i really enjoyed it,Estados Unidos,ingles,PC,2016-12-31
masculino,45,internacional,Excelente,5,90,obligado,excelente espacio cultural para conocer de la historia de guanajuato y mexico en general bien merece la visita,Costa Rica,espanol,Móvil,2016-12-30
masculino,58,internacional,Excelente,5,10,nno debes dejar de visitarlo,un paseo a la historia de mexico no dejes de visitar la explicacion del guia fue genial la exposicion muy buena,Ecuador,espanol,Móvil,2016-12-30
femenino,29,nacional,Excelente,5,5,museo fotografico mausoleo de heroes y murales,llega antes de las 5pm tiene varias salas donde puedes ver exposicion fotografica replica de la campana de dolores un bello mausoleo en honor a los heroes de la independencia de mexico,México,espanol,PC,2016-12-30
masculino,34,nacional,Excelente,5,24,una parada obligada,este museo es por mucho el mas interesante en la ciudad preferible que el museo de las momias requiere aproximadamente 2 a 3 horas para su recorrido y tiene un costo aproximado de 50 pesos 25 dlls,México,espanol,Móvil,2016-12-29
masculino,30,nacional,Muy bueno,4,79,parada obligatoria aunque esperas un poco mas,tiene una muy buena exhibicion de nuestra historia murales preciosos fotografias de antano artefactos prehispanicos exposiciones detalladas y un edificio precioso solo sugiero que pase de ser un museo clasico a uno con mayor dinamismo hay suficiente espacio para convertirse en un museo interactivo,México,espanol,Móvil,2016-12-28
masculino,47,nacional,Excelente,5,31,lugar historico,en este lugar puede conocerse la historia de guanajuato capital tiene hermosos murales y mucha informacion sobre la guerra de independencia de mexico si quieren usar camara fotografica o de video deben pagar un costo extra no duden en visitar este museo,México,espanol,Móvil,2016-12-26
femenino,56,nacional,Muy bueno,4,7,visita obligatoria,la alhondiga es definitivamente parada obligatoria en guanajuato en edificio esta impecable y el guia te brinda una version abreviada de la historia del inicio de la guerra de independencia y el papel que jugo la alhondiga,México,espanol,Móvil,2016-12-21
masculino,18,nacional,Muy bueno,4,22,historia historia,si quieres informacion sobre la independencia de mexico no dudes en visitar el museo de la alhondiga de granaditas la verdad es muy amplia puedes tomar fotos por dentro y tiene un costo extra maravillosas pinturas que contiene sobre la independencia tiene varias piezas de culturas mayas totonacas y mas demasiada informacion para solo un rato jaja tiene varias piezas conservadas la verdad vale la pena visitarla d,México,espanol,PC,2016-12-21
masculino,61,internacional,Excelente,5,651,ask for the english summary,the ticket lady offered us laminated sheets with an english translation for each room though we can read some spanish this was incredibly helpful i thought the first 45 rooms were the best others were mainly photographs of people i had no interest in do check out all staircases as the murals are incredible,Hungría,ingles,PC,2016-12-21
femenino,49,internacional,Excelente,5,74,se vive la historia,los guias excelentes el recorrido enriquecedor la libreria completa es altamente recomendable el mural las distintas salas el edificio en su totalidad es impresionante y la historia fabulosa altamente recomendable tambien apoyen a los guias dando una cooperacion justa su buen trabajo lo vale,Estados Unidos,espanol,PC,2016-12-20
masculino,66,internacional,Excelente,5,625,historically important building with interesting exhibits,we paid our 52 pesos each dropped off our backpack mochilo and were given a number of laminated pages with exhibit descriptions in english complete with photo of key exhibits we walked through and were impressed by the exhibits especially the entire room of prehispanic stamps and rollers used for painting decorations the exhibit on prehispanic clayceramic works was very good there are good descriptions and exhibits on the history through the revolution there is a powerful mural abolicion de la esclavitud depicting hidalgo and others on the stairwell area there are good exhibits on the mining industry and its importance to spain very worthwhile,Canadá,ingles,PC,2016-12-14
masculino,30,nacional,Muy bueno,4,40,inesperada sorpresa,mencionada como una atraccion secundaria sin embargo es un hermoso museo con obras y piezas fantasticas inmueble muy cuidado con mucha atencion al detalle al final del recorrido te dan una pequena resena de la historia del inmueble y su papel en la independencia parte fundamental del recorrido no hay que perderla,México,espanol,Móvil,2016-12-12
femenino,27,internacional,Muy bueno,4,83,historico,lugar con mucha historia muy conservado puede llegar a ser un poco aburrido para ninos y adultos pero para amantes de la historia es genial,Argentina,espanol,PC,2016-12-06
masculino,53,nacional,Regular,3,6,alhondiga frente al museo de cera,bueno solo dejaron entrar a nuestras hijas por ser estudiantes nosotros papa y mama solo lo vimos por fuera y es un fuerte de batalla antiguo a nuestras hijas les parecio interesante conocer de cerca la historia de la independencia de mexico en sus 8 salas hay vestigos de los insurgente y la vida de aquella epoca,México,espanol,PC,2016-12-05
masculino,60,nacional,Excelente,5,25,recordando la historia,por fuera el edificio no se mira muy llamativo pero al entrar cambia todo el panorama esta muy bien conservado el lugar donde estan nuestros heroes de la independencia esta excelente es recordar y saber que murieron por sus ideales hasta lograr la independencia,México,espanol,PC,2016-12-05
masculino,31,nacional,Excelente,5,103,un pedazo de historia,es un lugar enigmatico sobretodo al escuchar la historia real que te cuentan los guias del lugar tomate el tiempo necesario para escuchar el relato y despues vuelve a recorrer el lugar para apreciar los detalles de cada recinto,México,espanol,PC,2016-11-29
femenino,26,nacional,Excelente,5,25,te transporta a la independencia,me encanto el museo y el edificio es muy bello lleno de historia se siente cada sala me parecio muy interesante y completa,México,espanol,PC,2016-11-22
femenino,56,nacional,Muy bueno,4,39,muy bien conservado,la alhondiga esta muy bien conservada situada en pleno centro de la ciudad es una visita totalmente recomendable,México,espanol,PC,2016-11-20
masculino,24,nacional,Excelente,5,122,obligado,a mi punto de vista un lugar obligado en tu visita a guanajuato y probablemente en nuestro pais recomiendo ampliamente que se acerquen a uno de los guias que se encuentran en el museo pregunten en la entrada ademas de explicar el museo te pueden brindar valiosa informacion de que otros lugares visitar,México,espanol,Móvil,2016-11-20
masculino,38,nacional,Muy bueno,4,46,historia de nuestro mexico,lugar emblematico y lleno de historia su visita te hara recordar momentos importantes de la independencia,México,espanol,Móvil,2016-11-17
masculino,38,nacional,Excelente,5,17,eclectico,no podria definir el convento museografico del lugar dire entonces que es de estilo eclectico en el segundo piso en eje tematico es la historia del lugar el primero incluye un panteon a los heroes locales y exposiciones artisticas muy muy variadas,México,espanol,Móvil,2016-11-15
femenino,29,nacional,Excelente,5,20,padrisimo,me encanto este museo esta enorme y la estructura arqueologica es muy bella cuenta la historia de una forma muy breve y en general todas las salas estan super interesantes,México,espanol,PC,2016-11-15
femenino,29,internacional,Muy bueno,4,33,historic building and museum,this historic building originally built for grain storage looms high up in the city it is just up the hill from the market place by touring this building and its exhibits i was finally able to put the bits of mexican history i knew into place there is an english guide you can ask for where you buy your tickets this came in really handy as the exhibits are labeled in spanish,Estados Unidos,ingles,PC,2016-11-13
femenino,40,nacional,Malo,2,7,visita,hay que planear la visita en domingo ya que cierra a las dos de la tarde y los lunes no abre por lo que muchos que nos confiamos de que los domingos son los dias de mas visita nos quedamos sin entrar,México,espanol,Móvil,2016-11-08
masculino,55,nacional,Regular,3,119,bello lugar,un recinto con mucha historia el lugar esta bien conservado y limpio como punto a criticar seria el precio 52 pesos se me hizo caro con respecto a lo que hay de coleccion para observar este museo puede dar para mas si estan en guanajuato visitenlo y viajen a 1810,México,espanol,Móvil,2016-11-01
femenino,44,nacional,Excelente,5,34,un lugar con historia,es un lugar con mucha historia e imponente ademas de bonito al estar ahi te remontas a los tiempos de la historia las vives ya que te ensenan cada rincon donde pasaron las cosas y donde estuvo el pipila,México,espanol,PC,2016-11-01
femenino,18,nacional,Excelente,5,23,ve,recomiendo ir los domingos temprano ya que ese dia es gratis un senor se pone en una de las esquinas a hablar sobre la revolucion como el dice aprenderan hoy lo que no en la primaria secundaria o prepa es verdad lo cuenta de una forma maravillosa interesante que te llama la atencion lo recomiendo,México,espanol,PC,2016-10-30
masculino,64,nacional,Excelente,5,63,lugar lleno de historia,para los amantes de la historia de la ciudad y de la historia de mexico este lugar es imprescindible su hermoso museo permite conocer mucho mas de la historia de mexico y su independencia,México,espanol,PC,2016-10-26
femenino,54,nacional,Excelente,5,20,bellisima coleccion de arte,tiene una variadisima coleccion de piezas que abarcan siglos desde antes de la conquista hasta nuestros dias vale la pena dedicarle tiempo ma apreciar sus murales y las diferentes salas de exhibicion,México,espanol,PC,2016-10-25
femenino,19,nacional,Excelente,5,24,pense que seria diferente pero supero mis expectativas,lo imagine completamente diferente pero debo decir que supero mis expectativas esta muy bonito y tiene informacion bastante adecuada sin ser demasiado pesada o cargada se lee facilmente y tranquilamente los murales son impresionantes y puedes verlos por varios minutos maravillado yo lo recorri en 130 hora pero si quieres hacerlo con mas calma puedes tardar una hora mas la habitacion en donde esta la linea del tiempo sobre la independencia me encanto se me ponia la piel chinita lo disfrute bastante los domingos la entrada es gratis y afuera venden recuerdos muy baratos,México,espanol,Móvil,2016-10-24
femenino,53,nacional,Excelente,5,37,me gusta por la historia de mexico,la alhondiga es un lugar bello todavia y para mis hijos este lugar es significativo en la historia de mexico ya que mis hijos consideran que estos lugares son ficticios cuando en realidad existen las personas que no son del estado de guanajuato pueden darse el gusto y lujo de presumir la historia de la independencia y conocer todos los lugares donde vivieron estos heroes de la patriavisiten no les cuesta nada ver esta maravilla de la historia,México,espanol,PC,2016-10-22
femenino,34,nacional,Muy bueno,4,61,buen lugar de cultura,un buen lugar para conocer durante tu paso por guanajuato solo para conocer la historia ya que no hay grandes cosas para ver adentro mas que nada solo hay lineas del tiempo que te muestran la historia de mexico hay unos senores que te cuentan la historia al final como en todo guanajuato te piden propina y es un poco incomodo la forma en que lo hacen pero bueno segun ellos no tienen un sueldo en esos museos,México,espanol,PC,2016-10-20
masculino,49,nacional,Muy bueno,4,10,un viaje en la historia,el edificio permite olvidarse del exterior con suma facilidad recorrer las salas de exposiciones es una oportunidad para el asombro y el orgullo pues conocer una parte de nuestra historia es construir una identidad nacional,México,espanol,PC,2016-10-20
femenino,37,internacional,Excelente,5,9,lugar de mucha historia,es un buen lugar para cultivarse de nuestra cultura general mexicana realmente entretenido estar en este museo,España,espanol,Móvil,2016-10-19
masculino,51,nacional,Excelente,5,44,llena de historia,es un lugar muy especial para todos los mexicanos ya que ahi se libraron uno de los episodios de mayor importancia del inicio de nuestra independencia con la intervencion del pipila es un lugar que recomiendo mucho para los ninos que estan aprendiendo la historia de mexico,México,espanol,PC,2016-10-19
femenino,31,nacional,Muy bueno,4,51,practicas,he ido demasiadas veces a guanajuato que ya perdi la cuenta pero esta es la unica ocasion en que se me presento la oportunidad de entrar al museo ya que siempre que he ido esta cerrado lo visitamos ayer por practicas y esta muy bien sus salas bastante bonitas divididas por epocas no hay mucho que decirexcelente lugar al final del recorrido te ponen a hacer una actividad en nuestro caso fue hacer un sello lo unico malo son sus guiasno estan realmente nada capacitados la informacion que dan es muy mala y vagalas salas del museo dan para mucho para que se explique bien pero ellos no saben hacerlo lo haria mejor un nino de kinder eso me decepciono mucho denles cursos sobre la historia de cada sala y sera sin duda uno de los mejores museos de guanajuato,México,espanol,Móvil,2016-10-14
femenino,28,nacional,Excelente,5,70,interesante,el lugar es muy bonito los murales de la independencia fueron de mis favoritos del viaje hay diferentes fotografias esculturas y etc que ver muy interesante imprescindible de visitar nada aburrido,México,espanol,Móvil,2016-10-13
masculino,30,nacional,Excelente,5,56,preciosa vista,vale la pena darse el tiempo y visitar este lugar tanto por su historia como por su vista de antemano recomendada,México,espanol,PC,2016-10-10
femenino,55,nacional,Excelente,5,9,la mejor opcion de todos los museos,visite 4 de los tantos museos que ofrece la ciudad de guanajuato sin embargo este me parecio el mejor de todos ya que ofrece una excelente historia tanto del lugar en si como la historia de la ciudad y de mexico mismo el mexico prehispanico el colonial y el de la independenicia habiamos caminado todo el dia asi que si nos parecio un poco cansado recorrer el museo pero definitivamente valio mucho la pena,México,espanol,Móvil,2016-10-04
masculino,46,internacional,Excelente,5,93,el lugar historico e impresionante,al mirar este lugar se puede apreciar los vestigios de batallas sin duda el lugar obligado a visitar cargado de emociones,Estados Unidos,espanol,PC,2016-10-02
femenino,39,nacional,Excelente,5,11,historia,excelente lugar para disfrutar de algunos monumentos asi como para conocer la historia de mexico excelente lugar,México,espanol,Móvil,2016-10-02
masculino,33,internacional,Excelente,5,23,human heads were hung in cages of the four corners of this building for all to see,overall great place if youre a bit of a history buff and a great place to take pics this place was built by the spaniards to store grains it was only used for that purpose for less than a year before being turned into a fort was overtaken by miguel hidalgo and the rebel insurgents to start the mexican independence later was taken back by the spaniards after being captured and killed hidalgo was decapitated and his head along with the heads of four other major leaders of the revolutionary movement hung in cages from the four corners of the alhondiga the museum has a great layout of the timeline and highlights of mexicos road to independence from the spaniards along with some great exhibitions paintings photography sculptures on display inside the different rooms of the museum the murals on the walls painted by jose chavez morado have a resemblance to the murals painted in the national palace of mexico city by diego rivera and have a lot of detail and symbolism,Estados Unidos,ingles,PC,2016-10-01
masculino,31,internacional,Excelente,5,25,visita guanajuato,la alhondiga de granaditas lugar historico forma parte de la independencia de 1810 con el gesto historico del el pipila,Perú,espanol,PC,2016-09-29
femenino,35,internacional,Regular,3,211,culture,this place is now a museum but before it was a war building where lots of fights happend you have to take a tour guide so he can explain because if you dont understand then whats the ponig of going,Canadá,ingles,Móvil,2016-09-28
masculino,44,nacional,Muy bueno,4,31,museo con mucha historia de la independencia de mexico,es un historico museo con gran importancia de la indepemdencia mexico el segundo piso toene salas de las diferentes etnias de mexico,México,espanol,Móvil,2016-09-27
masculino,47,nacional,Excelente,5,30,murales majestuosos y edificio con gran historia,obligatorio en guanajuato es un edificio muy interesante y de gran historia de la epoca de independencia de mexico con majestuosos murales muy muy recomendable cobran una cuota de mantenimiento solo a mayores de 12 anos de 52 por persona y en caso de que te guste la fotografia cobran una contribucion de 30 restriccion de uso de flash,México,espanol,Móvil,2016-09-27
femenino,23,nacional,Excelente,5,44,ruta historica,es el museo de guanajuato en el cual podemos observar piezas de prehispanicas la historia de la independencia y datos que jamas imagine los murales son impresionantes,México,espanol,Móvil,2016-09-26
masculino,17,nacional,Excelente,5,37,mucha historia,visita obligada si vas a guanajuato muchas historia la arquitectura es hermosa no recuerdo que horas era la visita guiada creo que a las 11 y a la 1 excelente explicacion,México,espanol,PC,2016-09-26
masculino,29,nacional,Excelente,5,5,monumento historico,el interior de la alhondiga fue transformado en museo la arquitectura interior y los murales es lo que realmente vale la pena las ultimas 3 semanas de septiembre y las primeras dos de octubre no es posible ver la explanada de la misma ya que se preparan para el festival cervantino los domingos es entrada gratis,México,espanol,PC,2016-09-26
femenino,29,internacional,Muy bueno,4,16,bring your dictionary,great review of mexican history excellent timelines and plenty of opportunity to learn a lot about mexico bring your dictionary as very little is written in english enjoyed it very much,Estados Unidos,ingles,PC,2016-09-23
femenino,53,nacional,Excelente,5,11,impresionante,la alhondiga de granaditas nos sigue impresionando cada vez que la visitamos es hermosa y ademas toda la historia que encierra la hace realmente maravillosa nosotros ibamos con un pequeno de 4 anos que salio maravillado con todo lo que representa y que ademas esta muy bien exhibido dentro de ella,México,espanol,Móvil,2016-09-22
femenino,27,nacional,Excelente,5,24,parada en guanajuato,toda nuestra vida escolar nos hablaron del pipila como no ir a conocer ese famoso lugar de la puerta que supuestamente quemo,México,espanol,Móvil,2016-09-20
masculino,34,nacional,Excelente,5,47,buen museo,nos gusto mucho el museo no se cuanto tenga como museo pero esta muy interesante mis ninas de 9 y 7 salieron muy contentas,México,espanol,PC,2016-09-19
masculino,44,nacional,Excelente,5,457,un museo regional en bellas instalaciones,este lugar es un icono de nuestra independencia por eso debemos de conocer su interior el cual fue adaptado para subdividirla en salas donde presentan la historia regional de guanajuato desde sus origenes habitantes aborigenes hasta que miguel hidalgo ataco la ciudad de guanajuato precisamente en este lugar donde los espanoles estaban resguardados ahi tambien presentan la cronologia de nuestra independencia un mausoleo de los heroes y una exposicion de los primeros equipos de beisbol,México,espanol,PC,2016-09-18
masculino,58,nacional,Excelente,5,4,independencia 2016,si es un patrimonio de la humanidad la gente deberia cuidarlo mas es un insulto a la inteligencia que la gente no tenga orden al visitar el lugar,México,espanol,Móvil,2016-09-17
femenino,28,nacional,Regular,3,68,un poco cara la entrada pero con muchas figuras y salas,la entrada es un poco cara cuesta 70 pesos por persona cobran aparte por meter camara tiene muchas salas de exhibicion con muchas figuras de la epoca prehispanica esculturas trajes fotos antiguas un mural el lugar es muy pequeno pero tiene muchas salas de exhibicion bien distribuidas hay una campana vale la pena visitarlo pero en domingo que no cobran a los nacionales,México,espanol,Móvil,2016-09-16
femenino,42,nacional,Excelente,5,9,excelente,esta increible el recorrido el musico es divino tiene unas pinturas estilo diego rivera impresionantes y un lugar lleno de cultura es recomendable que al llegar esperes a un guia para que te explique el recorrido,México,espanol,Móvil,2016-09-16
femenino,63,nacional,Muy bueno,4,13,museo historico,museo sobre la independencia de mexico didactico y apropiado para ninos espacios e instalaciones amplias,México,espanol,Móvil,2016-09-13
masculino,29,internacional,Excelente,5,55,beautiful and historic building,i loved the alhondiga its a very attractive building originally built as a grain store but after played an important role in the early stages of the mexican war of independence there are beautiful murals in the staircases and several display rooms the history ranges from prehispanic pieces to parts about the conquest and on to the mexican war of independence it was very interesting i think all the information was in spanish so it may be difficult to enjoy if you dont speak the language the only annoying thing was that i had to pay an extra 30 pesos on top of the 50 pesos entrance fee to use my camera,Estados Unidos,ingles,Móvil,2016-09-13
femenino,50,internacional,Regular,3,34,important part of mexican history,the alhondiga has important details of the mexican revolution however if you dont have a lot of background about the mexican revolution this museum doesnt provide a lot of context or information,Estados Unidos,ingles,PC,2016-09-07
masculino,36,nacional,Excelente,5,3,impresindible su visita,si vas a guanajuato y no vas al museo de la alhondiga no fuiste a guanajuato es un lugar unico que te detalla entre otras cosas de la historia de mexico en particular los eventos de su independencia es un museo muy amplio hay que disponer de tiempo minimo dos horas para recorrer las diferentes salas y apreciar todo lo que ellas contienen,México,espanol,PC,2016-09-07
femenino,29,nacional,Muy bueno,4,10,muy historico,un museo con mucha historia de mexico desde lo prehispanico y la conquista e independecia de mexico solo que hay que revisar bien los horarios que manejan por que nosotros quisimos ir el domingo y ya andaban cerrando temprano como a las 3pm,México,espanol,PC,2016-09-06
femenino,48,nacional,Regular,3,96,nos quedamos con las ganas,llegamos como cinco minutos antes de las 5pm que es la hora en que cierran y nos dijo el guardia que ya no se podia entrar le insistimos mucho ya que no teniamos otro dia para visitarlo le pregunto a otra persona y dijeron no en fin les recomiendo llegar maximo a las cuatro,México,espanol,PC,2016-09-05
masculino,56,nacional,Muy bueno,4,36,historia rapida,no habia entrado al museo tiene varias salas en ambas plantas desde la epoca prehispanica hasta la edad moderna como mexicano me parecio un tanto engorroso por que las piezas no aportan a lo que ya se conoce para mi mas bien perdi un poco el tiempo recorriendo las salas por otro lado la arquitectura del lugar esta padre en las escaleras tiene murales muy chidos y la parte externa es lo mejor cobran 50 por entrar y es forzoso dejar mochilas en paqueteria aunque es gratis el servicio lo que no esta padre es que te cobren por sacar fotografias 30,México,espanol,Móvil,2016-09-05
