Genero,Edad,Procedencia,Calificacion,Score,Aportaciones,Titulo,Opinion,Pais,Idioma,Dispositivo,Fecha
masculino,29,internacional,Excelente,5,10,inigualable,una construccion inigualable muy bien conservado uno de los mejores atractivos y edificios de la ciudad,Uruguay,espanol,PC,2017-02-15
femenino,40,nacional,Muy bueno,4,10,visita obligada,es un bello edificio mucha gente solo se toma fotos por fuera pero no entra a visitarlo recomiendo que entren para que admiren esta belleza es una joya de lugar y al estar dentro te transportas a principios de siglo vale la pena escuchar la historia del lugar con los guias de turistas que se encuentran ahi,México,espanol,Móvil,2017-02-14
masculino,20,internacional,Excelente,5,7,orchestra,lovely theater we have seen the symphony here twice during our visit arrive early to get seats on the main floor since this is a very popular venue,Estados Unidos,ingles,Móvil,2017-02-13
femenino,59,internacional,Excelente,5,58,stunning venue,yes we loved the building but the real treat was friday nite concert of renowned symphony orchestra of gto they were incredible whod think to find such music in not so big city in middle of mexico but there they were at least till early summer when they head out for european tour,Estados Unidos,ingles,Móvil,2017-02-08
masculino,50,internacional,Excelente,5,85,a surprising facility,more than one would expect in city center of zacatecas an elegant theatre that was ahead of its times the theatre is still used today a must see,Estados Unidos,ingles,Móvil,2017-02-07
masculino,36,nacional,Excelente,5,148,ni lo piensen deben entrar es un lugar maravilloso,si la fachada y escalinata de este teatro los impresiona no se pueden imaginar la belleza que es por dentro lo anterior aunado a la historia que este edificio lleva en sus entranas sin duda de transportan a otra epoca simplemente imperdible,México,espanol,PC,2017-01-25
masculino,61,internacional,Excelente,5,397,tambien,atraccion de la ciudad un punto de encuentro para turistas y locales el punto central de la cultura no se pierda la noche con una hermosa vista en frente es el mejor restaurante de la ciudad y la plaza central cuenta con una decoracion de lujo y el fruto de la riqueza de las minas de la zona,Brasil,portugues,PC,2017-01-23
masculino,44,internacional,Excelente,5,402,gorgeous,went to the opening night of the symphony excellent show the building is a gorgeous place a true opera house with balconies rising 4 levels great acoustics seats could be improved a little hard on the backside after awhile regardless of the show the place is worth a visit but i expect all shows here to be at least good it is the nature of the town,Jamaica,ingles,Móvil,2017-01-23
masculino,64,internacional,Excelente,5,172,beauiful building very nice concert,after touring the beautiful teatro juarez this morning and listening to the symphony practice for awhile we decided to buy tickets for this evenings performance we are very happy we did we were surprised tickets were available especially since they are only 100 pesos each the concert was great and the sound throughout the theater was phenomenal touring the theater is worth the 35 pesos but actually attending a concert is much more fun,Nicaragua,ingles,Móvil,2017-01-20
femenino,21,nacional,Excelente,5,12,hermoso,es una obra arquitectonica hermosa tanto al exterior como al interior cobran extra por tomar fotografias pero vale la pena pagarlo cuando hay evento permanece cerrado,México,espanol,Móvil,2017-01-18
masculino,43,internacional,Excelente,5,317,one of the 5 star sights of the city,check opening times for a start take the tour only in spanish they say to pay more to take photos but no one listens sit outside and watch the street performers there is a fantastic silent clown you are right near one of the main plazas so grab some fooddrink,Inglaterra,ingles,PC,2017-01-18
masculino,47,nacional,Muy bueno,4,133,mucha historia en ese lugar,el lugar esta lleno de historia ademas los guias dan una explicacion excelente no solo del teatro si no tambien de la historia local y nacional,México,espanol,Móvil,2017-01-15
femenino,63,internacional,Excelente,5,56,spectacular,the work that has gone into this building is amazing to say the least my husband and i have walking g around here for past couple days and every corner you go around theres another beautiful building such as this it is located directly in the centro and well worth a trip to see,Canadá,ingles,Móvil,2017-01-15
femenino,27,internacional,Excelente,5,19,una joya en guanajuato,su estructura resalta en la ciudad y sin duda fue uno de mis lugares favoritos por lo bella de su estructura el teatro esta muy bien conservado y por 35 pesos puedes admirarlo internamente aunque no todas las areas estan habilitadas sus escalinatas son muy concurridas y en las noches suele ser el punto de reunion para las callejoneadas,Panamá,espanol,PC,2017-01-14
masculino,40,nacional,Excelente,5,17,vida nocturna,es el eje de la vida nocturna interesante programacion ubicacion inmejorable esteticamente bello es el punto de referencia para varios lugares de visita obligatoria,México,espanol,Móvil,2017-01-12
masculino,57,internacional,Excelente,5,581,the most architectural stunning buildings in the city,the construction was started in 1872 based upon designed by architect jose noriega the theatre follows the neoclassical stylings of eclecticism which was very popular within mexico at the end of the 19th century the theatre was inaugurated on 27 october 1903 by president porfirio diaz but the heyday was a few years later between 1907 until 1910 since 1972 the theatre has been the focal point of the international cervantes festival you can enter the juarez theatre every day by paying 35 pesos but you cant go to all areas inside and photos are allowed only without flash,Alemania,ingles,PC,2017-01-08
femenino,67,internacional,Muy bueno,4,1,un edificio central de guanajuato,hermoso edificio en el centro de guanajuato durante el dia hay una magia mago en frente de la sala habia mucha gente alrededor por la noche se volvio iluminacion fria un lugar siempre esta lleno y la gente esta tomando fotografias para entrar en el interior parece recibir una entrada independiente,Corea del Sur,coreano,Móvil,2017-01-07
masculino,53,internacional,Muy bueno,4,389,worth a visit to tour this classically beautiful theatre,this theatre is one of guanajuatos most classically beautiful landmarks wonderfully preserved despite being over 100 years old built between 1873 and 1903 the entrance fee to tour the building is not more than a couple dollars and its lovely to step foot inside the theatre to see the stately interior architecture our only lament was that there were no performances scheduled due to the new years holidays,Estados Unidos,ingles,PC,2017-01-07
masculino,23,internacional,Excelente,5,46,impactado,ver este teatro su arquitectura y sus alrededores me impresionaron no pense que fuera asi lo recomiendo realmente es nuy bonito,Colombia,espanol,Móvil,2017-01-06
masculino,29,internacional,Excelente,5,19,una joya arquitectonica,bella fachada neoclasica y el interior del teatro decorado con estucos de decoracion arabesca no se requiere mucho tiempo para la visita pero vale la pena,Nicaragua,espanol,Móvil,2017-01-06
femenino,36,nacional,Excelente,5,7,maravillada,excelente lugar no pierde su encanto ni por dentro ni por fuera no importa el tiempo de espera es digno de visitar su arquitectura su historia,México,espanol,Móvil,2017-01-03
femenino,51,nacional,Excelente,5,8,no te lo puedes perder,el teatro es espectacular con influencia francesa conservando su mobiliario y detalles originales se convierte en un lugar elegante y espectacular eso sin mencionar que cuenta con una magnifica acustica y que decir de su personal altamente calificado y al final estoy segura no saldras como llegaste pues te llevaras datos muy interesantes de nuestra historia,México,espanol,Móvil,2017-01-02
masculino,56,nacional,Excelente,5,10,un monumento genial,de los mejores edificios historicos que he visitado los detalles de la decoracion el guia y su explicacion por un momento te transporta a la epoca,México,espanol,Móvil,2016-12-30
femenino,35,nacional,Excelente,5,16,agradable sorpresa,mientras parte del grupo visitaba una cantina local entre al teatro para conocerlo por dentro valio la pena el teatro se encuentra en muy buen estado la explicacion del guia lo que alcance a escuchar muy completa llena de datos historicos del teatro y de la ciudad aunque es pequeno en su sala el mobiliario y la decoracion son muy lindos vale la pena la visita,México,espanol,Móvil,2016-12-30
femenino,32,nacional,Muy bueno,4,3,lindo,aunque no tuvimos el tiempo para entrar por fuera es muy lindo y las selfies salen increibles obvio es visita obligada,México,espanol,Móvil,2016-12-30
femenino,37,internacional,Muy bueno,4,32,not access all areas,this is a beautiful theatre and worth the 35 pesos entrance fee but access is restricted you can access the seats by the aisle in the stalls one section of the side seats in the stalls but neither of the circles or the balcony even the bar area is off bounds,Inglaterra,ingles,Móvil,2016-12-29
masculino,23,nacional,Excelente,5,7,precioso,este monumento es precioso punto de encuentro de diversas actividades como mimos punto de partida de las famosas callejoneadas y esta frente ala mas bonita plazuela el jardin union,México,espanol,Móvil,2016-12-27
masculino,48,nacional,Excelente,5,31,joya de guanajuato,el teatro abre a partir de las1700 horas es un lugar hermoso desde la fachada en el interior se pueden apreciar detalles que lo hacen lucir el salon fumador la cantina las gradas y el escenario todo enmarcado con bellos y coloridos detalles si quieren usar camara de fotos o video deben pagar una cuota extra,México,espanol,Móvil,2016-12-26
masculino,63,nacional,Muy bueno,4,125,teatro juarez,muy representativo y bello con sus hermosos faroles externos y esculturas al frente puedes llegar por el funicular desde el mirador del pipila lastima que tienes que estar muy al pendiente de los horarios para poder accesar al teatro y conocer su interior,México,espanol,Móvil,2016-12-25
masculino,57,nacional,Excelente,5,43,hermoso,sin dudas puedo decir que es el teatro mas hermoso de mexico vale la pena pagar para ver el interior,México,espanol,Móvil,2016-12-24
masculino,26,internacional,Muy bueno,4,79,un teatro muy bonito,tiene una fachada muy brillante varias decoraciones de estilo romano sin embargo es bien aburrido dentro del teatro,Guatemala,espanol,PC,2016-12-15
masculino,65,internacional,Excelente,5,3,destino turistico,extraordinario lugar para recorrer sus calles y callejones tanto de dia como de noche su historia cultura y espectaculos son de nivel internacional,Venezuela,espanol,Móvil,2016-12-14
masculino,54,internacional,Muy bueno,4,626,lovely design and decoration,we waited until 10am opening time and paid 35 pesos each to enter photos are allowed but no flash on days where there are events or shows scheduled the theatre may not be open for casual viewing the entire theater has beautiful design decoration and ornamentation there are decorative elements which seem to be classical greek and others appear almost oriental it is apparent that guanajuato was one of the wealthiest cities in mexico when one sees this grand theater,Canadá,ingles,PC,2016-12-14
femenino,30,internacional,Muy bueno,4,83,imponente,realmente imponente siempre hay mucha gente en sus escalinatas asi como artistas turistas imposible no fotografiarse en ese lugar,Argentina,espanol,PC,2016-12-14
femenino,27,nacional,Excelente,5,21,wow,este teatro es hermoso incluso por fuera te quita el aliento por eso esta calificado como el segundo teatro mas hermoso de mexico,México,espanol,Móvil,2016-12-11
masculino,64,internacional,Excelente,5,133,espectacular,muy hermoso teatro inaugurado en 1903 es una verdadera joya arquitectonica la parte superior esta coronada con ocho grandes estatuas de bronce que representan musas de la mitologia griega que representan la danza la comedia astronomia y astrologia retorica tragedia musica poesia arte lirico e historia a simple vista solo se observan ochos musas la novena se encuentra en la palma de la mano de la octava es decir la musa de la astronomia sostiene a la poesia liricaeste teatro sirve de sede del fesival internacional cervantino,Venezuela,espanol,PC,2016-12-05
masculino,49,nacional,Excelente,5,40,un placer visual,me encanta la arquitectura que tiene este teatro es simplemente hermosa y mas bello aun por las noches principalmente por los acabados y la iluminacion con la que cuenta altamente recomendable y no solo para visitarlo sino para disfrutar de bellos espectaculos,México,espanol,Móvil,2016-11-30
masculino,42,internacional,Muy bueno,4,198,hermoso teatro,el teatro tiene una rica cultura de la arquitectura espanola con aspectos griegos que trae en su monumento fachada de diosas griegas y su estilo griego pilares,Portugal,portugues,Móvil,2016-11-30
masculino,53,nacional,Excelente,5,28,impresionantes detalles,porfirio diaz se empeno demasiado cada detalle es asombroso recomiendo visitarlo por dentro es un espectaculo aparte,México,espanol,Móvil,2016-11-28
masculino,30,nacional,Excelente,5,14,bellisimo,una de las obras arquitectonicas mas atractivas de la ciudad que no le pide nada a alguna ciudad europea desafortunadamente el dia que quisimos ingresar era lunes el unico dia que no lo abren al publico aun asi nos encanto,México,espanol,Móvil,2016-11-27
masculino,30,internacional,Muy bueno,4,583,pretty building,no performances happening while i was in town but there was some displays for day of the dead outside which was nice the architecture is nice and is right across from the main jardin so you will see it at some point during your stay without going out of your way,Estados Unidos,ingles,Móvil,2016-11-27
femenino,17,nacional,Excelente,5,6,maravillosa vista,es maravilloso no puedes faltar a conocer este lugar recomiendo que lo visiten de noche las luces hacen que el lugar se vuelva magico de noche es por demas romantico ir con tu pareja de la mano caminando por las calles y tomarse una foto en el teatro juarez,México,espanol,Móvil,2016-11-26
femenino,58,nacional,Excelente,5,11,hermoso teatro,uno de los teatros mas bonitos de mexico vale la pena hacer una parada en este sitio la zona tambien tiene muchos cafes y restaurantes,México,espanol,Móvil,2016-11-25
masculino,52,nacional,Muy bueno,4,13,viaje a traves del tiempo,bello edificio siglo xix teatro que nos muestra claramente el ambiente de la epoca los guias hacen muy amena la descripcion del teatro incluyendo agradables anecdotas comodo pues puede uno sentarse y buen lugar para que los ninos aprendan historia cotidiana lo que vivia la gente en otros momentos sus diversiones teatro que fue muestra de lo moderno en su momento,México,espanol,PC,2016-11-23
masculino,63,nacional,Excelente,5,27,majestuoso e impredecible,caminar por sus calles y admirar el bullicio asi como la arquitectura y el contexto de sus estudiantinas te hacen evocar en metaforas animadas un mexico del siglo xviii,México,espanol,Móvil,2016-11-19
masculino,26,nacional,Excelente,5,15,un lugar impresionante,de los lugares a visitar estando en guanajuato su sola arquitectura sorprende la calidad de las obras que se dan en el teatro son de la mas alta calidad,México,espanol,Móvil,2016-11-16
masculino,34,nacional,Excelente,5,624,hermoso,visitar el teatro juarez es una actividad obligada para quienes visitan la ciudad colonial de guanajuato mexico el teatro visualmente es espectacular en su exterior y deslumbrante en su interior por fuera el teatro fue construido en estilo neoclasico y en su interior la decoracion es de inspiracion morisca fue construido a principios del siglo xx con el fin de conmemorar el centenario de la independencia de mexico es patrimonio cultural de la humanidad la admision al teatro cuesta 25 pesos mas otros 20 pesos por tener derecho a usar la camara fotografica siempre que no se este desarrollando algun espectaculo al interior de el,México,espanol,Móvil,2016-11-12
masculino,68,nacional,Muy bueno,4,399,el teatro de la ciudad,es el teatro mas emblematico de la ciudad no el unico y uno de los mas importantes del pais inaugurado en tiempos del porfiriato predidencia de porfirio diaz ha sido testigo de los acontecimientos culturales de la ciudad y en los ultimos anos sede principal del cervantino nombre popular del festival internacional de teatro decorado con motivos de inspiracion arabesca arcos lobulados grafias con colorido mas mexicano uno de los muchos atractivos de la ciudad,México,espanol,Móvil,2016-11-06
masculino,36,nacional,Excelente,5,55,majestuoso lugar,un lugar que brilla por si solo por su arquitectura y sus terminados coloniales hacen una experiencia inolvidable,México,espanol,Móvil,2016-11-06
masculino,22,nacional,Excelente,5,57,toma el tour,el tour por el interior vale la pena es una construccion impresionante y sus acabados inigualables no lo dudes,México,espanol,Móvil,2016-11-05
masculino,68,internacional,Excelente,5,35,beautiful theater in an elegant days gone by style,my wife and i went to several performances in the teatro juarez during cervantino we sat in several different areas of the theater and the acoustics were excellent in all the seats it is hard not to stare around at the interior of the theater that presents new details with every look awe inspiring to be inside looking around,Estados Unidos,ingles,PC,2016-11-03
masculino,46,internacional,Muy bueno,4,171,quick tour,very nice theatre in university town would have been great to see a performance as the sound is very good i enjoyed the quick tour to see it go in and have a look,Estados Unidos,ingles,Móvil,2016-10-31
masculino,40,nacional,Excelente,5,54,parte de la historia,este teatro constituye una visita obligada en la ciudar cuenta con una hermosa arquitectura exterior e interior como punto turistico es parte de la historia de la nacion pues jugo un papel importante durante la revolucion mexicana de 1910 es un lugar de suma importancia en la ciudad y cuenta con guias que te van narrando la historia del lugar y te permite conocer mas acerca de la cultura e historia de la ciudad y el pais,México,espanol,Móvil,2016-10-31
femenino,35,nacional,Excelente,5,17,impresionante,impresionante por dentro y por fuera destila arte y cultura por todos lados no solo lo vean por fuera les recomiendo que lo conozcan por dentro tiene un costo entrar y uno adicional por el uso de camaras pero definitivamente vale la pena foto obligada para el recuerdo,México,espanol,Móvil,2016-10-28
masculino,56,nacional,Excelente,5,63,uno de los teatros mas bellos de mexico,corazon de la ciudad el teatro juarez se levanta imponente en el centro de la ciudad excelente punto de partida para conocer y vivir el ambiente de gianajuato y sus calles y acceso al pipila desde donde se puede hacer una excelente vista de la ciudad,México,espanol,PC,2016-10-26
femenino,31,internacional,Excelente,5,70,muy bonito,el teatro es hermoso considerado como el mejor de mexico despues de bellas artes la arquitectura es hermosa no tuve oportunidad de entrar ya que habia eventos por cervantino,Chile,espanol,Móvil,2016-10-18
masculino,25,nacional,Excelente,5,46,espectacular,el lugar es simplemente espectacular los horarios de visitas suelen ser restringidos sin embargo vale la pena ver en que horario se puede visitar pues es una joya de la epoca porfiriana,México,espanol,Móvil,2016-10-18
masculino,40,nacional,Excelente,5,26,un deleite para tus ojos,uno de los lugares mas emblematicos de guanajuato esta gran obra de arte de la arquitectura que se tiende por la principal calle del centro con su inpactante diseno al interior con un toque frances si van entre semana pregunten por chon que es el mejor guia que van a poder encontrar con una explicacion increible a detalle de todo el edicifcio y sus alrededores totalmente recomendado,México,espanol,Móvil,2016-10-18
masculino,53,nacional,Muy bueno,4,600,one of guanajuatos must sees,the theater was built by my great grandfather who was the governor of guanajuato the front of this building and the interior of the theater are amazingly well kept all sorts of events are constantly programmed such as classical music concerts plays etc it is a very important site for local culture,México,ingles,PC,2016-10-12
femenino,35,internacional,Muy bueno,4,25,gana un pensamiento a fiebre de la plata,es un muy buen teatro no esta hecho realidad para entrar pero se puede disfrutar incluso solo tomar una foto cuando se ve desde el exterior en la entrada de la escalera estaba sentado a mucha gente pero no hay una atmosfera peligrosa yo queria ir en si alguien es el tiempo,Japón,japones,Móvil,2016-10-09
masculino,45,nacional,Excelente,5,465,beautiful classic theater,the juarez is now over a hundred years old and has been well maintained get a ticket for an orchestra concert during cervantino to see the pretty interior and hear the clear acoustic as the juarez is dark much of the year,México,ingles,Móvil,2016-10-05
femenino,38,internacional,Regular,3,9,majestuoso,por fuera el teatro juarez tiene una arquitectura maravillosa te sumerge en otra epoca la gente se sienta en las gradas para ver el atardecer de frente el jardin de la union una lastima que estaba cerrado al publico por el festival cervantino,Costa Rica,espanol,Móvil,2016-10-04
masculino,54,nacional,Excelente,5,25,que lindo guanajuato,al visitar guanajuato tendras que dar un recorrido por el teatro juarez solo con ver su hermosa fachada te cautivara ademas es un buen lugar para tomar tus fotografias,México,espanol,PC,2016-09-29
femenino,47,internacional,Muy bueno,4,211,it is cultural,its amazing from the inside and beautiful from the outside and sometimes their is a show outside where you can stay and enjoythe theater only opens when their are shows,Perú,ingles,Móvil,2016-09-28
femenino,20,nacional,Excelente,5,135,hermoso por fuera y por dentro,definitivamente tienes que entrar a verlo no puedes decir que fuiste a guanajuato sin haber ingresado a este hermoso teatro dentro de el te dan una breve historia del teatro asi como todas sus caracteristicas es pequeno pero muy hermoso recomendacion si eres estudiante no olvides tu credencial de cualquier manera el costo para ingresar es muy economico,México,espanol,PC,2016-09-26
masculino,34,nacional,Excelente,5,14,excelente,aunque solo pode verlo por fuera la arquitectura es hermosa y la ubicacion excelente y es sede de el cervantino,México,espanol,Móvil,2016-09-26
masculino,28,nacional,Excelente,5,29,alguien dijo baile,lo ideal es visitar con alguna funcion pero de igual manera el sitio por su arquitectura e historia es increible hay descuento a estudiantes y en caso de grupo pueden contratar a un guia,México,espanol,Móvil,2016-09-22
femenino,60,internacional,Excelente,5,3,awesome historical place,great historical place the guide was an expert in history topics and his explanation was pretty aqurate and interesting the theatre arquitechture is mindblowing,Estados Unidos,ingles,Móvil,2016-09-17
masculino,30,nacional,Excelente,5,68,el teatro mas hermoso que puede haber,es un teatro muy hermoso impresionante es uno de los lugares que no deben perderse cuando visiten guanajuato hacen obras de teatro es muy bello tanto por dentro como por fuera lo recomiendo mucho para tomar fotos y visitarlo definitivamente todo es bello en guanajuato hermoso lugar para visitar,México,espanol,Móvil,2016-09-16
femenino,45,internacional,Excelente,5,9,divino,el teatro es uno de los mas hermoso que hay en mexico esta en el corazon de guanajuato y hay muchisimas cosas que hacer partiendo de ahi,Colombia,espanol,Móvil,2016-09-16
femenino,44,nacional,Excelente,5,30,hermoso teatro merece la pena visitarlo,el teatro es espectacular por dentro y por fuera con un diseno unico vale la pena visitarlo y es uno de los sitios mas bonitos para visitar en guanajuato,México,espanol,Móvil,2016-09-13
femenino,36,internacional,Muy bueno,4,25,breathtaking,beautiful theater was not able to go inside due to time constraints however the amazing exterior is well worth giving it a moment to take in,Estados Unidos,ingles,Móvil,2016-09-12
femenino,23,nacional,Excelente,5,40,joya colonial de la nueva espana,construido en el periodo del porfiriato inaugurado al inicio del siglo pasado es quiza el teatro de la provincia mexicana con mejor acustica y detalles arquitectonicos vale la pena visitar su interior por una cuota cercana a dos dolares americanos si en tu visita hay alguna obra o concierto aprovecha para asistir te transporta un siglo atras,México,espanol,Móvil,2016-09-12
femenino,20,nacional,Excelente,5,2,guanajuato,guanajuato bastante tranquilo pero se puede disfrutar mucho de su arquitectura y buenos lugares para comer,México,espanol,Móvil,2016-09-09
femenino,38,nacional,Excelente,5,82,emblematico,solo lo puede observar de afuera ya que habia evento pero es una cosa hermosa sus acabados muy bellos y centrico,México,espanol,Móvil,2016-09-07
masculino,51,internacional,Excelente,5,525,beautiful theater,both the front of this building and the interior of the theater are beautiful it is well worth the small cost to step inside better yet try to attend a concert there i just returned from a government sponsored free orchestra concert the place was packed and there were very few tourists the audience loved the performance,Estados Unidos,ingles,Móvil,2016-08-31
masculino,33,nacional,Excelente,5,53,beatiful building,when we visited guanajuato this theater was closed but that did not deterred us from enjoying its architecture and stone work its a symbol to the scene arts that any actor who performs there must feel humbled,México,ingles,PC,2016-08-28
masculino,48,nacional,Excelente,5,17,teatro juarez,realmente hermoso es uno de los teatros mas hermosos de mexico estar ahi es para tomarse una buena foto de postal,México,espanol,Móvil,2016-08-24
femenino,46,nacional,Muy bueno,4,16,un lugar que no debe faltar en el recorrido,hermosa joya arquitectonica te transportas a las epocas de antano en cada paso que das dentro del lugar,México,espanol,PC,2016-08-23
masculino,19,nacional,Muy bueno,4,22,muy bonito,teatro con arquitectura muy bonita la zona en donde se encuentra esta llena de lugares para comer y tomar cafe excelente lugar para sacarte fotografias no me fue posible acceder el dia de mi visita,México,espanol,PC,2016-08-23
masculino,66,nacional,Excelente,5,24,uno de los teatros mas bellos del mundo,el teatro juarez esta tal cual desde hace mas de 120 anos por dentro es un viaje en el tiempo lleno de magia si dejas volar tu imaginacion,México,espanol,PC,2016-08-23
masculino,52,internacional,Excelente,5,11,must visit,you have to do everything possible to get in is spectacular mexico portrays the 19th century must see the arrangement of the seats balconies staircases to understand the social roles privileges and shortcomings in a very clear way,Estados Unidos,ingles,PC,2016-08-22
femenino,54,nacional,Excelente,5,14,excepcional,no dejen de visitar con un guia este local fuerte denso no hay un rincon sin su historia su percibe la pasion por el arte en ese lugar,México,espanol,Móvil,2016-08-20
masculino,35,nacional,Excelente,5,16,toda una obra de arte,el lugar es maravilloso podria ser muy bien la envidia de muchas ciudades europeas esta excelentemente conservado es recomendable investigar anticipadamente si hay obra de teatro en escena para planear ya sea presenciar la obra o hacer la visita guiada,México,espanol,Móvil,2016-08-19
femenino,61,internacional,Excelente,5,57,la septima musa existe,una excelente arquitectura exquisito si pueden escuchen la historia de la septima musa hay espectaculos gratis o muy economicos,Argentina,espanol,PC,2016-08-19
femenino,37,internacional,Muy bueno,4,124,gran explicacion de la independencia,entramos al teatro para visitarlo puesto que es precioso pero lo que mas me gusto fue la explicacion del guia espectacular el afan de ensenar la verdadera historia de mexico,España,espanol,PC,2016-08-18
femenino,46,nacional,Excelente,5,18,dos obras de teatro,excelentes visitas acudi a dos obras de teatro excelentes y gratis y no solo disfrute de las actuaciones sino tambien de la visita al espectacular teatro precioso,México,espanol,Móvil,2016-08-17
masculino,43,nacional,Excelente,5,95,dedicale tiempo lo vale,por primera vez entramos a recorrerlo y creo que despues de bellas artes es el teatro mas bello del pais visitalo y escucha dos veces la explicacion con diferentes guias cada uno te cuenta diferentes partes de la historia y vale mucho la pena,México,espanol,Móvil,2016-08-12
masculino,36,nacional,Muy bueno,4,108,lindo pero deberian,un lugar muy lindo muy clasico y con una arquitectura muy especial y espectacular no me parece correcto que te quieran cobrar por tomar fotos con tu celular fuera de eso vale la pena otro inconveniente es que ponen lonas o mamparas para anunciar eventos y hacen que el exterior del teatro sea desagradable y salga mal en las fotos,México,espanol,Móvil,2016-08-08
femenino,37,nacional,Excelente,5,11,increible,excelente estado de conservacion del edificio buen guia con explicacion muy clara y amena y el teatro bellisimo,México,espanol,Móvil,2016-08-07
masculino,40,nacional,Excelente,5,33,atractivo unico en mexico,el teatro juarez un capricho de un presidente dictador un atractivo en una ciudad patrimonio de la humanidad esta construccion es impresionante tanto su fachada como su interior un lujo en los anos del porfiriato y un espacio genuino para los eventos principales de la actualidad no se pierdan la oportunidad de ingresar y poder observar su esplendor,México,espanol,Móvil,2016-08-04
masculino,51,nacional,Muy bueno,4,167,teatro juarez visita as guanajuato,es uno de los lugares que si se debe visitar de verdad vale la pena fue inaugurado el 27 de octubre de 1903 por el presidente porfirio diaz con la opera aida adentro tiene la forma de herradura que le da una magnifica acustica hay 4 niveles de palcos en la fachada tiene ocho esculturas de bronce que representan a ocho musas de la cultura griega y representan actividades como la comedia la danza y la musica en julio no nos tocaron eventos pero es mejor que antes de viajar chequen en se cartelera si va a tener eventos sus precios mas caros estan en 200 pesos y van hasta los 20 pesos lo que es muy bueno adentro sientense en una butaca dense tiempo de ver todo a su alrededor e imaginense trasportados a principios del siglo xx lo unico que no me gusto fue un guia tendencioso que hizo un comentario fuera de lugar de que en el porfirismo segun el lugar que habian comprado las personas era la entrada que usaban lo cual siempre ha sido igual antes y ahora como si hoy por hoy no siguiera eso de la misma manera en el estadio azteca aquellos que tienen palco entran con sus coches por una rampa y uno como hijo de familia entra caminando por otras entradas o el auditorio nacional o inclusive el palacio de bellas artes segun el asiento que uno tiene es la puerta por donde uno entra en fin vale mucho la pena pasar ahi un rato aun cuando no vaya a haber algun espectaculo en sus escalinatas que dan a la calle se sienta la gente a ver el show de un payaso o un animador a ciertas horas,México,espanol,PC,2016-08-03
masculino,26,internacional,Excelente,5,8,impresionante,un teatro de opera antiguo lujosamente decorado con hermoso salon de baile para los estudiantes incluyendo extranjera solo 15 pesos fotografiar costes adicionales pero no esta controlado vistas en cualquier caso,Suiza,aleman,Móvil,2016-08-03
femenino,46,internacional,Excelente,5,21,symphony and documentary at giff,went to two events here the inside of the teatro is amazing many different architectural styles you can take tours if no events it is worth a look on the steps out front there is usually local entertainment lots of outdoor cafes and shops in the area,Estados Unidos,ingles,Móvil,2016-08-03
masculino,49,nacional,Excelente,5,64,obra maestra de guanajuato,un teatro realmente hermoso y que forma parte importante del paisaje de guanajuato cerca de ahi hay un parque que resulta agradable visitar,México,espanol,Móvil,2016-08-03
femenino,34,nacional,Excelente,5,25,una joya,el salon fumadores es magnifico por una modica cuota puedes entrar a visitarlo o asistir a algun evento cultural vale la pena al exterior lo decoran 9 musas,México,espanol,Móvil,2016-08-01
femenino,25,nacional,Excelente,5,16,enamorada de guanajuato,un lugar impresionante que te engatusa a simple vista y te invita a conocerlo a fondo que te embriaga a cada paso que das que te hace sonar e imaginar las mil historias que ahi pudieron pasar una riqueza de guanajuato que por ningun motivo puedes dejar de verla me enamore de este lugar,México,espanol,PC,2016-07-30
femenino,37,nacional,Excelente,5,111,beautiful place,definetely you need to come here it is beautiful hope you are lucky to find mr ascencion guerra aguilar a very passionate turist guide never in my life heard someone talk so passionate about mexican culture,México,ingles,PC,2016-07-29
masculino,57,nacional,Excelente,5,17,un lugar precioso historico no puedes perderte entrar a una obra,aprovechamos para disfrutar de un concierto de musica clasica con guitarra que costo 20 pesos imperdible este teatro fue mandado a construir al mismo tiempo que bellas artes de cdmx por el presidente porfirio diaz una parada obligada en guanajuato,México,espanol,Móvil,2016-07-29
masculino,43,nacional,Excelente,5,35,precioso de lo mas bonito de la ciudad,es un lugar hermoso hay muy buenos espectaculos un excelente ejemplo de la arquitectura porfiriana en el estado y en el pais,México,espanol,Móvil,2016-07-29
femenino,42,nacional,Muy bueno,4,33,teatro juarez tradicion y raices de nuestra historia,el teatro juarez es un monumento que tiene todo belleza historia tradicion y aun esta en funcionamiento podriamos decir que es un clasico porque no pasa de moda hay que admirarlo pues nos pertenece y una visita guiada vale la pena,México,espanol,Móvil,2016-07-28
femenino,18,nacional,Excelente,5,22,excelente recinto,lugar excelente en compania de tu pareja amigos familia o tu sola para disfrutar de una obra de teatro escuchar unas magnificas notas musicales de una orquesta o simplemente sentarse en las escalinatas y pasar el tiempo,México,espanol,PC,2016-07-27
masculino,52,nacional,Excelente,5,31,teatro mas bonito de mexico,es una joya por fuera y por dentro es algo que tiene una belleza unica es un edificio que mando contruir porfirio diaz,México,espanol,Móvil,2016-07-27
masculino,30,nacional,Excelente,5,3,no pierdas la oportunidad de visitarlo,hermoso teatro lleno de detalles e historia muy interesante la platica recibida durante la visita domingo 17 de julio,México,espanol,PC,2016-07-26
