Genero,Edad,Procedencia,Calificacion,Score,Aportaciones,Titulo,Opinion,Pais,Idioma,Dispositivo,Fecha
masculino,31,nacional,Excelente,5,146,una linda casa de este artista,la casa esta muy bonita muy grande tiene muchas cosas originales y personales del artista muchas de sus obras son originales sin duda debes visitarlo,México,espanol,PC,2016-01-10
femenino,54,nacional,Muy bueno,4,9,un lugar con obras artisticas no solamente de diego rivera que se disfrutan enormemente,este museo no solo contiene pinturas u objetos de diego rivera tambien incluye otras colecciones u obras de diferentes artistas que fueron seleccionadas sensiblemente para el gusto de diferentes personas lo unico que no me parecio correcto es que no permiten sacar fotografias y no puede uno llevarse una memoria tan vivida de este recorrido que es realmente enriquecedor,México,espanol,PC,2016-01-09
masculino,24,nacional,Excelente,5,100,un museo muy bien hecho,el museo casa diego rivera es mucho grande de lo que aparenta por fuera y tiene dos diferentes secciones una dedicada a la vida de diego rivera y otra dedicada a su obra aunque pudiera parecer aburrido es muy interesante la manera en la que se presentan las obras pues logra mantenerte interesado por las distintas categorias en las que las agrupa un buen lugar para visitar en la ciudad,México,espanol,Móvil,2016-01-08
femenino,58,internacional,Malo,2,57,disappointing,once paid entrance fee you see small stating that collection of rivera art is elsewhere indeed only few pencil sketches remain what to see period furnishings works of other artists and uptop a copy of rivera mural not worth time or money,Estados Unidos,ingles,Móvil,2016-01-07
masculino,65,internacional,Excelente,5,173,worth seeing,he was born there so if you are interested in is work you need to go and visit where he was brought up it gives interesting information on the different stages of his apprentiship both in mexico and in europe he is one of the great painters of this country so dont miss him,Canadá,ingles,PC,2016-01-06
femenino,47,internacional,Excelente,5,85,exceptional collection,we were overwhelmed by the breadth of the contemporary art presented all of this collection housed in the home rivera this visit was the highlight of our visit to guanajuato,Estados Unidos,ingles,Móvil,2016-01-05
femenino,43,nacional,Muy bueno,4,13,buen lugar para conocer,lo interesante de este lugar es que entras a conocer la casa donde nacio el famoso pintor diego rivera y vivio parte de su ninez lo mas bonito es el auditorio donde cuentan con pinturas de el lo que mas me gusto es la parte de la casa y el auditorio las salas de exposicion no mucho hay uchas exposiciones de otros pintores y a mi no me atrae mucho este arte pero buen lugar para entrar ya estando alla,México,espanol,PC,2016-01-03
masculino,57,internacional,Excelente,5,54,deben ir,es un museo dedicado a la obra de diego rivera aunque no soy gran fan de el es buen lugar para conocer y conocer mas de su vida e influencias artisticas es lugar tiene 3 pisos donde la mayoria es obra de diego rivera tambien cuenta con artistas invitados vale 25 pesos la entrada y cierra a las 630 nosotros los vimos todo en una hora si se los recomiendo les va a gustar,Perú,espanol,Móvil,2016-01-02
masculino,35,nacional,Regular,3,7,bien para visita corta,esta bien para ver obras y bosquejos pero falta explicacion y guias la casa esta bien remodelada pero falta contar un poco de su historia,México,espanol,Móvil,2016-01-01
femenino,66,internacional,Excelente,5,2,really a must see for diego fans,not your usual museum or usual collection of diego art work this is the home where he was born and lived his first six years and it has been beautifully restored it has three levels first level is the home and furnishings and family photos second level his diegos early works yes his momma seems to have saved his little drawings many of them are more than a little faded but the most interesting thing is on the third floor where the works of his teachers and mentors are displayed so you can see how they influenced his art and the guard is a walking dr wikipedia we talked for so long the gift shop closed speaking of which i went back to the gift shop the next day and it was a disappointment i expected well known dr postcards etc no mostly tour books about gto,Estados Unidos,ingles,PC,2015-12-31
masculino,42,nacional,Muy bueno,4,3,bien pero deberia ser gratis o cobrar menos,la atraccion principal es que es la casa donde nacio diego rivera y vivio hasta los 6 anos me parecio caro el acceso para ver una obra muy pequena de el lo mas interesante fue las fotografias del auditorio,México,espanol,PC,2015-12-29
masculino,56,nacional,Excelente,5,28,los origenes del maestro,vale la pena visitar este museo la casa de diego rivera bien ambientada la muestra de obras es pequena pero da idea de su arte vayan,México,espanol,PC,2015-12-28
masculino,33,internacional,Excelente,5,130,stunning collection,with many sites in the surrounding area it is worth your time to check out this beautiful museum and extensive display of works by one of mexicos great artists,Estados Unidos,ingles,PC,2015-12-27
femenino,34,nacional,Muy bueno,4,62,pequeno bien remodelado pero no cuenta con tanta exhibicion de diego rivera,esta ubicado en pleno centro el lugar en si es pequeno pero lo remodelaron bien en si tiene poca obra de diego rivera exhibiendo y te hacen alusion de como fue su casa pero los muebles no son los originales es bueno solamente,México,espanol,PC,2015-12-26
masculino,75,internacional,Excelente,5,170,a wonderful museum,we loved this museum and it is well worth the time it is very well curated and includes a nice combination of riveras work his childhood home and its furnishings the works of other respectable mexican artists and a giftbook shop,Nicaragua,ingles,Móvil,2015-12-25
masculino,75,internacional,Muy bueno,4,40,interesting jaunt into history,we enjoyed seeing the home of diego when he was a child he was one of the great artists of the 20th century and they have many of the artists paintings and drawings along with work by artists of today,Estados Unidos,ingles,PC,2015-12-24
masculino,23,nacional,Excelente,5,17,casa muy bien remodelada,el lugar esta muy bien remodelado y las obras de diego rivera aunque no son muchas si vale la pena ir para conocerlas,México,espanol,Móvil,2015-12-23
masculino,70,internacional,Excelente,5,580,house where diego rivera grew up,from the outside the building dont look such big than you will find it inside if you enter you will see original furniture out of the time when he was a child in the second floor and the upper floors you will find different paintings and drawings by diego rivera but also there are another artist work displayed follow strictly the arrows if not you could miss some interesting exhibits,Alemania,ingles,PC,2015-12-22
masculino,67,internacional,Excelente,5,390,certainly worth a visit to see the childhood home of such an iconic artist,this museum is wellarranged and you will have a pleasant visit as long as your expectations are in check there are very few actual diego rivera works in the museum but it is charming to tour his boyhood home and to see the works of some other accomplished artists the mosaic celebrating him and frida on the upper interior patio was perhaps our favorite item,Estados Unidos,ingles,PC,2015-12-21
femenino,59,internacional,Muy bueno,4,10,okay,it was nice to see where diego rivera grew up but there were not many paintings by diego rivera were more drawings there was another artists work displayed that i loved it was worth a visit and only 50 pesos for both of us i think,Estados Unidos,ingles,Móvil,2015-12-20
masculino,48,internacional,Pésimo,1,19,una estafa,este museo de tres pisos se vende como sede de muchas obras de diego rivera sin embargo despues de recorrer todo el museo y ante la frustracion de no encontrar mas que dibujos y bocetos decidi preguntarle a uno de los guardas aqui me aclaro que las obras de dos pisos completos se encuentran en restauracion y en otra exhibicion en japon no dejando asi al publico ni una sola hora de pintura para apreciar,Nicaragua,espanol,Móvil,2015-12-19
masculino,31,nacional,Muy bueno,4,45,visita en familia casa diego rrivera,para mi le hace falta mucho de la obra de diego rivera no hay ninguna obra de el y los muebles no son originales solamente una cama de bebe y una cama de adulto de laton son originales de su casa los demas muebles son de la epoca unicamente queda mucho por mostrar del artista,México,espanol,PC,2015-12-18
masculino,60,internacional,Muy bueno,4,20,a good place to visit,very interesting to see where diego rivera was born and lived for a time much bigger house than you would expect from the outside plenty of artwork by him and others well worth the effort to find it,Estados Unidos,ingles,PC,2015-12-17
masculino,42,nacional,Excelente,5,52,excelente lugar,si eres un admirador de la obre de diego rivera o del arte en general tienes que visitar este lugar hace un recorrido por las distintas etapas de la obra de rivera ademas de colecciones de otros artistas contemporaneos,México,espanol,PC,2015-12-16
femenino,70,internacional,Regular,3,885,unclear flow through the buildingmissed a third,we wound up exiting without seeing a 13 of the building and important part of his work in the museum a portion of the museum is his childhood home restored a portion the sketches from his work and a portion devoted to other contemporary artists go if you have extra time but be clear how to cross to see the full museum otherwise it is not worth the money,Estados Unidos,ingles,PC,2015-12-15
femenino,67,internacional,Regular,3,15,el lugar de nacimiento de diego rivera,varias obras en el lugar de nacimiento de diego rivera que estan en exhibicion asi como la obra de diego rivera exposicion tambien obras de otros artistas contemporaneos alli para alfombra personalmente en la ciudad de mexico frida parece atracciones estan a menos de un museo,Corea del Norte,coreano,Móvil,2015-12-14
masculino,35,internacional,Excelente,5,86,excelente,muy buena recreacion de epoca y propuesta artistica en exposicion vale la pena la visita es un lugar pequeno pero bien vale la pena incluirlo en la agenda,Costa Rica,espanol,Móvil,2015-12-13
femenino,52,nacional,Excelente,5,11,asombrosa iconografia,aunque la finca ha sido modificada conserva partes inalterables muebles fotografias y algunas obras del extraordinario pintor y muralista tambien ofrece otras colecciones temporales de otros artistas,México,espanol,PC,2015-12-12
masculino,47,nacional,Muy bueno,4,21,wellorganized and interesting musuem,not only is this an art musuem it is also where diego rivera was born on the first floor there are rooms with furniture from the period of his birth and upbringing very interesting many of diego riveras most famous paintings are in other places but his artwork that is on display is extremely fascinating other exhibits by other painters are also worth seeing well laid out,México,ingles,PC,2015-12-11
masculino,61,internacional,Excelente,5,614,true fans maybe disappointed,having been to mexico city last year where there are incredible pieces of his work it was a bit of a let down to only find early works here mainly sketches and other minor pieces however the temporary exhibit was an added delight the home is a reconstruction of the one he grew up in but left when still a small child it is a bit of a misnomer that this was his home but his parents,Hungría,ingles,PC,2015-12-10
masculino,21,internacional,Muy bueno,4,79,buen lugar para visitar,si quieres conocer de cerca a diego rivera seguramente es un buen lugar conservaron los muebles de la casa no es tan interesante,Argentina,espanol,PC,2015-12-09
masculino,58,internacional,Muy bueno,4,625,a little taste of rivera,diego rivera is perhaps most famous for his immense bold murals alas there was a representation of these in one room with a good guide to the persons included in the painting otherwise there were many studies and sketches by rivera we really enjoyed an exhibit by a thoroughly talented painter,Canadá,ingles,PC,2015-12-08
femenino,49,internacional,Regular,3,8,interesante,el museo es interesante porque muestra donde nacio el pintor diego rivera y paso su infancia y expone muchas de sus obras la organizacion de los museos es debil pero sigue siendo un buen paseo,Brasil,portugues,Móvil,2015-12-07
femenino,21,internacional,Excelente,5,16,very well done museum,the birth place of diego rivera how could you skip it first class museum with excellent collection and temporary shows,Estados Unidos,ingles,PC,2015-12-06
masculino,30,internacional,Excelente,5,7,what a surprise,it has been 20 years since i visited this museum first time to visit the added museum wow incredible art exhibit what a cool collection of art and artist the home preservation was nice and the glimpse into diegos life through the home and art collection really enjoyed the whole experience not to be missed,Estados Unidos,ingles,Móvil,2015-12-05
masculino,50,internacional,Excelente,5,133,interesante museo,la casa donde nacio diego rivera convertida en museo sobre su vida y su obra en la planta baja se conservan los muebles y pertenencias familiares en los pisos superiores algunas pinturas y dibujos,Venezuela,espanol,PC,2015-12-04
masculino,64,internacional,Regular,3,521,diego rivera who,this museum is nice enough i suppose but if youre going specifically for diego rivera you may come away disappointed there really wasnt much of his work to be seen i wouldnt budget more than maybe 40 minutes for this on the outside sadly the rooftop is closed for access to the public which is a shame as it looks like it would be promising for photos had i missed this i wouldnt have noticed,España,ingles,PC,2015-12-03
femenino,40,internacional,Muy bueno,4,25,really cool,this is the house where diego rivera was born it has been turned into a museumart gallery featuring a recreation of the house he grew up in as well as an art gallery that houses both a collection of diego riveras works as well as rotating artworks from prominent latin american artists the concept and layout of the house was very interesting and the price was worth it,Canadá,ingles,PC,2015-12-02
masculino,62,nacional,Muy bueno,4,14,interesante por ser la casa en donde nacio,esta atraccion es interesante por ser la casa en donde nacio este artista de talla internacional pero no esperes ver muchas de sus obras recomiendo solicitar apoyo de un guia para aprovechar la visita,México,espanol,PC,2015-12-01
masculino,26,nacional,Muy bueno,4,122,recomendable,muy cerca del centro se encuentra la casa donde nacio el pintor mas importante de mexico hasta los seis anos puedes encontrar diversos bosquejos de los inicios de diego y varias obras de arte bastante interesantes de otros autores si tu visita a guanajuato es breve no te gusta el arte o vienes con peques esta visita no es recomendada si te interesa el arte visitala la visita es rapida y cuesta 25 pesos,México,espanol,Móvil,2015-11-30
masculino,37,nacional,Regular,3,20,esperaba mas,si te gusta el arte te va a gustar si esperas algo de historia del pintor te queda a deber si llevas ninos es un lugar aburrido para ellos,México,espanol,Móvil,2015-11-29
femenino,23,internacional,Muy bueno,4,67,interesante,interesante se pueden apreciar muebles de la epoca como pinturas y otros de diego como de otros artistas hay sala dedicada a frida visita es buena,Chile,espanol,Móvil,2015-11-28
masculino,34,internacional,Excelente,5,51,surprisingly good museum,the museum is a bit unassuming from the entrance but once inside it is surprisingly good the museum covers the rooms diego and his family lived in some of his art and the art of many of his contemporaries as well as contemporary art the entrance fee is minimal especially by us standards and it is very close to the center of town its definitely worth a visit if you have any interest in rivera,Estados Unidos,ingles,PC,2015-11-27
femenino,61,internacional,Malo,2,17,a bit disappointing,this was my third time in guanajuanto and i wanted to see this museum the experience was a bit of a let down there isnt a lot to see here and the home is just the building but no original belongings or rooms are on display there was an art exhibit there but again not that compelling i would advise skipping this one in favor of the history museum if your time is limited,Estados Unidos,ingles,PC,2015-11-26
femenino,41,internacional,Pésimo,1,1,boo,waste of time no major or even minor works but at least its cheap best thing about the exhibit was the biscuit they give you upon leaving,Estados Unidos,ingles,Móvil,2015-11-25
masculino,58,internacional,Excelente,5,35,what a surprise woth the travel,terrific experiance birth home and many of hsi works and a seperate exhibit of south american and mexican artists great renovation,Estados Unidos,ingles,PC,2015-11-23
femenino,40,nacional,Muy bueno,4,58,muy bonita,me gusto mucho la visita a este museo la casa es linda austera y con una fuente hermosa debes visitarla en tu proxima visita a guanajuato,México,espanol,PC,2015-11-22
femenino,30,nacional,Excelente,5,19,cultura pura,es realmente hermosa la cantidad de arte que encuentras en un solo sitio costo accesible y totalmente recomendado,México,espanol,Móvil,2015-11-21
masculino,52,nacional,Excelente,5,63,excelente museo,bien organizado este museo ademas de obras del pintor mexicano ofrece exposiciones intinerantes de primer nivel es bien ubicado y de facil acceso,México,espanol,PC,2015-11-20
femenino,54,internacional,Regular,3,21,amazing art work,if you are not a fan of diego riverathen that is ok as they had other artwork also on display however if you want some translation of the artworks or any information then you are on your own and hopefully the titles will be enough,Australia,ingles,PC,2015-11-19
femenino,67,nacional,Excelente,5,39,excelente y muy cuidado,este museo es obligado muy bien conservado tiene muchos bosquejos y dibujos imposible que frida este ausente como no lo estuvo de su vida,México,espanol,PC,2015-11-18
masculino,53,nacional,Excelente,5,18,museo casa de diego rivera,excelente museo dinamico y sencillo nada dificil ni tediosos el precio de admision es muy economico y el personal bastante amable sin duda muy recomendable,México,espanol,Móvil,2015-11-17
femenino,26,nacional,Excelente,5,9,muy bonito,es la segunda vez que visito este sitio esperaba ver lo mismo de la vez pasada pero no fue asi remodelaron un poco el lugar y veras pinturas de otros exponentes ademas de las de diego y un poco de su vida en esta casa lo recomiendo mucho,México,espanol,Móvil,2015-11-16
masculino,54,internacional,Regular,4,32,museo estandar mexicano sin sorpresas,lindo museo como todos en mexico el cuidado por la preservacion y los detalles de circulacion son siempre impecables las piezas no son muy interesantes algunas obras de diego son algo de las mas intrascendentes y son escasas la ciudad es linda y durante una caminata es razonable entrar y pasear por 30 a 45 minutos disfrutando de la historia de diego rivera no es un museo por el que esforzarse de mas en visitar,Chile,espanol,Móvil,2015-11-15
masculino,60,internacional,Excelente,5,96,una visita obligada en guanuajuato,quien lo hara trata de la historia de mexico de que tarde o temprano diego rivera y su esposa encuentro frida kahlo por esta razon la visita a la cuna y el pequeno museo es una necesidad,Suiza,aleman,Móvil,2015-11-14
masculino,54,nacional,Muy bueno,4,463,fascinating,the diego rivera house gives you a good idea of what middle class life was like a hundred years ago with much of the riveras original furniture on display i do wish they had a few more of diegos paintings the temporary exhibits are not that interesting,México,ingles,Móvil,2015-11-12
femenino,33,nacional,Regular,3,8,neh,fuimos un dia que afortunadamente o desafortunadamente habia un grupo escolar como de 50 ninos visitando el museo considero que eso no me permitio disfrutar el museo como hubiera querido ya que los ninos ocupaban todo el espacio de las salas de exposicion tanto de historia como de obras de arte no se que hacia una frida khalo disfrazada por ahi la verdad por otro lado el museo ofrece una muy buena exposicion de la historia y vida de diego rivera y sus obras,México,espanol,Móvil,2015-11-11
masculino,43,internacional,Regular,3,109,un pedazo de nuestro viaje,si se encuentra en las huellas de diego rivera y frida kahlo supuesto no podemos pasar por alto lo que una vez fue el lugar de nacimiento del gran muralista mexicano en un caso diferente poco probable que afecte curiosos,Italia,italiano,PC,2015-11-10
masculino,51,nacional,Excelente,5,37,hermoso museo,muy bello poca gente lo conoce todos deberian de ir al principio es una exposicion de lo que era su casa y despues hay obras de el y otros pintores,México,espanol,PC,2015-11-09
femenino,25,internacional,Muy bueno,4,16,love casa diego,great history of rivera loved the house and meandering through the various rooms which were staged with furnishings from the era favorite were the photographs,Estados Unidos,ingles,PC,2015-11-08
masculino,31,nacional,Regular,3,83,algo de historia de diego rivera,si tienes tiempo es una buena opcion para visitar aunque hay cosas mas bellas en la ciudad si quieres conocer mas de diego rivera es mejor seguir su pista en coyoacan ciudad de mexico,México,espanol,PC,2015-11-07
masculino,52,nacional,Excelente,5,101,buen lugar,crei que encontraria algo diferente como todo lo de diego rivera y aunque esta muy bien es mas que nada como una exposicion de arte,México,espanol,PC,2015-11-06
masculino,31,nacional,Excelente,5,11,museo con varias opciones,es un museo que alberga diversas muestras de artistas nacionales e internacionales obras de muy buena calidad y puedes ver obras de diego rivera,México,espanol,Móvil,2015-11-05
masculino,25,internacional,Malo,2,25,bored,first part of the tour was riveras actual home where he lived with his parents pretty cool and then you keep climbing to the exhibit floors the only work by rivera were of early sketches rough drafts in one and pencil which he probably meant to throw away the rest of the exhibits belonged to unknown artists pretty let down has clean restrooms,Estados Unidos,espanol,Móvil,2015-11-04
femenino,35,nacional,Muy bueno,4,30,vale la pena,no solo las pinturas de diego rivera tienen otras exposiciones de otros artistas estas son de temporadaexcelentes obras de arte y la casa de exhibicion es muy bonita,México,espanol,Móvil,2015-11-03
masculino,57,nacional,Muy bueno,4,5,no debes perderte en tu visita a guanajuato,en si hay muy poco de diego rivera pero quisiera resaltar las exposiciones de artistas invitados m pachecho y manjarrez espectacular su obra,México,espanol,PC,2015-11-02
femenino,38,nacional,Regular,3,7,visit to diego rivera museum,visited the house where diego rivera was born it was interesting to see his birth home and how it was fixed up for people to see how it looked when he was born the first floor included a dining room and bedrooms of the family second and third floors were mainly exhibition rooms of some of his work and other works from various artists,Estados Unidos,ingles,PC,2015-11-01
masculino,41,nacional,Excelente,5,3,una galeria para visitar,la casa de joven de diego rivera convertida en museo galeria de sus pinturas y tambien hay exposiciones continuas de diferentes artistas cuenta con un auditorio que esta adornado con fotografias d diego y de su familia y un mural de su vida donde forma parte frida kalho cuenta con un mirador desde donde se puede apreciar el centro de guanajuato recomendable,México,espanol,Móvil,2015-10-31
masculino,50,internacional,Excelente,5,521,well worth it for fans of diego rivera,the museum works on two levels for fans rivera there is a good collection from his earlier work in addition there is a wonderful rivera mural re the history of mexico however do not expect lots of his later works the museum also has a good collection of rooms furnished in period style,Estados Unidos,ingles,Móvil,2015-10-29
masculino,39,nacional,Excelente,5,68,visita obligada en guanajuato,el museo se encuentra a unas cuadras de las principales atracciones de guanajuato es economico 25 pesos por adulto esta dentro de la que fue casa natal de rivera son aproximadamente 3 pisos con exposiciones hay un elevador hay banos y una pequena tienda de snacks otra de libros y una mas de recuerdos el museo cuenta con exposiciones de diferentes artistas esta muy bien iluminado y cuidado puedes ademas ver algunas habitaciones con los muebles de aquella epoca en fin vale la pena ir y conocer algunos de los cuadros de las primeras obras de rivera no te recomiendo asistir con ninos pequenos,México,espanol,Móvil,2015-10-28
femenino,27,internacional,Excelente,5,15,a wonderful and worthwhile stop,the house this museum is in is charming and interesting architecturally the art is beautiful and varied and showcases the various stages and evolution of riveras artistic style additionally the museum showcases work of other artists which we also enjoyed it is very doable in an hour or so and reasonably priced for the experience definitely worth a visit,Estados Unidos,ingles,Móvil,2015-10-27
femenino,20,nacional,Excelente,5,71,hermosisimo,las exposiciones estan increibles el museo vale la pena esta limpio iluminado y moderno esta muy bien organizado y te quedas con la boca abierta porque es para toda la familia,México,espanol,PC,2015-10-26
masculino,44,internacional,Muy bueno,4,200,not just diego rivera,set in his old home and furnished for his era this museum offers not only some works of the artist but works or many others as well most of these are exhibited in a modern section of the museum build next door,Estados Unidos,ingles,PC,2015-10-25
masculino,36,nacional,Excelente,5,10,el arte de este gran muralista en guanajuato,si visitas guanajuato y te gusta el arte no dejes de visitar esta casa que es un hermoso museo con pinturas de diego rivera ademas de los muebles de la epoca en la que el nacio y vivio en guanajuato ademas hay exposiciones temporales de otros artistas tuve la suerte de ver la exposicion de un pintor tapatio jusn carlos manjarrez 100 recomendado,México,espanol,PC,2015-10-24
masculino,45,internacional,Muy bueno,4,445,nice,rivera spent here just 6 years of his life and the original house on the first floor is just a reconstruction it gives you more of an idea how people lived in guanajuato at the beginning of the 19th century but first of all the museum has enough of riveras early work to see how his artistic talent was evolving thats part of the museum is indeed fascinating and definitely worth the time there are also temporary exhibits in this museum which often are of great value,Estados Unidos,ingles,PC,2015-10-23
femenino,67,internacional,Muy bueno,4,57,su casa natal,es la casa donde naci slo que no era su casa est muy bien puesta y tiene salas dedicadas a otros artistas recrean su habitacin natal y muestran parte de su obra esta bueno si te gusta el arte y si no conoces al artista tambien,Argentina,espanol,PC,2015-10-22
femenino,49,nacional,Regular,3,162,deja mucho que desear frente a su taller en san angel cd de mexico,la verdad esperaba mucho mas de este recinto al escuchar que tenia la mayor cantidad de obras de diego rivera se me hizo imposible perder la visita en realidad lo que ves es la casa y el mobiliario de la casa de sus padres que es interesante pero nada mas de las obras expuestas la mayoria son solamente bosquejos y alguna que otra obra bonita pero solamente eso,México,espanol,PC,2015-10-21
masculino,33,internacional,Muy bueno,4,141,podria ser mejor,bastante interesante la exposicion en la casa de diego rivera hay muchos bocetos pinturas y trazos que nunca han sido famosos aunque la historia de diego rivera se conoce mas por ser el revolucionario de mexico y eso tambien deberia estar en la casa solo muestran estilo de vida y lo demas son pinturas,Uruguay,espanol,PC,2015-10-20
masculino,23,nacional,Regular,3,31,si vas es por ver arte y no precisamente de diego,debes venir a este lugar con la plena conciencia de que las exposiciones ofrecidas seran el 8090 de otros artistas muy buenas tambien pero que quede claro lo unico que veras de diego rivera seran unos bocetos de lapiz o pluma de dos o tres obras que realizo y que la casa fue en la que vivio solo hasta los 6 anos ni vivio alli con frida ni nada por el estilo es mas bien un museo de arte contemporaneo lo cual no deja de ser atractivo lo que si me parecio en verdad desagradable es la platica que dio un autonombrado mason que como se cree dueno de la verdad se va duro contra todo la iglesia el gobierno los heroes mexicanos la sociedad contra los mismos oyentes de la platica no los baja de ignorantes solo porque dice que estudio uno o dos diplomados de historia ya encontro el hilo negro con un lenguaje menos grosero podria demostrar mas cultura y enfocarse mas en la platica de la vida de diego que me quede esperando eso si al final pide su generosa propina,México,espanol,PC,2015-10-19
masculino,64,internacional,Regular,3,365,disappointing no real feel for diego in these walls,i had been looking so forward to visiting riveras home but was disappointed that one can no longer sense what it might have been like in his early years i enjoyed seeing a number of his project sketches but beyond several photographs of the artist little of his ghost remains today more emphasis is given exhibitions of contemporary mexican artists i have no objection to this but the museum factor overshadows the house frature if youve visited any of diego and fridas homes workshops or museum in mexico city yoube be disappointed that there is so little of them in this project nevertheless im glad i visited where he lived for the first six years of his life admission is only 25mex and kids are free,Estados Unidos,ingles,PC,2015-10-18
masculino,43,internacional,Excelente,5,61,la casa de diego rivera,museo que cuenta con salas para exhibir piezas de arte sin embargo el gran atractivo es mostrar el arte de este gran pintor lllamado diego rivera y aunque sus trabajos mas importantes se encuentran en otros museos lo que mas me gusto fueron los bocetos a lapiz de sus obras mas famosassi andas por el area definitivamente no podras dejar de ir a este gran exhibicion de este personaje que engrandecio a mexico con obras increibles,Argentina,espanol,Móvil,2015-10-17
femenino,29,internacional,Excelente,5,5,none,this place is an absolute must it is one of the best displays of early wealth in this area it is a huge estate that has been visited by many dignitaries in the past beautiful art pieces and furniture,Canadá,ingles,Móvil,2015-10-16
femenino,47,nacional,Muy bueno,4,5,arte,guanajuato tiene todo no podian faltar los museos este es bueno para quien le guste este tipo de pintores,México,espanol,PC,2015-10-15
femenino,37,internacional,Muy bueno,4,170,lindo lugar aunque siempre se espera un poco mas,la representacion de la casa el mobiliario y parte de su historia son agradables aunque este realizada en la planta baja y no en el sitio original de la casa,Argentina,espanol,PC,2015-10-13
femenino,51,internacional,Regular,3,17,nice home but lack substance,i was hoping to see more substantial work of diego rivera displayed here instead the museum has other artists work occupied most of the spaces of two of the floors i assumed that this would be the home and museum of diego rivera and was wrong so was caught surprised when walking into the exhibitions of others the photos of him visiting were nice to see though its worth the visit,Estados Unidos,ingles,Móvil,2015-10-12
femenino,31,nacional,Excelente,5,16,visita,un lugar maravilloso que te envuelve que te hace suspirarque te invita a sonar y deleitar tu pupila de extremo a extremo simplemente divino lo unico que lamente fue su hora de cierre jejeje nunca es suficiente,México,espanol,PC,2015-10-11
femenino,22,nacional,Excelente,5,5,maravilloso sitio,estupenda conservacion del inmueble de la casa natal de diego rivera gran fachada de color rojo un imperdible de guanajuato,México,espanol,Móvil,2015-10-10
femenino,63,internacional,Muy bueno,4,149,lindo museo,siempre es lindo ver obras de rivera este museo tambien exhibe obras de otros artistas un actor recrea a diego y va actuando y explicando partes de la casa,Argentina,espanol,PC,2015-10-09
masculino,53,internacional,Regular,3,517,worth seeing,it was nice to visit the home of diego rivera and while the decor was original we have seen more of his work in other cities dont get me wrong its worth visiting if nothing else for the decor but we were not blown away by the exhibit itself,Estados Unidos,ingles,PC,2015-10-07
masculino,31,internacional,Regular,3,16,a little overdone,i enjoyed seeing the early works and sketches of diego rivera but felt like the newer section did not enhance the older section it felt a little overdone to me,Canadá,ingles,PC,2015-10-06
femenino,44,internacional,Excelente,5,59,viejo y nuevo,edad y es algo anodino que no hay lugar donde el recientemente otro lado de miedo o no sesgada como el rellano de la escalera diego estaba interesado en conocer la vida de esa epoca en lugar de saber lo que era la gente,Japón,japones,PC,2015-10-05
masculino,30,internacional,Regular,3,44,nice but a bit disappointing,diego house is shown here unfortunately there is not a lot in the exhibition many paints are currently in japan a bit disappointing better ask if their best paints are back home,Estados Unidos,ingles,Móvil,2015-10-04
femenino,49,internacional,Muy bueno,4,2977,lugar de nacimiento de diego,diego rivera nace en guanajuato su lugar de nacimiento en el museo diego funciona y en el momento de los muebles esta decorado como es hay un espectacular pero pequena,Japón,japones,PC,2015-10-03
masculino,58,internacional,Regular,3,89,el nacio aqui nada mas,como un lugar para ver obras de rivera prefieren sus murales en la ciudad de mexico museo dolores olmedo o esta casa asi como la casa de frida kahlo mata la curiosidad de saber donde nacio el artista y vivio de nino ademas de los primeros trabajos del artista el espacio con varios pisos la casa es amplia y hermosa tiene exposiciones de otros artistas,Brasil,portugues,PC,2015-10-02
femenino,70,internacional,Excelente,5,413,a lot of history,a worth while visitand suggest you have some one with you that speaks spanishto further explain about the exhibits one of the rooms where there are artifactsthere are sheets of explanations in english,Canadá,ingles,PC,2015-10-01
femenino,40,nacional,Excelente,5,23,es una visita obligada,es una visita obligada en guanajuato la casa es linda con las habitaciones ambientadas en la epoca de infancia de rivera tambien se presenta obra de diego y de otros contemporaneos como orozco y siqueiros adultos mayores y estudiantes pagan tarifa con descuento,México,espanol,Móvil,2015-09-30
femenino,25,internacional,Excelente,5,3,diego rivera,museum was nice it has multiple floors that showcase other artists when we visited much of diegos work was on loan to other international museums yet what made up for not seeing diego s work were the exhibits of orozco and siqueiros both amazing and as historically important artists,Estados Unidos,ingles,Móvil,2015-09-29
femenino,45,internacional,Muy bueno,4,122,worth a visit,i really enjoyed the diego rivera museum there were interesting displays from other artists as well,Canadá,ingles,PC,2015-09-28
femenino,64,internacional,Muy bueno,4,63,wonderful museum,this museum really gives you insight into the life of diego rivera without putting all the attention on his wife frida kalho many drawings and sketches on display that he used to design his famous murals the house has authentic decor a nice mixture of museum and gallery,Estados Unidos,ingles,PC,2015-09-26
masculino,49,internacional,Excelente,5,681,beautiful museum must see,diego rivera is one of mexicos most prominent artist it is the home and birth place of diego rivera and converted into a museum displaying his works and restoring the house to re create it as it was at the time of his birth the staff are exteme knowledge and passionate about the artist and the art displayed in the museum the museum is located on the north side of the historic center of guanajuato and is spread across three floors displaying a variety of his art work to show how he passed through various disciplines and styles seeing his work in such an intimate setting really is something special in addition they also have some interesting exhibits of contemporary artist definitely worth a visit picture taking is not allowed,Estados Unidos,ingles,Móvil,2015-09-25
