Genero,Edad,Procedencia,Calificacion,Score,Aportaciones,Titulo,Opinion,Pais,Idioma,Dispositivo,Fecha
femenino,30,nacional,Excelente,5,12,conociendo mexico,un lugar con muchas historias lo que nos presentan realmente impacta fue genial un museo singular sin duda no puedes dejar de pisar este lugar si vas a guanajuato,México,espanol,PC,2017-05-20
femenino,51,internacional,Muy bueno,4,26,cool visit but a long walk,very cool place to have a quick look at the mummies not for the squeamish but an interesting thing to see in guanajuato,Estados Unidos,ingles,Móvil,2017-05-13
masculino,36,internacional,Muy bueno,4,35,visita obligada,el museo de las momias es una visita obligada si estas en guanajuato porque es muy famoso y mucha gente cuando se le menciona guanjuato siempre piensa en las momias es una visita obligada y muy recreativa,España,espanol,PC,2017-05-12
masculino,38,internacional,Pésimo,1,24,momificado,para mi gusto no vale la pena tristemente es un gran atractivo pero descuidado complicado para llegar y caotico las momias empolvadas y mal tenidas segun mi impresion no recomiendo gastar el tiempo alli habiendo cosas mas llamativas a menos que la administracion del lugar mejoren las condiciones,Colombia,espanol,Móvil,2017-05-11
masculino,65,internacional,Excelente,5,379,museo de la momias,fui en autobus desde el mercado cercano a hidalgo pero era una distancia sorprendentemente corta asi que volvi a pie en el camino de regreso debido a que estaba en semana santa teniamos una matriz bonita pero parece que podria poner facilmente una matriz las momias que llevaban ropa las momias con botas y zapatos las momias con cabello y el pelo restante eran algo interesantes,Japón,japones,Móvil,2017-05-10
femenino,58,internacional,Muy bueno,4,17,una momia bien hecha,a diferencia de los organos internos egipcios y las momias de aseo personal se colocan momias recientes hechas de forma natural con vestimenta y expresiones vejez y joven y numerosas momias esta lleno de gente asi que te recomendamos ir temprano,Japón,japones,Móvil,2017-05-09
femenino,46,internacional,Regular,3,32,pequeno,el museo es muy pequeno esta ubicado al lado de un panteon y los precios son accesibles una gran atraccion para los turistas,Estados Unidos,espanol,Móvil,2017-05-08
masculino,32,internacional,Regular,3,58,interesting but sad,didnt quite know what to expect when i arrived sad that some of these people died as late as the 1960s and are on display to the public including babies and menwomen of all ages i originally thought all of them were before the turn of the century but that was not the case limited signage and instruction in english i dont expect for the museum guides to speak anything but spanish but it would of been nice to have more than 2 or 3 small display cards in english take a cab its not in an easily accessible location,Estados Unidos,ingles,Móvil,2017-05-05
masculino,41,nacional,Excelente,5,44,de los buenos tesoros de mexico,excelente lugar para conocer las maravillas que mexico tiene lo he visitado en varias ocasiones y cada vez observo que le realizan mejoras al lugar es muy agradable visitarlo ya que las instalaciones son cuidadas con mucha atencion,México,espanol,PC,2017-05-04
masculino,21,nacional,Muy bueno,4,14,en gustos se rompen generos,una visita tradicional por la popularidad mundial que tienen sin embargo hay que preguntarse que es de entretenido visitar 22 cadaveres momificados en lo personal y muy en lo personal es una experiencia diferente al imaginarse a estas personas encapsuladas en sus cuerpos con remanentes de epocas pasadas nos dan una idea de la vida que en ese tiempo afrontaron y finalmente sucumbieron a ella en mi opinion es un viaje de ida y nada mas,México,espanol,PC,2017-05-03
masculino,28,nacional,Excelente,5,41,muy interesante y especial,a veces hay mucha gente pero el ingreso es ordenado y rapido vale la pena el museo se ha modernizado y esta muy bien explicado hay un guia que ingresa con cada grupo explica todo y al final se le da una propina,México,espanol,PC,2017-05-03
masculino,56,internacional,Excelente,5,22,wow it gets creepy,the museo is the main atraccion here if you planning a visit ill suggest you get here before 10 am because all the guides bring vans load with tourists and it gets pretty packed price is 60pesos per person,Estados Unidos,ingles,Móvil,2017-05-02
masculino,28,internacional,Regular,3,52,como dicen todos para ir una vez,es una experiencia extrana que digamos es entretenida pero que no te dan ganas de repetir esta relativamente lejos del centro historico pero un taxi no hace mas de 15 min,Estados Unidos,espanol,Móvil,2017-04-29
masculino,39,nacional,Excelente,5,17,visita a mis tias,asi decian mis primos cuando iban a visitar a las momias de guanajuato vale mucho la pena es un lugar unico en el mundo esta la momia mas pequena del mundo para hacerlo mas interesante busca a mis 3 tias maru manuela y perla,México,espanol,Móvil,2017-04-29
masculino,50,internacional,Regular,3,15,hay que ir,definitivamente de ir a guanajuato hay que ir al menos una vez esto al ser parte de la cultura del lugar sin embargo fuera de completar una de las atracciones si hay poco tiempo y es temporada de vacaciones recomiendo aprovechar en otras cosas,Costa Rica,espanol,PC,2017-04-25
femenino,52,internacional,Regular,3,5,no guide tours needed,dont you ever take one of the guide tours are offered on the city i went there with my husband and my family we took it and was a completely waste of time you can walk across the whole city even if it looks far away is not if youre going to this museum go in 15 minutes before the opening hour or the place will be jammed,Canadá,ingles,Móvil,2017-04-25
femenino,56,internacional,Muy bueno,4,26,visita unica para ver incluso si no es adecuado para todas las edades,durante nuestra visita al museo de momias nos sorprendio el estado de los cuerpos que todavia tienen sus musculos y su ropa no es tan malo ver momias un curso bastante bien hecho permite comprender este fenomeno y los cuerpos estan bien destacados en italia en la isla de sicilia en palermo las personas que tenian el poder los nobles y los altos lideres de las iglesias podian ser momificados cuando murieron en los siglos xviii y xix en palermo hay un pequeno museo de momias en la iglesia de catania hay un obispo momificado,Francia,frances,PC,2017-04-24
masculino,58,nacional,Malo,2,10,falta muchisima mas informacion,me gusto a secas fuera de un video introducctorio de 5 minutos en donde sales sabiendo que por la composicion de los minerales y sustancias de la tierra donde fueron enterrados los cuerpos es la razon de su proceso de deshidratacion natural y por consiguiente su momificacion tengo la firme conviccion que urge dar mucha mas informacion al visitante ese proceso es extraordinario como para solo saber ese unico dato hay algunas tarjetas con la historia de alguna que otro cuerpo pero no nos regalan cultura ni conocimientos para que nos interese mas la exposicion aprendan de otros museos entre ellos el museo de antropologia de la ciudad de mexico y muchos mas que y cuentan hasta con audio guias y podrian ampliar las salas debido a la altisima demanda de la gente por entrar a ver las momias y asi tener varias mejoras mas espacio mas gente adentro menos filas eternas mas informacion y mayor asombro de nosotros los visitantes,México,espanol,Móvil,2017-04-21
masculino,32,nacional,Malo,2,16,turismo falso,es el segundo lugar mas visitado del estado y ni siquiera es real que onda con eso a mi no me gusto y no pienso regresar,México,espanol,Móvil,2017-04-21
masculino,27,nacional,Muy bueno,4,7,necesario ir a este lugar si visitas guanajuato,el museo es muy organizado e interesante si estas de visita por guanajuato o piensas ir siempre es una excelente opcion visitar este museo ya que es una experiencia cultural enriquecedora en temporada alta es tardado entrar en el museo ya que puedes hacer fila hasta por 2 horas y el recorrido solo dura 20 mins aprox pero en verdad vale la pena,México,espanol,Móvil,2017-04-21
masculino,46,nacional,Muy bueno,4,44,para reflexionar,no me parece tan malo como muchos piensan al contrario es muy interesante y permite intercambiar ideas sobre la muerte el museo esta mucho mejor organizado se recorre en 30 minutos y es mejor escuchar a un guia quien nos invita a reflexionar sobre lo etico que resulta la exhibicion de cadaveres de gente comun que en algun momento caminaron por ahi en guanajuato en fin vale la pena en tu primer visita despues lo dudo por cierto compra de recuerdo unas momias de azucar negocialas que te dan buen precio,México,espanol,Móvil,2017-04-21
femenino,47,nacional,Regular,3,26,un lugar para visitarlo 1 vez en la vida,el lugar esta muy bien organizado tienen precios especiales para personas con discapacidad y con credencial del inapam es un lugar muy reducido y si hay mucha gente no se aprecia bien lo que hay el guia que nos toco era demasiado malo repetia las mismas cosas una y otra vez y la verdad es que aburria demasiado si ya fuiste alguna vez no vale la pena volver a entrar ya que siempre es lo mismo claro que es una de las atracciones importantes de guanajuato y tampoco puedes venir y no verlas pero solo 1 vez,México,espanol,Móvil,2017-04-18
masculino,31,nacional,Muy bueno,4,10,las populares momias de guanajuato,por tradicion por curiosidad no puedes ir a guanajuato sin visitar las famosas momias el recorrido esta padre recomendado solo una vez en la vida,México,espanol,Móvil,2017-04-18
femenino,34,nacional,Regular,3,127,para una vez,fuimos en temporada alta e hicimos 1 hora de fila es recomendable llegar temprano nos comentaron que se llegan a hacer 2 horas de fila el museo regular ya el recorrido solo dura como 25 minutos no tiene clima solo unos abanicos de pedestal insuficientes para la cantidad de gente y pues hay que ir a conocer la historia de las momias,México,espanol,PC,2017-04-17
masculino,59,nacional,Muy bueno,4,58,visita,museo tradicional de la ciudad de guanajuato visita obligada uno de los principales atractivos de la ciudad y emblema de la misma,México,espanol,Móvil,2017-04-17
masculino,29,nacional,Regular,3,49,interesante pero para solo una vez,estan interesantes las momias y su historia sin embargo el museo es muy pequeno si vas en temporada alta haces 1hora de fila o mas y el museo lo terminas en 2030 minutos a mi no me gusto el museo pero dicen que si no vas es como si no hubieras ido a guanajuato,México,espanol,Móvil,2017-04-16
masculino,24,internacional,Muy bueno,4,8,momias,el museo vale la pena conocerlo por la historia y conocimientos que uno puede obtener bastante recomendable si vienes de guanajuato,Panamá,espanol,Móvil,2017-04-16
femenino,45,internacional,Muy bueno,4,190,worth a visit,i wasnt sure what to expect but this place was worth the 57 peso entrance fee only thing was we picked a weekend where all the locals visit so had to queue for an hour dont pay extra to take photos though nobody stops you but no flash very interesting exibition with very little reading nothing really in english though so probably best worth a look takes 30 minutes,Australia,ingles,Móvil,2017-04-15
masculino,43,nacional,Malo,2,136,mejorable,administracion del museo hagan algo para mejorar la apariencia estacionamiento sucio descuidado y maloliente un lugar tan increible y concurrido merece una mejor apariencia atiendanlo,México,espanol,Móvil,2017-04-14
masculino,26,nacional,Excelente,5,8,icono de guanajuato,una parada obligada al venir a guanajuato pero 3 horas de fila y tener con lidiar con gente sin educacion que se mete a la fila le restan un poco de encanto,México,espanol,Móvil,2017-04-14
femenino,21,nacional,Malo,2,2,momias no,mmmmm no quisiera volver a ir ver pura gente muerta en vacaciones senoras con sus bebes no se ni porque fui,México,espanol,Móvil,2017-04-13
masculino,43,internacional,Muy bueno,4,8,es un atractivo imperdible,atractivo turistico tradicional de la ciudad no es recomendable si llevas ninos menores de 12 anos al menos eso me parece por los contenidos museograficos interesante el proceso fisico e historico del lugar,Ecuador,espanol,Móvil,2017-04-13
masculino,35,internacional,Muy bueno,4,14,buenas historias,el museo es pequeno pero vale la pena conocer las momias de guanajuato es indispensable realizar la visita guiada para conocer a detalle las leyendas e historias de cada uno de los huespedes que habitan el museo sin lugar a dudas es una visita imperdible en la ciudad de guanajuato,Argentina,espanol,Móvil,2017-04-13
masculino,47,nacional,Excelente,5,5,impactante y sorprendente,111 cuerpos de mujeres hombres y ninos momificados conforman la coleccion del museo de las momias de guanajuato exhumados entre 1865 y 1989 no cabe duda que es un patrimonio del estado de guanajuato para el mundo,México,espanol,Móvil,2017-04-13
masculino,62,internacional,Excelente,5,195,a must,amazing historic and interesting how they became mommies why and where were they found is part of the reasons to come you are seeing a rare event if you are around guanajuato the visit is a must,República Dominicana,ingles,Móvil,2017-04-13
femenino,57,internacional,Malo,2,11,muy abandonado,muy oscuro no sabes ni por donde caminas las vitrinas estan viejisimas y los ninos que platican las leyendas no se les entiende y repiten todo lo que esta en el audio grabado de cada leyenda un lugar muy abandonado y viejo,Colombia,espanol,Móvil,2017-04-12
femenino,38,nacional,Excelente,5,10,indispensable en guanajuato,no ir a ver las momias de guanajuato es como no haber ido a guanajuato es una de las atracciones mas simbolicas del estado no esta tan cerca del centro pero no es lejos la visita toma como 30 minutos,México,espanol,Móvil,2017-04-12
femenino,45,nacional,Excelente,5,48,turismo,espectacular excelente explicacion por parte del guia es impresionante ver como esas personas se momificaron naturalmente sin ningun proceso de conservacion,México,espanol,Móvil,2017-04-12
femenino,24,nacional,Excelente,5,7,experiencia de viaje,es un lugar muy interesante si eres una persona que no soportas nada que tenga que ver con muertos cadaveres muerte etc entonces no te acerques ahi,México,espanol,PC,2017-04-12
masculino,63,internacional,Muy bueno,4,47,no te lo puedes perder,lo vez una y otra vez y sigues impresionando a la familia le gusta es un poco tetrico pero vale la pena,Costa Rica,espanol,Móvil,2017-04-11
masculino,30,nacional,Excelente,5,26,visita obligada en guanajuato,son muchas las atracciones de esta bella ciudad pero el museo de las momias de guanajuato es visita obligada aprende a que se debe que estos cadaveres se momificaron fue proceso natural los sacaron de la tierra cual fue la primera momia descubierta se exhiben solo momias de adultos ven y descubre esto y mucho mas,México,espanol,Móvil,2017-04-11
femenino,32,nacional,Excelente,5,19,muy buena para ninos,una opcion que necesitas palomear al venir a esta ciudad sobre todo a los ninos les gusta mucho hay problemas con el estacionamiento,México,espanol,Móvil,2017-04-11
femenino,29,internacional,Pésimo,1,102,not for me,this is a one star review not because the museum is bad in any way i just personally found it quite disturbing and regretted visiting it just my opinion,Estados Unidos,ingles,Móvil,2017-04-09
masculino,42,internacional,Excelente,5,2,really interesting,its really interesting learning that all those people were alive one day and to relive their history was quite amazing and see the idiopathic conservation,Estados Unidos,ingles,Móvil,2017-04-08
masculino,68,internacional,Regular,3,11,just what you would expect,its dead people that didnt pay their cemetery fees some of them were buried alive bring your 13 year old boys we made a game of deciding which one we would least want to wake up next to,Estados Unidos,ingles,PC,2017-04-07
femenino,35,internacional,Malo,2,21,not so much,im not into mummies but everyone said we really should go so we did cant walk there from town center if youre out for a 20 minute stroll we thought we could and ended up takin a taxi after walking about 20 minutes and unsure of where we were going and hot and uphill no one spoke english i speak a good amount of rudimentary spanish and i enjoy it and want to ask questions but the egotistical guide would not slow down for the 4 english speakers in the group of about 15 other guests were offering to translate but he wouldnt allow it and moved on to the next room so they missed what he was saying next very rude we are generally very positive people and now world travelers this was not a friendly tour go if you want to go far from town and see wellpreserved mummies without english or spanish written signs and listen to probably a spanish language tour guide your experience may well be better than ours i often enjoy places that are trashed by some tripadvisor reviewers we were disappointed,Estados Unidos,ingles,Móvil,2017-04-06
femenino,25,nacional,Muy bueno,4,15,visita obligatoria,visita corta en 30 minutos recorres el museo facilmente es importante traer cambio a la hora de pagar es interesante conocer este museo es definitivamente un visita obligatoria si vas a guanajuato,México,espanol,PC,2017-04-05
femenino,19,nacional,Muy bueno,4,26,interesante,ultimamente las momias tambien tienen giras artisticas pero de aqui es donde las mantienen la mayoria del tiempo,México,espanol,PC,2017-04-03
masculino,46,internacional,Muy bueno,4,36,interesante,es un museo modesto pero te muestra lo que da lugar a este fenomeno es interesante por lo insolito que es el proceso de momificacion y las diferentes etapas de los cuerpos expuestos sus ropajes y oficios,Venezuela,espanol,PC,2017-04-02
femenino,54,internacional,Excelente,5,103,worth the visit,if you like being creeped out scientifically stimulated and just astounded this museum is amazing a collection of mummified bodies this is an insight into the culture of central mexico a must see if you can handle the fact that you are looking at corpses see accompanying photos,Estados Unidos,ingles,Móvil,2017-04-02
femenino,54,internacional,Regular,3,4,visita momias de guanajuato,falta mas direccion con guia los audiovisuales estan muy concretos falta mas datos historicos es muy corto el recorrido cuenten leyendas relacionados con exhibicion,Venezuela,espanol,Móvil,2017-03-31
femenino,38,internacional,Regular,3,14,a must see museum,the tour just lasted about 30 minutes good information is given however i was with the impression that it a was a longer tour the museum is far away from the downtown area so i believe it took the taxi longer to get to the museum than the actual tour although is informative it could be better,Perú,ingles,PC,2017-03-30
femenino,26,internacional,Muy bueno,4,20,interesting,if you go to guanajuato its more than likely that you will be visiting it is a very interesting to see how many bodies are still preserved throughout the years some still with clothes it takes about 3040 minutes to walk around depending on how fast you walk around the exhibition,Estados Unidos,ingles,Móvil,2017-03-30
masculino,38,nacional,Regular,3,9,muy regular solo por curiosidad vale la pena ir,nada extraordinario y mas bien un poco morboso el rollo el recorrido es pobre y corto y el sentimiento generado no es para nada agradable,México,espanol,Móvil,2017-03-29
masculino,30,nacional,Muy bueno,4,78,contacto con la muerte,es una visita unica diferente a lo que uno ve en cualquier otra ciudad mexicana el lugar invita a la reflexion sobre nuestra propia mortalidad los cuerpos ahi dentro impresionan dicen que roban energia,México,espanol,Móvil,2017-03-27
masculino,38,internacional,Muy bueno,4,345,interesting but not fantastic,we were in gto for a week so we had the time visit the mummy museum if you are short on time you wont be missing anything if you cant fit it in we took a cab from the old part of town entrance fee is cheap but museum is very basicso it is a fair price mummies in some cases a few signsyou can see the whole museum in 15 minutes outside there are some souvenir shops,Estados Unidos,ingles,PC,2017-03-27
femenino,59,internacional,Excelente,5,150,museo para observar,fui al museo de las momias e intente ir alli no era una momia hecha artificialmente pero era diferente tenia la momia mas joven del mundo asi que vi muchas pinturas de momias para bebes en los imanes y camisetas que vendi en nahaha los que son escepticos son realmente momias reales asi que debes considerar la posicion debido al clima seco el cuerpo se ha convertido en una momia por si mismo hay pelo unas y garras la tarifa de admision de la camara esta disponible por separado,Corea del Sur,coreano,Móvil,2017-03-24
masculino,26,nacional,Muy bueno,4,115,debes visitarlo,es de lo mas iconico que hay en esta ciudad la entrada cuesta mxn 57 por persona para poder usar tu camara y sacar fotos debes pagar un permiso mxn 22 pero curiosamente nosotros lo pagamos y nadie nunca nos lo pidio pero hay que cumplir reglas el museo se compone de unas cuantas como 4 o 5 pequenas salas con las momias exhibidas en vitrinas es increible el grado de conservacion de estas hay algunas que tienen una pequena explicacion una vez que entras la visita no te tomara mas de una hora pero a esto hay que sumarle la fila para la taquilla puede ser de hasta 1 hora los tours que contratas en el jardin de la paz en el centro te pueden traer hasta aca y solo algunos te esperaran a la salida de todas formas el regreso lo puedes hacer a pie unos 15 minutos caminando y es de bajadita vale la pena ir si claro pero dejalo para el final del dia,México,espanol,PC,2017-03-23
masculino,29,nacional,Excelente,5,30,dura poco el recorrido,es posible tomar fotos con celular solamente se paga cuando se introduce camaras profesionales actividad para las mananas,México,espanol,PC,2017-03-23
femenino,25,internacional,Muy bueno,4,26,very interesting museum,it is a small museum but rich in culture its very interesting to understand this part of guanajuato history,Canadá,ingles,Móvil,2017-03-23
masculino,41,nacional,Regular,3,29,visita obligada al mitico museo de las momias,en verdad todo turista tiene que visitar el museo de las momias de guanajuato a diferencia de otro tipo de momias estas estan momificadas por un proceso natural es verdad el museo no es el mejor del mundo en instalaciones y hasta falta de organizacion cuando la cantidad de turistas son demasiados lo que si es verdad que dejando de lado las instalaciones es una visita que llevara tu mente al pasado desde el momento que vas la primera momia su vestimenta,México,espanol,PC,2017-03-22
femenino,25,nacional,Regular,3,50,tienes que ir pero no vale tanto la pena,igual es un lugar al que tienes que ir por tradicion pero no es lo que esperaba mi madre comento que ya no estan tan conservadas como antes que eran mas tienes que esperar para pasar casi dos horas estan mal organizados algunas momias si te impactan pero es mucho tiempo esperando para lo que ves,México,espanol,PC,2017-03-22
masculino,40,internacional,Regular,3,12,one of the well known attractions,strange museum well in a dry climate dead human bodies dry out and can become mummified once you have seen three or four of these desiccated specimens with strands of hair and shriveled genitalia you have seen enough its not a must see in my book,Canadá,ingles,Móvil,2017-03-22
femenino,21,nacional,Excelente,5,2,las tias de mexico,ora si que lo esperado cadaveres muy secos y bien conservados algo diferente no apto para gente sensible la momia de un bebe de 6 meses increible el lugar limpio ventilado y todo en vitrinas,México,espanol,Móvil,2017-03-21
masculino,53,nacional,Malo,2,2,sucio y poco agradable,el lugar del museo esta muy feo guanajuato es muy bonito y este se sale de esa percepcion sucio no hay bancas para los que estan afuera los lugares para comer muy feos y sucios,México,espanol,PC,2017-03-20
masculino,25,nacional,Malo,2,11,esperaba mas,me toco esperar en una fila de 1 hora y media para poder entrar a comprar los boletos despues me toco esperar en otra fila para entrar el costo no me parecio adecuado a causa de la espera y los guias te piden cooperacion voluntaria por un paseo pequeno y solo unas cuantas momias esperaba mucho mas,México,espanol,Móvil,2017-03-20
masculino,66,internacional,Regular,3,165,no recomendado para ninos,estaba casi en el borde del gusto uno deberia haber establecido especialmente para los ninos un limite de edad ya que en el grupo con el que fuimos hubo 6 ninos menores cadaveres bien conservados pero los ninos comenzaron a llorar no necesariamente una necesidad para mi,Alemania,aleman,PC,2017-03-19
femenino,33,internacional,Regular,3,19,sobrepasados,les falta mucha organizacion para manejar el volumen de gente que se da en dias festivos ojala cuiden mas ese aspecto desorden en las filas sin control en los grupos de acceso,Uruguay,espanol,Móvil,2017-03-19
masculino,63,internacional,Muy bueno,4,296,an interesting if morbid sight of the city,who says governments cant make money on you even after you are dead based on a law put in place around 1870 people that couldnt pay a tax so they could perpetually rest in peace were disinterred it turns out that an unusual mineral content quickly desiccated a number of the bodies mummifying them those whose bodies werent preserved were put into a mass grave those that were were put on display on one hand what the city did is pretty horrifying on the other they have tried to tastefully present the mummies and tell their stories they have also worked with researchers who can examine these wellpreserved specimens to study diseases etc if you go be sure to visit the cemetery nearby where many of these guests were initially buried,Estados Unidos,ingles,PC,2017-03-19
masculino,29,internacional,Regular,3,46,interesting,nice stop for a unique experience not a lot here but worth the stop if you have time interesting history of how the government moved the bodies to the museum if they couldnt pay for the crypt they were buried in,Estados Unidos,ingles,Móvil,2017-03-16
masculino,64,internacional,Pésimo,1,233,para evitar,este museo nacio asi habia que renovar un ala del cementerio se coloca en un cementerio el ayuntamiento llamo a parientes para la exhumacion de los cadaveres para moverlos con un costo como ninguno de los familiares de los cadaveres expuestos se presento el ayuntamiento ha pensado en ganar con esto por lo que ha conservado los cadaveres mejor conservados debido a la deshidratacion y los ha expuesto al publico segun mi modesta opinion ha sido una profanacion de cadaveres con mala decision entonces quien piensa ver algunos momias el debe saber que no es el lugar correcto son cadaveres expuestos fuera de una marea de personas que se benefician de la profanacion,Italia,italiano,PC,2017-03-15
femenino,63,nacional,Excelente,5,31,visita especial en guanajuato,siendo una atraccion tipica de guanajuato desde hace tiempo y visitada varias veces para mi fue esta vez muy tranquila ya que eramos nada mas nuestro grupo y la explicacion fue muy satisfactoria ya que la realizamos a primera hora del diala recomiendo,México,espanol,PC,2017-03-13
masculino,66,internacional,Muy bueno,4,86,i saw school age kids with their parents taking selfies,i would draw the line at 8 or 9 my mature wife wouldnt go so it isnt for all you can take pics there i are 2 standing caskets at the end for that framed shot of you dead 10 trinket shops outside something that i havent seen mentioned anywhere is that you can find your way up the street and behind the museum to the actual cemetery that brought out these corpses nice place then follow the wide stairway due north to el centro,España,ingles,PC,2017-03-12
masculino,33,nacional,Muy bueno,4,112,atraccion clasica en guanajuato,el museo de las momias es una atraccion tipica de guanajuato desde hace varias decadas ahora es un museo bien puesto y las momias son exhibidas en vitrinas cerradas y bien presentadas si asi lo deseas puedes contratar un guia que hara mas interesante la visita,México,espanol,Móvil,2017-03-11
masculino,60,internacional,Muy bueno,4,276,creepy but a must,while it has more sensational or even shock value that substance it was interesting to see these 100 year old mummies i am suspecting these specimen were selected for display based on how scary some of their facial expressions are and some are little babies even would not be a good idea for younger children,Estados Unidos,ingles,PC,2017-03-09
femenino,37,internacional,Muy bueno,4,2991,museo de la momias,puedes ver una gran cantidad de momias creo que es un museo donde puedes sentir el parecido de mexico de una manera que no te hace sentir extrano,Japón,japones,PC,2017-03-08
masculino,35,internacional,Regular,3,23,curating needs some work,bizarre collection of mummies from the cemetery next door several of the mummies have placards in spanish and english but they dont tell you much about what is interesting about that particular mummy the introductory video is only in spanish they do claim the worlds smallest mummy they have tours we observed one in spanish not sure if english tours are available or worth the extra money you can visit the cemetery next door worth a quick stroll mummies and cemetery maybe take an hour to see the walk is a moderate climb maybe 20 minutes from city center if you are fit otherwise suggest a taxi up and walk down,Estados Unidos,ingles,Móvil,2017-03-08
masculino,67,nacional,Muy bueno,4,65,cercania con la muerte,una experiencia unica ver las condiciones de los cuerpos momificados solo por el efecto del terreno donde fueron sepultados una seccion cuenta con estudios de imagenolgia resonancia nuclear magnetica de todo el cuerpo,México,espanol,PC,2017-03-04
femenino,30,nacional,Regular,3,28,bien,nada del otro mundo suficientes momias el guia muy melodramatico muy metido en su papel lo mas equis en guanajuato la verdad,México,espanol,Móvil,2017-03-03
masculino,43,internacional,Excelente,5,3,strange but interesting,if you make it to guanajuato you must visit the mummiesit is a very strange yet very interesting place to visit i only took one photo out of respect for the dead,Estados Unidos,ingles,PC,2017-03-03
masculino,28,nacional,Excelente,5,76,muy bien cuidado,hace como 15 anos que no lo visitaba y me sorprendio todo bien ordenado y a buena temperatura en comparacion de como estaba antes,México,espanol,Móvil,2017-03-02
masculino,26,nacional,Regular,3,87,lugar de visita de rigor,el museo es bueno recorrido corto pero sustancioso si van en coche procuren estacionarse afuera del museo cuesta 8 pesos la hora abajo hay otro donde ofrecen tours pero abusan te dicen que cooperacion voluntaria y nada que sales pagando mas que lo que podrias durar en el estacionamiento del museo por cierto la atencion de los guias es buena no olviden dar su cooperacion por la explicada y no tiren sus boletos porque al final los piden nuevamente para tachar el codigo,México,espanol,Móvil,2017-02-25
masculino,26,nacional,Excelente,5,6,no puedes dejar de visitarlo,es un museo donde puedes aprender quienes y por que motivo los monerales transformaron a las personas en momias pero no a todas es muy interesante la historia el ambiente que se siente al entrar a este lugar es un lugar lleno de historia,México,espanol,Móvil,2017-02-25
femenino,58,nacional,Muy bueno,4,11,muy interesante,fui cuando era nina y ahora que regrese se ve mejor lo modernizado y ofrecen un guia al comprar el boleto es una parada obligada si van a guanajuato,México,espanol,Móvil,2017-02-22
masculino,43,nacional,Muy bueno,4,63,algo para recordar,la momificacion es un proceso que se hacia manualmente pero en guanajuato los cuerpos se momificaron por un proceso natural aqui podras ver diferentes cuerpos y entender un poco del porque,México,espanol,PC,2017-02-22
masculino,60,internacional,Muy bueno,4,52,diferente experiencia,es muy padre conocer lo que hay aqui hay que ver el video al entrar o que alguien te explique para entender bien es rapido y accesible el recorrido,Estados Unidos,espanol,Móvil,2017-02-18
femenino,47,nacional,Excelente,5,10,excelente lugar,la atencion al cliente fue muy buena y el recorrido muy agradable las exhibiciones estan en perfecto estado solo demasiados vendedores an las afueras del museo pero todo muy padre,México,espanol,PC,2017-02-15
femenino,17,nacional,Excelente,5,23,imperdible ya que es emblematico de la cuidad,para entrar habia una fila enorme tardamos aprox 130hrs formados el guia muy amable y con una amplia explicacion es cierto que piden propina sin embargo creo que lo vale por lo bien que explican es museo es realmente pequeno el recorrido dura aprox 30 mins pero considero que es suficiente e interesante,México,espanol,PC,2017-02-15
masculino,57,nacional,Pésimo,1,37,mal,nada que se disfrute solo ver cadaveres deshidratados si es lo que se quiere ver adelante en lo personal no disfrute este paseo en lo mas minimo,México,espanol,Móvil,2017-02-14
femenino,24,nacional,Excelente,5,146,gran atraccion gran emblema cultural del estado,como he comentado es un museo muy interesante lleno de misterio terror y cosas sin igual es una lastima que pidan muchas propinas fuera de eso visitalo y conocelo recuerda que es obligatorio,México,espanol,PC,2017-02-13
femenino,44,internacional,Pésimo,1,104,lugar pobre y con fines comerciales exclusivamente,cual es el valor de enganar al visitante con una visita a momias si lo que ve son cadaveres no vayan es una estafa,Argentina,espanol,PC,2017-02-12
femenino,64,nacional,Regular,3,9,un lugar muy famoso pero en temporada alta son colas de varias horas que no lo valen,es muy conocido este lugar por la tradicion popular las momias exhibidas son piezas raras que no se pueden ver en otro lugar sin embargo en epoca de vacaciones es un suplicio llegar por los embotellamientos y una sola calle conduce alli no hay donde estacionarse y se hacen colas de mas de tres horas que no valen la pena para el contenido sugiero que si la visita a guanajuato se hace en estas temporadas esta atraccion no le den de las prioridades mas altas,México,espanol,PC,2017-02-12
masculino,28,internacional,Excelente,5,74,excelente y sombrio,es un museo que cuenta con momias naturales es impresionante ver desde bebes hasta adultos cuenta con guias que te cuentan la historia de varias momias,Colombia,espanol,PC,2017-02-10
femenino,25,nacional,Muy bueno,4,12,bien,el museo es interesante es importante saber que se encuentra en un cerro alejado de la ciudad si vas por tu cuenta te conviene llevar un buen vehiculo ya que la subida esta muy pronunciada al llegar al museo no esperes ver un paisaje bonito el lugar es muy simple y siempre esta saturado de personas asi que ten paciencia formate paga tu boleto y disfruta el acceso a pesar de haber tantas personas 1000 aproximadamente es muy rapido la atraccion es bonita,México,espanol,PC,2017-02-09
masculino,47,nacional,Regular,3,94,museo de los muertos,lo conocimos en un recorrido turistico es impresionante ver el estado de conservacion de los cuerpos pero en lo personal la idea de ir a ver cadaveres no me es muy grata hay de todo cuerpos de adultos jovenes embarazadas y hasta ninos en la parte de afuera hay puestos de artesanias,México,espanol,PC,2017-02-08
