Genero,Edad,Procedencia,Calificacion,Score,Aportaciones,Titulo,Opinion,Pais,Idioma,Dispositivo,Fecha
masculino,32,internacional,Muy bueno,4,152,kiss her here,this is a famous place in guanajuato for lovers to come and kiss on the 3rd step it is painted red for 7 more years of marital bliss it is also a nice area to photograph,Estados Unidos,ingles,PC,2017-03-09
femenino,41,nacional,Muy bueno,4,34,romantic style,el lugar es muy bonito si vas con pareja o si no te cuentan la leyenda y los que lo hacen son muy chistosos no se lo pueden perder esta en el centro de guanajuato que tambien es hermoso,México,espanol,Móvil,2017-03-06
masculino,63,internacional,Regular,3,196,whats the big deal,i understand it is an attraction with much history but really couldnt grasp why its much to see so narrow that just a couple of selfie seekers clog up the whole thing skip it,Estados Unidos,ingles,PC,2017-03-05
femenino,26,internacional,Regular,3,57,kind of a must in guanajuato pretty touristy shy people beware of callejoneadas,went with my bf story is cute and you kind of have to go if youre in guanajuato also tried a callejoneada which is kind of an improv musical experience of sorts i am not much of a participation kind of person and so i hated it they make you sing and it involved lots of goofball joking kind of like improv shows so if youre into that kind of thing youll love it iand and have a blast i slipped away before it was over,Costa Rica,ingles,PC,2017-03-02
femenino,43,nacional,Excelente,5,76,visita obligada,el callejon del beso visita obligada no olvides besar a tu pareja en el tercer escalon de lo contrario serian 7 anos de mala suerte al contrario de 15 de buena suerte si se besan,México,espanol,Móvil,2017-03-02
femenino,57,internacional,Muy bueno,4,57,una tragica historia de amor,es un callejon en el que cuenta la historia de que dos enamorados se daban besos de un balcon a otro su padre no aprobaba eso por lo que asesino a su hija y el enamorado se suicido bajo ese balcon en el tercer escalon las parejas pueden darse un apasionante beso para sellar su amor de lo contrario puede ser que no vaya bien su relacion es una calle pintoresca pregunta por los 20 tipos de beso que existen,Ecuador,espanol,Móvil,2017-03-01
masculino,41,nacional,Regular,3,73,simple,esperaba algo mejor la historia para no creer lo mejor son los tipos de besos que recitan por ahi ve de todos modos tomate la fotografia del beso frente a muchos y sigue tu camino,México,espanol,Móvil,2017-02-27
masculino,33,nacional,Regular,3,87,prevenir 15 anos de salacion,otro de los lugares que se debe visitar en guanajuato cerca del centro y facil de dar con el su historia muy peculiar no mas de 5 minutos te la cuentan con una cooperacion voluntaria a las personas que ahi andan ya estando entrados 80 pesos una foto instantanea con tu pareja dandose un beso en un escalon marcado de color para evitar dicen 15 anos de salacion en el amor,México,espanol,Móvil,2017-02-25
masculino,48,internacional,Regular,3,143,touristy,the story is nice that this is the romeo and juliet of mexico we turned the corner to find it packed with 2 tour groups we were told we couldnt go in the alleystreet below without paying its fine as a walkby,Estados Unidos,ingles,PC,2017-02-24
masculino,41,internacional,Excelente,5,64,i came here and stole three kisses,came here on sunday afternoon to watch the crowds making out and getting their photos taken came back on monday morning to get a closer look and volunteered my services to a solo japanese girl who was travelling alone and wanted a photo getting kissed i think i surprised her with my three kisses but hopefully she dreamed about me as she travelled across mexico,Canadá,ingles,Móvil,2017-02-22
masculino,48,nacional,Excelente,5,63,romance,existen varias historias que suenan logicas que pueden ser ciertas y te puedes envolver en el romantisismo de la historia o contemplar lo accidentado del terreno y la construccion,México,espanol,PC,2017-02-22
femenino,24,nacional,Excelente,5,4,rincon del romanticismo,es un lugar super romantico y lleno de historia enmarcado con sus calles empedradas ideal para tener una experiencia inolvidable al lado de tu pareja,México,espanol,PC,2017-02-17
masculino,37,nacional,Excelente,5,18,visita obligada,es el centro para todas las parejas la leyenda del callejon del beso es obligada para los visitantes a guanajuato,México,espanol,PC,2017-02-15
femenino,55,nacional,Excelente,5,18,romantico,sitio obligado a visitar es muy bonito aunque quitaria la gente que insiste en contarte la leyenda o venderte el candado por si solo es muy bonito y romantico,México,espanol,Móvil,2017-02-15
femenino,33,nacional,Excelente,5,23,padrisimo el lugar,para poder tomarte la tipica foto debes formarte ya que hay mucha gente queriendo hacer lo mismo sin embargo vale la pena esperar si vas en pareja y no hay nadie que tome la foto ahi puedes encontrar a personas que te toman una foto instantanea una en el balcon y una en el callejon por 8000 te la dan en una cartulina pegada con la historia del callejon del beso es un bonito recuerdo aparte les puedes dar tu cel para que te tomen foto tambien con el muy romantico,México,espanol,PC,2017-02-15
masculino,28,nacional,Excelente,5,146,un lugar romantico lleno de historia,es un lugar sumamente romantico atractivo y obligado al estar en guanajuato aunque siempre hay gente ahi no le quita lo romantico lleva a tu pareja ahi dense muchos besos como yo lo hice,México,espanol,PC,2017-02-13
femenino,31,nacional,Muy bueno,4,30,visita obligada,lugar iconico de guanajuato para conocer la ciudad hay que caminar y perderse por las enredadas calles,México,espanol,PC,2017-02-11
masculino,30,nacional,Regular,3,33,lastima que este tan descuidado,uno no se imagina visitar guanajuato en pareja sin darse una vuelta por el callejon del beso lamentablemente el gobierno no le ha dado el cuidado que necesita un punto turistico tan importante las casas aledanas y el mismo callejon estan pintarrajeadas no hay control en el comercio ambulante y la zona huele feo,México,espanol,Móvil,2017-02-10
masculino,22,nacional,Muy bueno,4,10,un buen lugar pero creo que esta sobre explotado,lugar con muy buena historia pero la mercadotecnia lo tiene desvirtuado el hecho de que tengas que esperar para pasar no porque lo quieran conocer sino porque unas personas tienen su puesto para tomar fotos en el callejon se me hace sobre explotarlo,México,espanol,PC,2017-02-10
masculino,53,nacional,Excelente,5,74,lugar para reafirmar el amor,es un pequeno callejon donde es tradicion darse un beso y dejar un candando con su nombre ademas los habitantes te cuentan la historia por una propina y te toman foto del beso,México,espanol,PC,2017-02-10
femenino,47,nacional,Regular,3,85,crowded and lots of pushy sellers,it is a tradition in guanajuato to go to the callejon and kiss your partner in the alleys stepshowever the reality is that there isnt much to see just two houses with little balconies and lots of cheap souvenir shops there are also a lot of pushy guys trying to get a few bucks for telling you the story about the couple that lived there and whose love was doomed which is kind of ironic that kissing there is supposed to bring you luck the place is also very crowded with lots of people trying to get their picture taken,México,ingles,PC,2017-02-09
masculino,30,nacional,Malo,2,100,demasiada gente,aunque la historia detras y el callejon mismo son interesantes la cantidad de gente hace imposible disfrutar la visita pues el espacio es muy reducido recomiendo asistir en dias menos ocupados que sabado y domingo,México,espanol,Móvil,2017-02-08
masculino,58,nacional,Muy bueno,4,94,de los principales atractivos,de los principales atractivos de guanajuato por su leyenda de dos jovenes enamorados que desde los balcones que estan tan juntos por lo estrecho del callejon platicaban el joven era un minero de origen humilde y ella hija de un rico que al encontrarlos besandose en el balcon la apunala y de ahi la historia que al besarte en el tercer escalon son 10 anos de buena suerte,México,espanol,Móvil,2017-02-08
masculino,47,nacional,Muy bueno,4,92,super chiquito,lo conocimos en una famosa callejoneada historias musica y una larga caminata para llegar a el en realidad es mucho mas pequeno de lo que me imaginaba y lamentablemente muy descuidado paredes rayadas chicles pegados y basura son cosas que deberian de atenderse y evitarse pero definitivamente una visita obligada,México,espanol,PC,2017-02-08
femenino,55,nacional,Muy bueno,4,67,un lugar que tienes que visitar si vas en pareja,aunque el lugar realmente no ofrece mucho porque no hay mucho que ver fila un poco larga y lenta un poco descuidado lleno de ambulantes que te ofrecen contar la historia sin embargo si vas con tu pareja es un lugar imperdible por su maravillosa y magica leyenda eso si tienes que subirte al 3er escalon y darle un beso a la persona con la que vas para no tener 7 anos de mala suerte en el amor o algo asi puedes subir hasta el balcon hay una persona ambulante al inicio de la fila para que le prestes tu camara y pueda captar ese magico momento del beso ya al final tu le puedes dar dinero a cambio como retribucion,México,espanol,PC,2017-02-08
femenino,28,nacional,Regular,3,29,descuidado,no se encuentra en las condiciones que se promociona este lugar esta descuidado huele a orines y los ambulantes que ahi se encuentran solo te estan vigilando da la impresion de que te van a asaltar,México,espanol,Móvil,2017-02-06
masculino,27,internacional,Regular,3,33,bonito pero muy ocupado,guanajuato es una hermosa ciudad colonial con agradables callejones estrechos donde se encuentra el callejon de beso sin embargo la diversion esta apagada porque esta muy ocupada los fines de semana asi que tienes que esperar casi una hora para poder tomar una buena foto,Holanda,neerlandes,Móvil,2017-02-05
femenino,50,nacional,Excelente,5,13,toda una leyenda,es un lugar que hay que visitar con tu pareja es interesante que te cuenten la historia de ese lugar tan famoso en guanajuato y ya estando ahi es obligatoria la foto del recuerdo y lo padre que te dejan subir al balcon,México,espanol,PC,2017-02-05
masculino,39,internacional,Excelente,5,10,no quiero la maldicion,era necesario pasar en este recorrido y con la persona amada nadie quiere siete anos de mala suerte o si,Paraguay,espanol,PC,2017-02-04
femenino,23,nacional,Excelente,5,11,el lugar mas romantico de guanajuato,quien no quiere ir a este lugar y asegurar 15 anos de fortuna amorosa aunque hay que hacer fila para entrar y darse el famoso beso es una actividad que no se deberian de perder si visitan guanajuato la leyenda que envuelve a este lugar es tan romantica,México,espanol,PC,2017-02-02
masculino,24,internacional,Regular,3,54,es famoso pero,es un lugar donde hay una anecdota romantica pero debido al hecho de que los turistas se congregaban y visitaban solos solo habia una impresion de que solo habia un callejon estrecho que vi personalmente en la imagen,Japón,japones,Móvil,2017-02-01
masculino,61,internacional,Muy bueno,4,11,turistico pero no imprescindible,no es imprescindible no esta mal aunque sin la historia de amor es un callejon y unos balcones mas en la ciudad,Colombia,espanol,Móvil,2017-01-31
masculino,26,nacional,Excelente,5,78,very romantic place,there is a legend surrounding this place but i wont spoil your visit please go to this place this is a must if you are in guanajuato pictures available on site for 80 pesos around 4 usd,México,ingles,PC,2017-01-30
masculino,57,nacional,Regular,3,196,un must,todo un must en la ciudad visita de 10 minutos mas que suficiente extremo comercial es mejor visitarlo de dia el horario nocturno practicamente imposible,México,espanol,Móvil,2017-01-29
masculino,55,internacional,Regular,3,67,crowded and a bit underwhelming,there wasnt a lot to see plenty of couples crowding in to take the obligatory picture of themselves having a kiss close to the centre of town so it was easy to access but in effect not much to see,Australia,ingles,PC,2017-01-25
masculino,28,internacional,Muy bueno,4,68,try a callejoneada street stroll,the callejon is exactly what is sounds like a narrow alley it is picturesque in that it is stepped it lies in the middle of spanishcolonial buildings as most of downtown guanajuato and it has its story you can either go there directly and have one of the local kids tell you the story in a very unique way of speaking lots of tones up and down or you can join a callejoneada or street stroll with an estudiantina which is a group of trovador musicians in colonial costumes that take you sightseeing through downtown while they sing joke around and dance they usually start gathering in front of jardin de la union plaza right besides teatro juarez the callejon del beso is their last stop,Estados Unidos,ingles,Móvil,2017-01-24
femenino,53,internacional,Malo,2,7,we pass this callejon at least twice a day,we have to walk by this alley to get to and from our place first off theres always the smell of sewer gas and garbage is everywhere and offleash dogs generally pit bulls if you go go before 10am on a weekday so you can get in and get out and remember this is a romeo n juliet story and like they say never miss an opportunity to monetize a personal tragedy,Estados Unidos,ingles,PC,2017-01-23
masculino,40,nacional,Excelente,5,68,el restaurante mas bonito del jardin central,es un restaurant muy bonito que esta frente al teatro juarez la decoracion es muy bonita de muy buen gusto la comida y bebidas exquisitas de primer mundo echas para paladares exigentes,México,espanol,Móvil,2017-01-23
masculino,45,nacional,Excelente,5,3,increible experiencia,en definitiva hay que darse un tiempo para recorrer guanajuato de noche pagar un paseo por los callejones callejoneada y escuchar las diferentes historias sobre cada lugar te tomara una hora por mucho vale la pena ir en pareja al final podran ir a cenar a una infinidad de lugares con precios para todos los bolsillos,México,espanol,PC,2017-01-22
masculino,37,internacional,Malo,2,317,oh man tourist trap alert,what a dirty packed alley it was people queuing up to take a photo on the stairs the part that made me laugh was it appeared that the owner of the house on the left was letting people go in and up onto the balcony to kiss and have their photo taken too bad the owner of the house on the right wasnt doing the same thing to recreate the original scene i wonder how much they were charging,Inglaterra,ingles,PC,2017-01-18
masculino,48,nacional,Regular,3,148,nada extraordinario tal vez la historialeyenda pero sin duda hay que conocerlo,no hay forma de recorrer las calles de guanajuato y no llegar al callejon del beso la historia es buena pero el lugar no es algo extraordinario en un dia concurrido tomarse una fotografia resulta casi en un beso grupal,México,espanol,PC,2017-01-17
masculino,51,internacional,Excelente,5,38,vacaciones 2016,muy bonito lugar muy limpio la gente que cuenta la historia muy organizada y cuidan muy bien el lugar para que siempre este limpio y cuentan la historia de la senorita rica que se enamore de un pobre pion y por que fue que le llaman el callejon del beso,Estados Unidos,espanol,PC,2017-01-17
femenino,20,nacional,Regular,3,28,atraccion demasiado turistica para lo que es,a mi parecer esta es la atraccion mas famosa de guanajuato sin valer tanto la pena en si unicamente por su historia asi que intenta conocerla antes de que vayas,México,espanol,PC,2017-01-16
femenino,29,internacional,Malo,2,19,un callejon y una leyenda,el lugar es una visita obligada como parte de la cultura del pueblo pero a simple vista es solo un callejon que se llena mucho de personas para tomarse una foto se disfruta mucho mas con el grupo de la callejoneada,Panamá,espanol,PC,2017-01-15
masculino,40,nacional,Regular,3,133,nada espectacular,el lugar es pequeno y muy visitado por lo que se vuelve un poco complicado el poder apreciar el lugar o tomarse una foto,México,espanol,Móvil,2017-01-15
masculino,63,internacional,Pésimo,1,397,otro lugar que solo tiene fama,el lugar es sucio y no tiene nada de atractivo a no ser la fama del lugar dado por los locales operadores turisticos y tal a ti te cuenta la historia del lugar estrecho nada mas prescindible,Brasil,portugues,PC,2017-01-14
masculino,31,nacional,Regular,3,113,un gran leyenda ronda aqui,en este popular lugar donde se cuenta la leyenda de dos enamorados como se daban besos de un balcon a otro al estar separados por las diferencias sociales cuenta la historia que el amor surge y con una tragica historia,México,espanol,Móvil,2017-01-13
femenino,21,nacional,Muy bueno,4,3,tour en guanajuato,esta muy padre la leyenda del callejon del beso y esta muy bonito yo fui en temporada alta cuando estaba la fig y si se hace una fila larga para la fota en el callejon pero esta muy padre,México,espanol,Móvil,2017-01-13
masculino,40,internacional,Regular,3,9,cute,it is best to experience this via a callejoneada to just see it alone is not the same it is simply a very narrow alley otherwise,Estados Unidos,ingles,PC,2017-01-11
femenino,40,internacional,Muy bueno,4,16,great location for a photoop,el callejon del beso is a muststop whenever you go to guanajuato it has been featured in popular mexican telenovelas think days of our lives in the us we went the day before new years eve and it was packed we waited in line for about 1015 minutes to stand on the 3rd step for good luck as it was explained to us from a local guy who is there explaining the history and the myths surrounding the location for a small fee of course my husband and i had a quick kiss since it is rather embarrassing to stand in front of a crowd of roughly 50 or so people chanting beso beso and woohoo as they wait their turnlol not a bad spot to take a picture and have a good memory of your time in guanajuato,Estados Unidos,ingles,PC,2017-01-11
masculino,59,internacional,Excelente,5,4,callejon del beso,muy bello el lugar lo ideal es ir con un grupo musical por las calles de guanajuato al ritmo de la musica excelente ambiente,Guatemala,espanol,Móvil,2017-01-11
masculino,20,nacional,Excelente,5,5,de roll,la historia del callejon es una historia romantica y de fatalidad desde el punto de vista hace falta una organizacion en ese sitio que proporcione control sobre las fotos que ahi se toman ya que no hay ningun respeto por las personas que se toman su tiempo para hacer fila y tomarse la foto,México,espanol,Móvil,2017-01-11
masculino,20,nacional,Regular,3,16,debes de ir pero no muy ilusionado,es bueno y te cuentan la historia de lo que paso en el callejon del beso solo subes y ahi es una tienda de recuerdos ahi venden candados los cuales puedes dejar ahi con el nombre tuyo y el de tu novia no es muy bueno es un simple callejon,México,espanol,PC,2017-01-10
femenino,40,nacional,Muy bueno,4,16,un clasico,hay que ir solo por decir que ya lo conoces no es nada extraordinario solo dos balcones que casi topan entre si pero igual ya con la leyenda e historia la foto del recuerdo y el checkin en swarm para sumar puntos vale la pena,México,espanol,PC,2017-01-10
femenino,52,internacional,Regular,3,31,maloliente,no puedes pensar en guanajuato sin ligarlo al callejon del beso y cuando llegas y ves todo pintado por los visitantes y basura por todos lados da tristeza no hay seguridad nadie vigila y la supuesta casa de ana es mas bien un sanitario,Colombia,espanol,PC,2017-01-06
masculino,37,nacional,Malo,2,17,decepcionante,al oir hablar del callejon del beso y de la leyenda que lo acompana esperas mas de lo que hay que ver a mi forma de ver es mas atractivo el pequeno laberinto de calles pintorescas que hay en el propio barrio que el propio callejon donde solo hay unas escaleras estrechas y candados colgados con inscripciones de parejas,México,espanol,Móvil,2017-01-04
masculino,56,nacional,Excelente,5,45,paseo familiar,fuimos en un par de ocasiones la primera en un paseo con la tuna en el cual explicaron la leyenda de los personajes que le dieron vida al callejon muy divertido vale la pena tomarse una foto la segunda en la manana casi sin gente y ahi subimos al balcon vale la pena,México,espanol,PC,2017-01-04
femenino,31,nacional,Excelente,5,3,muy hermoso,si regreso muy colonial y hermoso la callejoneada estuvo excelente y la verdad la pase super padre es un lugar muy turistico,México,espanol,PC,2017-01-04
masculino,43,nacional,Excelente,5,7,encantador,una vez que te cuentan la historia de este callejon quedas enamorado por el ambiente romantico y todo lo que lleva con el,México,espanol,PC,2017-01-04
masculino,36,internacional,Regular,3,20,interesting but only worth a quick look,if youre in the area of town stop and take a look you can go upstairs and have your picture taken not of great interest to us but many others crowded around to see it,Estados Unidos,ingles,PC,2017-01-03
femenino,44,internacional,Excelente,5,2,so crowded,go early in the day to avoid long lines of people wanting to kiss in the alley we gave up since it is such a popular spot with now crowd control but it is a really cool place,Estados Unidos,ingles,PC,2017-01-03
femenino,44,nacional,Pésimo,1,7,pesimo el tour,los chicos que organizaron la callejoneada nos abandonaron literalmente y solo tocaron 6 piezas y un chico se quedo a decir una historia absurda,México,espanol,Móvil,2017-01-03
masculino,24,nacional,Excelente,5,6,un sitio que debes visitar,te recomiendo ir con las estudiantinas creo asi se llaman en las callejoneadas ellos te explican y hacen ameno tu recorrido,México,espanol,PC,2017-01-03
femenino,23,internacional,Regular,3,87,if you have to,this is just an alley with balconies of adjacent building almost touching each other thats about it and you can indulge yourself with hearing stories from locals for a small amount of what happened there about the same as youd get from a guide book and get a picture taken meh,Estados Unidos,ingles,PC,2017-01-02
masculino,48,nacional,Excelente,5,7,obligado a visitar,recomiendo que lo visiten en temporada baja porque hay mucha gente lugar obligado a visitar en guanajuato,México,espanol,PC,2017-01-02
femenino,67,internacional,Malo,2,911,dumbdont waste your time,our walking tour guide felt compelled to take us by and tell us the romantic story associated with it but it almost feels like a conceived tale to walk us to that area absolutely no value,Estados Unidos,ingles,PC,2016-12-31
femenino,22,nacional,Regular,3,3,regular,demasiada gente ansiosa por tomarse la foto que realmente a las parejas no dejaban si quiera disfrutaran el momento tan asi que decidimos salir de la enorme fila y volver al siguiente dia,México,espanol,PC,2016-12-29
masculino,47,nacional,Regular,3,92,tradicional,no le hagan mucho caso a la leyenda pero ya es toda una tradicion acudir a darse un beso en el tercer escalon,México,espanol,PC,2016-12-28
femenino,59,nacional,Regular,3,53,no te pierdes de mucho si no puedes visitarlo,honestamente no me parecio la gran cosa solo es fama habia bastante gente formada para tomarse la tan ansiada foto que ni podias ver por lo menos de lejos hay ninos que por unas monedas te cuentan la historia del sitio pero nada del otro mundo,México,espanol,Móvil,2016-12-28
masculino,55,nacional,Regular,3,70,tienes que ir,es un lugar bonito pero no es nada wow ahi la cosa es ir a tomarte la foto si visitas guanajuato es un must en tu recorrido ahi hay un senor que cobra 100 pesos por tomarte una foto que imprime en cuestion de minutos en una hoja especial que cuenta detalles sobre el lugar,México,espanol,PC,2016-12-28
masculino,48,nacional,Muy bueno,4,51,lugar tradicional,un buen lugar para tomar la foto del recuerdo visita obligada cuando se va a guanajuato bonito pero nada del otro mundo,México,espanol,PC,2016-12-28
masculino,39,nacional,Regular,3,32,lugar clasico,es interesante por lo estrecho del callejon y la leyenda es una visita rapida de tradicion en guanajuato,México,espanol,Móvil,2016-12-24
femenino,20,internacional,Excelente,5,5,as a part of the callejonera,we visited el callejon del beso as part of the callejonera tour through guanajuato with with the estudiantinos it was very entertaining of course completely in spanish but very crowded,Estados Unidos,ingles,Móvil,2016-12-21
masculino,19,nacional,Muy bueno,4,22,romantico,como todo callejon su leyenda es triste y romantica se dice que tienes que darte el beso con tu pareja en el 3er escalon pintado de rojo para tener anos de suerte sino te das el beso tendras mala suerte puedes dejar tu candadito con el nombre de tu pareja sobre los barandales o sobre la ventana hay tiendas cercas donde puedes comprar algunos recuerdos recomendado para las parejas que llegan a guanajuato,México,espanol,PC,2016-12-21
femenino,61,internacional,Excelente,5,83,where all lovers kiss,alley of the kiss of you believe the legend you should visit take a picture with your significant other everyone does it,Vietnam,ingles,Móvil,2016-12-20
femenino,44,internacional,Excelente,5,13,magico,guanajuato es un lugar unico muy bello y pintoresco encanta con las callecitas y los tuneles quede sorprendida con este lugar tan magico,Argentina,espanol,PC,2016-12-20
masculino,43,internacional,Muy bueno,4,7,un poco de historias y leyendas urbanas,parte de las leyendas de la ciudad pero divertido cuenta la leyenda del beso en el 3 escalon o si no mala suerte,Ecuador,espanol,Móvil,2016-12-19
masculino,60,internacional,Regular,3,630,short dark smelly not conducive to kissing,nothing to special here some alley callejon has to be the narrowest in guanajuato we did not feel romantic enough to kiss in the alley but it is free and one can imagine that neighbors from opposite sides could lean across to steal a beso,Canadá,ingles,PC,2016-12-15
femenino,27,internacional,Excelente,5,83,emocionante,bella leyenda impresionante la dimension del callejon volveriamos una y mil veces super recomendado para parejas,Argentina,espanol,PC,2016-12-06
masculino,60,nacional,Muy bueno,4,25,muy pintoresco,si vas con tu esposa o novia a guanajuato es una visita obligada ir al callejon del beso es romantico y sientes la buena vibra,México,espanol,PC,2016-12-05
masculino,52,nacional,Excelente,5,23,te tomas la foto y te vas,los vendedores son algo enfadosos es un bonito pretexto para darse un beso y tomarse la foto pueden esperar que habra mucha gente haciendo fila y presionando para que avancen rapido quienes aprovechan la vuelta para tomarse la foto,México,espanol,PC,2016-12-05
femenino,55,nacional,Muy bueno,4,74,visita obligada en guanajuato,fuimos al callejon famoso del beso es recomendable que lleven zapatos comodos para caminar por el centro y encontrar el callejon esta bonito y regularmente hay mucha gente tomando fotografias,México,espanol,PC,2016-12-02
femenino,31,internacional,Muy bueno,4,15,pintorezco lugar,fuimos en familia pero justo habia una delegacion de un colegio asi que todos los chicos pasaban y se sacaban la respectiva foto mucha mucha gente,Argentina,espanol,PC,2016-12-01
masculino,44,nacional,Muy bueno,4,4,genial,buen paseo por las tarde con ambiente muy sano quizas demasiada gente pero mejor ir entre semana buena oferta de gastronomia por la zona,México,espanol,PC,2016-12-01
femenino,24,nacional,Muy bueno,4,13,lindo,es un lugar bonito sin embargo no tiene indicaciones para llegar si le preguntas a la gente te manda a otro lado pero ya cuando llegas te bombardean para que contrates un guia y practicamente te obligan a comprar unos cuadritos,México,espanol,Móvil,2016-11-30
masculino,37,nacional,Excelente,5,37,punto importante de la ciudad,lugar emblematico de la ciudad de guanajuato que no se te puede pasar ver recomendable tomar una callejoneada y pasar a ver este callejon mi curso fue de noche y fue una experiencia memorable,México,espanol,PC,2016-11-29
femenino,35,nacional,Excelente,5,9,el lugar ideal para la foto romantica con tu pareja,un callejon lleno de tradicion gracias a la leyenda de dos enamorados que vivian uno frente al otro si vienes a guanajuato tienes que visitar el callejon del beso y llevarte tu foto besandote con tu amado desde el per escalon,México,espanol,PC,2016-11-29
masculino,29,nacional,Excelente,5,103,te atreves,el lugar es sumamente bello y pintoresco esta rodeado de muchas calles y callejones empedrados con el estilo colonial de la region en este callejon en particular abundan los guias que quieren contarte las historias del callejon si te atreves podras tomarte una foto dandote un beso con tu pareja o sufriras 7 anos de mala suerte en el amor si no llevas la pareja los guias te ofrecen concertarte una cita con alguna turista,México,espanol,PC,2016-11-29
masculino,50,nacional,Excelente,5,27,muy romantico,excelente para conocer en pareja y tomar la foto en el tercer escalon hermoso lugar para tomar muchas fotografias y conocer toda la historia,México,espanol,PC,2016-11-28
masculino,59,internacional,Excelente,5,137,callejon del beso,curioso lugar callejon estrecho de unos 70cm que encierra una leyenda sobre la tragica muerte de una pareja que fue sorprendida besandose a escondidas por el padre de ella en el lugar se encuentran personas que cuentan la leyenda a cambio de una propina,Venezuela,espanol,PC,2016-11-26
femenino,34,nacional,Muy bueno,4,100,bonito callejon,fuimos en dia festivo y no pudimos acceder al callejon solo pudimos llegar hasta la entrada ya que habia demasiada gente y no dejaban pasar habia guias que te contaban la historia del callejon en si el lugar es bonito aunque no pudimos acceder hasta el,México,espanol,PC,2016-11-25
masculino,23,nacional,Regular,3,124,famoso,un lugar muy famoso y que bien puedes visitar ya que la ubicacion es centrica y cerca de todos los otros lugares sin embargo no lo pondria en mis prioridades hay ocasiones en ls que se encuentra sumamente saturado de visitantes guanajuato es magico si ya estas ahi por que no aprovechar y seguir con esa interesante tradicion,México,espanol,Móvil,2016-11-23
masculino,64,nacional,Excelente,5,14,destino de las callejoneadas,el destino de las callejonedas lugar obligado para visitar recomendado en pareja te puedes tomar la foto en uno de los balcones,México,espanol,PC,2016-11-23
femenino,31,nacional,Excelente,5,2,romanticismo puro,excelente y romantico lugar para asistir en pareja volveria una y mil veces mas por una foto con el hombre de mi vida,México,espanol,PC,2016-11-23
masculino,48,internacional,Muy bueno,4,30,hay que visitarlo,la historia de amor detras de este lugar revela mucho de la historia de guanajuato misma lugar tipico en las callejoneadas paciencia cuando vayan pues es muy concurrido,Argentina,espanol,Móvil,2016-11-22
femenino,19,nacional,Excelente,5,13,ideal en pareja,fui con unos amigos y la explicacion de los lugarenos es excelente ademas de agregarle su carisma al momento es totalmente gratis accesar a la casa de dona ana,México,espanol,PC,2016-11-21
femenino,25,nacional,Excelente,5,23,ve para que nadie te cuente,es sencillo llegar pon el maps es una visita obligada que dura 2 minutos tiene una excelente iluminacion pues te quieren vender la foto del recuerdo antes de que digas que si saca tu cel parate bajo la lampara y aplica la selfie es de mala suerte ir y no besarte asi que no compruebes si es cierto o no,México,espanol,PC,2016-11-20
masculino,38,internacional,Excelente,5,27,un beso que no toca con los labios sino con la boca del corazon,besar es un arte y placer pero hacerlo en el emblematico callejon del mismo nombre es sin duda un escenario que recrea la escenografia donde besas boca alma y corazon,Chile,espanol,Móvil,2016-11-19
masculino,43,nacional,Excelente,5,3,tradicion que no te puedes perder,lugar bien cuidado con mucha seguridad y si vas con el recorrido de las estudiantinas pasaran un tiempo muy agradable a los ninos les va a gustar,México,espanol,PC,2016-11-16
masculino,44,internacional,Regular,3,33,alley of the kiss,it was a place that we stopped at by accident and was very busy when we were there it is free and something that you defiantly should tick off you tourist list if in the area,Costa Rica,ingles,PC,2016-11-15
masculino,30,nacional,Regular,3,22,imperdible,un punto obligado en la ciudad de guanajuato aunque de verdad no hay mucho que hacer es el lugar ideal para visitar en pareja pero que toda la familia puede conocer,México,espanol,PC,2016-11-15
femenino,30,nacional,Excelente,5,56,besame en el callejon,despues de un dia de tour por la ciudad nada mas romantico que ir al callejon del beso ya sea antes o despues de pasear con la callejoneada o estudiantina hay un fotografo que te toma la foto con tu pareja dandose un beso ya que dice que da buena suerte a los enamorados te la imprime y te la entrega en un marco con la leyenda de las casas y lo balcones es una visita imperdible tradicional cultural y romantica que no puedes perderte en tu visita no ir al callejon es como no haber ido a guanajuato,México,espanol,Móvil,2016-11-15
femenino,22,nacional,Excelente,5,26,divertidisimo,siempre es una aventura este callejon la leyenda que te cuentan es muy bonita y te dicen que si te besas ahi tienes 15 anos de buena suerte asi que creas o no mas vale ir con pareja o buscarse una porque 15 anos de suerte bien vale la pena,México,espanol,PC,2016-11-15
masculino,54,nacional,Regular,3,27,de paseo,la historia que te cuentan la puedes disfrutar dependiendo del guia debes de tener cuidado del guia que elijas ya que te estara pidiendo propina cada vez que te explica algo al final se vuelve un poco fastidioso,México,espanol,Móvil,2016-11-13
femenino,46,internacional,Muy bueno,4,36,para romanticos,cuando te acercas al callejon te cuentan la historia tragica de la pareja de jovenes que vivia alli puedes subir hasta el balcon de la casa de la joven y sacarte fotos abajo donde estan las escaleras del callejon debes besarte con tu pareja en el tercer escalon linda experiencia para romanticos,Argentina,espanol,PC,2016-11-13
