Genero,Edad,Procedencia,Calificacion,Score,Aportaciones,Titulo,Opinion,Pais,Idioma,Dispositivo,Fecha
masculino,40,internacional,Muy bueno,4,1,esquina antigua y tranquila de la ciudad,de octubre de 2014 llego no fue bien comercial llego desde el exterior me siento muy imponente fachada paredes moteadas gran sentido del tiempo en este aprendizaje campus pintoresco deben ser capaces de precipitar la mente misma,Camboya,chino,PC,2017-02-10
masculino,23,nacional,Excelente,5,10,majestuosa,muy bonita construccion y mucho mas su historiadato hay personas por fuera de la universidad que por una propina te dan datos historicos muy interesantes,México,espanol,PC,2017-02-10
masculino,36,nacional,Excelente,5,100,emblema vivo de guanajuato,las escalinatas de la universidad son un lugar clave en la vida tanto cultural como nocturna de la ciudad por las noches son sede de espectaculos a manera de gradas para sentar a los espectadores de las famosas estudiantinas,México,espanol,PC,2017-02-07
masculino,28,internacional,Regular,3,54,tiene una buena vista,la arquitectura de la universidad es muy bella para mi no es una parada obligatoria pues no hay mucho que hacer pero vale la pena por su vista ademas que desafia tu condicion fisica por tantos escalones si pasan por ahi subanla y disfruten su hermosa vista,Perú,espanol,Móvil,2017-02-05
masculino,39,nacional,Muy bueno,4,463,nice photo op,this main university building is located down the street from the diego rivera house and youll end up walking past as you explore downtoen guanajuato the people watching is great and of course its a great spot for a selfie,México,ingles,PC,2017-02-05
femenino,20,internacional,Muy bueno,4,11,universidad de guanajuato,alquilamos una casa en la calle que comienza junto a la universidad de guanajuato cuando me baje del autobus pense que era una iglesia es un hermoso lugar con una arquitectura impresionante no dejarian ir a la universidad porque dijeron que habian tenido problemas con los turistas pero la escalera es un lugar ideal para tomar fotografias,Brasil,portuges,PC,2017-02-02
femenino,55,nacional,Excelente,5,28,visita obligada,si vienes a gto capital es obligado subir las escalinatas de la universidad de gto quedaras sorprendido al ver que tan alta se encuentra y lo cansado que terminas al subirla en el dia hay ocasiones que permiten entrar a admirar la arquitectura y en julio esta el festival de cortometraje que justamente en este lugar es comun que proyecten peliculas clasicas y la gente se sienta en las escalinatas apagan las luces y se ve padrisimo o por el simple gusto de degustar una nieve artesanal en el ultimo escalon con tu pareja,México,espanol,Móvil,2017-02-01
femenino,72,internacional,Excelente,5,1,muy fuerte sabor de la universidad clasica,una de las mejores experiencias de guanajuato es visitar la universidad de guanajuato y afortunadamente vio a los ensayos con la orquesta sinfonica de la universidad conversaciones con varios estudiantes la universidad cuenta con 200 anos de historia que se encuentra en el centro de guanajuato no importa de que esquina de vista son un visible,Japón,japones,Móvil,2017-01-31
masculino,70,internacional,Muy bueno,4,402,music vs architecture,if you are lucky there will be an evening musical performance we were able to enter the auditorium for a production an ensemble the show was excellent and the acoustics were very good the building interior looks old but i am told it was built in the 50s rather than climb the 150 or so stairs there is an elevator which you have to ask its location there is also a less severe staircase just to the left as you exit the hall i think the value here is in hearing music rather than the architecture,Jamaica,ingles,Móvil,2017-01-28
femenino,32,nacional,Excelente,5,99,visita obligada,ahora la universidad de guanajuato solo sirve como oficinas pero es una visita obligada si vienes a guanajuato es un edificio muy bonito y al llegar hasta arriba la vista esta muy padre ademas en la parte de abajo tiene su propia tienda donde seguro encuentras algo que te guste,México,espanol,PC,2017-01-28
femenino,26,nacional,Muy bueno,4,86,si fuiste a guanajuato la foto en estas escaleras es indispensable,es un hermoso edificio ubicado en el centro cerca de la catedral de los restos del convento capuchino en una secreta escalerita frente al hotel san diego que da fe de que guanajuato estuvo inundado y hoy esta vuelto a construirvisita los callejones y plazas a pie durante por lo menos dos horas para sentir esta unica ciudad y no olvides meterte en un taxi que te lleve por el viaducto debajo de las calles observa los balcones de las casas sobre tu cabeza,México,espanol,PC,2017-01-26
masculino,53,nacional,Excelente,5,7,hermosa,termino de construirse en el ano 1955 el edificio de arquitectura neoclasica alberga a la rectoria oficinas administrativas y varios departamentos asi como una iglesia y un museo de historia natural se encuentra ubicada a una cuadra de la basilica de nuestra senora de guanajuato,México,espanol,PC,2017-01-26
masculino,30,nacional,Excelente,5,47,solo las escaleras,guanajuato es ciudad de caminar caminar y caminar y visitar la universidad es pretexto para descansar en sus escaleras y con fotografia obligatoria,México,espanol,PC,2017-01-25
masculino,73,internacional,Muy bueno,4,567,monumental,considerada como una de las mejores escuelas en mexico algunos de los edificios que lo componen fueron en un principio fue un gran seminario jesuita pero el palacio de varios pisos blanco y azul fechas nuevo de los 50s,Italia,italiano,PC,2017-01-22
femenino,26,nacional,Excelente,5,26,hermosa,en verdad es un gusto visitarla no debes irte de guanajuato sin al menos llevar contigo una foto en sus escaleras esta centrica facil de acceder caminando y se aprecia inmensa y hermosa,México,espanol,PC,2017-01-21
masculino,37,internacional,Muy bueno,4,317,interesting for a photo or 2,we were not able to go in its a very interesting building which stands out you can just about take a photo of it all from down the bottom of the steps signature guanajuato,Inglaterra,ingles,PC,2017-01-18
femenino,57,internacional,Excelente,5,12,simplemente hermosa,es un edificio cuyo exterior recuerda un castillo de piedra la parte superior es visible desde varios puntos de la ciudad por la noche esta iluminada la entrada principal,Colombia,espanol,Móvil,2017-01-18
femenino,43,nacional,Muy bueno,4,599,no puede faltar la foto en las escaleras,un lugar bastante concurrido por los viajeros ya que existe una foto obligada en las escaleras de esta universidad evidentemente no hay costo por visita y definitivamente es un reto subir todas las escaleras,México,espanol,PC,2017-01-17
masculino,24,internacional,Excelente,5,33,hermosa fachada,la fachada principal de la universidad es hermosa e imponente muy cerca del jardin union camina hacia alla y tomame una foto en las escalinatas con la fachada de fondo hermosa arquitectura,Perú,espanol,Móvil,2017-01-17
femenino,21,nacional,Excelente,5,45,maravillosa,es uno de mis edificios favoritos es una obra arquitectonica magnifica desde arriba puedes tomar unas fotos teniendo de fondo el monumento de el pipila y las torres de la catedral,México,espanol,PC,2017-01-17
femenino,49,internacional,Excelente,5,56,impressive,did not enter but just the sheer size of this university is amazing the construction is breathtaking and to walk up the front steps would be a daily exercise in itself,Canadá,ingles,Móvil,2017-01-15
femenino,28,internacional,Excelente,5,19,hermosa estructura con vista a la ciudad,no pude entrar a la universidad pues estaba cerrada aun asi vale la pena darse una vuelta por la estructura para admirar su fachada como un dato adicional si subes todos los escalones podras tener una bonita vista de la ciudad y del monumento al pipila,Panamá,espanol,PC,2017-01-14
masculino,64,internacional,Excelente,5,397,alma mater,bellisima construccion puede visitar el interior suba las escaleras y disfrutar de los detalles arquitectonicos es una experiencia hermosa,Brasil,portuges,PC,2017-01-14
masculino,48,nacional,Excelente,5,3,visita al observatorio,visita obligada para los amantes de la astronomia para lo que no sepan la universidad cuenta con un observatorio en el techo de la escuela ademas de contar con varios telescopios que los profesores que atienden muy amablemente te prestan,México,espanol,Móvil,2017-01-12
masculino,23,internacional,Muy bueno,4,580,one of the oldest in latin america,this university goes back to its foundation on october 1 1732 with the name hospice of the holy trinity on august 29 1827 the constitutional government changed the name to the college of the immaculate conception programs founded around this time included mining law painting sculpture and architecture in 1945 the college changed the name in university of guanajuato you should climb the steep steps up to the entrance of the building you will have an wonderful view of the city,Alemania,ingles,PC,2017-01-08
masculino,38,internacional,Muy bueno,4,390,impressive facade worth the visit,it seemed only right to see the university of guanajuato being that the city is such a university town because we were there over the new years holiday we werent able to enter the buildings but the front facade of the main building with its impressive stairway makes for a nice photo opportunity,Estados Unidos,ingles,PC,2017-01-07
masculino,36,nacional,Excelente,5,45,visita familiar,hermoso lugar para ver guanajuato muy importante asistir en la noche y en el dia pasar a la tienda de la universidad de guanajuato,México,espanol,PC,2017-01-04
masculino,19,nacional,Muy bueno,4,21,fotogenico,muy bonito y no puede faltar la foto luego de subir todos los escalones muy comun que haya turistas,México,espanol,PC,2017-01-02
masculino,40,nacional,Excelente,5,2,muy bonito,vista hermosa localizada en el centro historico de guanajuato la zona tiene muchos lugares para conocer,México,espanol,PC,2017-01-02
femenino,24,nacional,Muy bueno,4,21,necesario ir con un buen guia,historia es interesante no se dejen enganar con datos superfluos o incorrectos solo 84 escalones,México,espanol,PC,2016-12-28
femenino,35,nacional,Excelente,5,11,interesante arquitectura,siempre me sorprende su estilo diferente su armoniosa estetica la extensa programacion cultural que se ofrece,México,espanol,PC,2016-12-27
masculino,60,nacional,Excelente,5,125,universidad de guanajuato,hermosa y representativa fachada de la universidad de guanajuato cuyos origenes son de 1732 aproximadamente es tipico una foto en esa bella escalinata,México,espanol,Móvil,2016-12-25
masculino,18,nacional,Excelente,5,22,impresionante y hermoso,vaya que es un lugar bonito les recomiendo que visiten tanto como la fachada asi como el interior es muy bonito la universidad es amplia y grande creo que tiene 6 o 7 pisos los invito que visiten el observatorio de la universidad desde la terraza de la universidad pueden ver una pequena parte de la ciudad d,México,espanol,PC,2016-12-21
femenino,44,internacional,Muy bueno,4,13,arquitectura,hermosa fachada legado de los jesuitas ubicada en un lugar privilegiado desde donde se admira todo el pueblo y frente a la catedral,Argentina,espanol,PC,2016-12-20
masculino,65,internacional,Excelente,5,634,not open but worth a look,this magnificent building is worthy of a look due to the architecture alone if you are feeling energetic climb the stairs to the top but the view is just as lovely from the lazy bottom,Hungría,ingles,PC,2016-12-20
femenino,37,nacional,Excelente,5,9,hermoso,simplemente un hermso lugar para visitar y tomar fotos en especial en la noche la panoramica y el ambiente es espectacular,México,espanol,Móvil,2016-12-17
masculino,22,internacional,Muy bueno,4,79,impresionante,quiza la universidad mas chiquita del mundo pero el edificio es impresionante lo envidio mucho a los estudiantes de aca,Honduras,espanol,PC,2016-12-15
femenino,23,nacional,Excelente,5,9,hermosa vista,un profesor nos explico a detalle toda la construccion las leyendas y la antiguedad y significado de las mismas fuimos de visita y la verdad junto con la unam es de las universidades que por su tipografia imponen sorprenden y dejan con una agradable sensacion de querer regresar,México,espanol,Móvil,2016-12-11
masculino,31,internacional,Muy bueno,4,89,hermoso,edificio distintivo hermosa caminando por la ciudad que no puede dejar pasar por delante,Italia,italiano,PC,2016-12-05
masculino,43,nacional,Excelente,5,4,impresionante,el lugar es muy bonito y pintoresco no solo para visitar si no para escuchar su historia y apreciar los acabados que tiene la verdad me gusto mucho este lugar,México,espanol,Móvil,2016-12-04
femenino,32,internacional,Excelente,5,15,excelente arquitectura,hermoso lugar hay que conocerla sus escalinatas son imponentes enfrente hay un lindo barcito de pelicula guanajuato belleza sus calles y veredas,Argentina,espanol,PC,2016-12-01
masculino,39,internacional,Muy bueno,4,197,linda facultad,la universidad con una hermosa arquitectura y un diseno muy peculiar ya que se aprovecha de la diferencia como un aumento con el fin de aprovechar todos los espacios interesante,Brasil,portuges,Móvil,2016-11-30
masculino,37,nacional,Excelente,5,37,obligatorio,al caminar por las calles de guanajuato toparas aqui con una magnifica arquitectura como un lugar de reunion de muchas personas para partir de aqui a las callejoneadas,México,espanol,PC,2016-11-29
masculino,20,nacional,Excelente,5,27,hermosa,excelente lugar muy bonito pero son bastante escalones por subir jaja de ahi en mas vale la pena conocer y tomar muchas fotos,México,espanol,PC,2016-11-28
masculino,32,internacional,Muy bueno,4,582,awesome architecture,this stunning building definitely stand out among the rest especially from the viewpoint on the ridge i was unable to tour the grounds as school was in session but enjoyed viewing from the outside,Estados Unidos,ingles,Móvil,2016-11-27
masculino,30,internacional,Excelente,5,14,majestuosa,una universidad con una escalinata y arquitectura excepcional mi esposa que es muy sensible al arte se quedo sin habla definitivamente es un lugar que hay que visitar solo para admirarlo y sentirse orgulloso de lo que tenemos en nuestro pais,Chile,espanol,Móvil,2016-11-27
masculino,54,internacional,Excelente,5,133,hermosa universidad,hermosa construccion con enorme escalinata que al subir se aprecia una gran vista de la ciudad esta contigua al templo de la compania,Venezuela,espanol,PC,2016-11-25
masculino,59,nacional,Excelente,5,14,mi alma mater,no puedes dejar de visitar las escalinatas de la universidad de guanajuato este edificio tiene su lugar ganado en los billetes de mil pesos por algo sera,México,espanol,PC,2016-11-23
femenino,21,nacional,Excelente,5,28,visita escolar a la universidad,simplemente wow entrar a la universidad recorrer sus espacios hasta la azotea practicamente nos dieron chance por que ibamos como estudiantes de otra universidad,México,espanol,PC,2016-11-23
femenino,23,nacional,Excelente,5,13,buena vista,subir las escaleras no requiere de mucha condicion y al llegar a la cima la vista es excelente recomiendo visitarlo de dia para apreciar la ciudad y de noche para ver lo hermoso que brillan las luces,México,espanol,PC,2016-11-21
femenino,48,internacional,Muy bueno,4,198,gorgeous building,during your visit to guanajuato be sure to have a look at this beautiful university building the steps are often used for various purposeswe saw graduation photos being done and also a music performance be sure to get your photo on the steps,Estados Unidos,ingles,PC,2016-11-20
femenino,56,nacional,Excelente,5,39,vistas preciosas,edificio impresionante a poca distancia del centro si subes las escaleras tienes unas vistas de la ciudad muy bonitas,México,espanol,PC,2016-11-20
masculino,34,internacional,Regular,3,33,great building,great picture opportunity its close to the center of the city with many other attractions around it we only spent about 15 minutes there and took some nice pictures,Costa Rica,ingles,PC,2016-11-15
masculino,38,nacional,Excelente,5,17,no aceptes explicaciones,guanajuato es dificil sino imposible disfrutar sin ser asaltado por guias que realmente pueden llegar a ser agobiantes en las escaleras la universidad preciosas no pude evadir a uno que hablaba y hablaba haciendo imposible que puedas seguir y disfrutar el lugar quiza es mejor correr el riesgo de lucir descortes avanzar sin mirar a nadie y asi poder disfrutar del lugar,México,espanol,Móvil,2016-11-15
femenino,34,internacional,Muy bueno,4,36,hermosa fachada,visitamos guanajuato en nuestro recorrido por mexico y la verdad que es muy lindo tiene pintorescos edificios y calles angostas y con escaleras esta construida en desnivel por lo que a veces resulta un poco cansador el paseo pero se disfruta muchisimo la universidad es un edificio de fachada imponente y de color blanco es muy tradicional en octubre la fiesta del cervantino por lo que esta llena de estudiantes de todo el mundo,Argentina,espanol,PC,2016-11-13
masculino,41,nacional,Excelente,5,4,parece un castillo,ideal para subir las escalinatas y divisar su linda vista panoramica de la ciudad recomiendo visitarla de noche cuando esta iluminada,México,espanol,PC,2016-11-12
femenino,46,nacional,Muy bueno,4,15,una fachada espectacular,la primera impresion al verla por fuera es guau es impresionante su fachada de verdad visitenla y suban sus escaleras lastima que no destaque academicamente en nada pero su edificio es genial,México,espanol,Móvil,2016-11-08
femenino,46,nacional,Excelente,5,55,vista inolvidable,unas escaleras que te llevaran a una imagen increible para tu recuerdo no dejes pasar este sueno en tus ojos,México,espanol,Móvil,2016-11-06
femenino,45,nacional,Excelente,5,25,gran edificio,edificio historico con un gran auditorio que nos albergo durante el coloquio cervantino si subes las escaleras tendras una buena vista de la ciudad el edificio es historico y bello,México,espanol,PC,2016-11-04
masculino,40,nacional,Excelente,5,23,excelente arquitectura y buen lugar para fotos,magnificas posibilidades de fotos arquitectura espectacular y un lugar centrico y pintoresco su escalinata es impresionante,México,espanol,PC,2016-11-02
femenino,35,nacional,Excelente,5,34,realmente bonita y espectacular,te quedas boquiabierta es una universidad como pocas esta situada en el centro de guanajuato es grandisima sus oficinas bonitas acondicionadas limpias y elegantes te dan ganas de volver a estudiar en ese lugar su gente se ve sana en todos los aspectos,México,espanol,PC,2016-11-01
femenino,21,nacional,Excelente,5,19,hermoso edificio,es parte importante de guanajuato y realmente es un bello edificio segun nos comentaron esta basado en un edificio europeo realmente tiene una arquitectura wow estoy enamorada de mi mexico,México,espanol,Móvil,2016-10-26
masculino,47,nacional,Excelente,5,14,precioso edificio,si visitas guanajuato no puedes dejar de conocer la universidad este tipo de arquitectura no es comun dentro de las ciudades de mexico,México,espanol,PC,2016-10-26
masculino,53,nacional,Excelente,5,63,enmarca la ciudad con su bella arquitectura,el edificio de la universidad es ademas de bello arquitectonicamente un lugar muy popular y tradicional entre los visitantes a la ciudad en la tarde para admirarlo y en las noches los fines de semana con la estudiantina en las callejoneadas,México,espanol,PC,2016-10-26
femenino,50,nacional,Regular,3,20,imprescindible visitarla,me agrado mucho revisitar esta casa de estudios aunque las escalinatas estan algo descuidadas mantiene su imagen de formadora de talentos,México,espanol,PC,2016-10-25
masculino,50,nacional,Excelente,5,44,preciosa y senorial,es un recinto impresionante hermoso digno representante de la casa de estudios del estado de guanajuato con una arquitectura maravillosa y con su escalinata tan representativa y famosa,México,espanol,PC,2016-10-19
femenino,23,nacional,Muy bueno,4,70,hermosa,la arquitectura de la universidad es impresionante es casi una obra de arte puedes subir y ver todo muy padre hay personas ahi que te cuentan un poco sobre la historia solo cuidado por que te ponen un precio,México,espanol,Móvil,2016-10-18
masculino,26,nacional,Excelente,5,46,bonito lugar,es un bonito lugar para visitar las escaleras de la universidad resultan ser muy emblematicas sin duda alguna uno de los lugares obligados de guanajuato,México,espanol,Móvil,2016-10-18
femenino,31,nacional,Excelente,5,40,nice public university,i dont know how relevant it would be to visit this site during other times but for the festival cervantino is an excellent place to be because they have art galleries related to the quijote theme and their theatre shows excellent plays dealing with cervantes works,México,espanol,PC,2016-10-17
masculino,40,nacional,Excelente,5,11,entre a la tienda o,quede fascinado por todos los productos que venden algunos ecologicos otros de vestir unos otros academicos y varios mas una tienda que muestra respeto e idealismo del ser un estudiante universitario ademas los precios no se me hicieron elevados se me antoja estudiar ahi,México,espanol,PC,2016-10-16
femenino,39,internacional,Excelente,5,52,las universidad mas grande que he visto,esta super bin cuidada esta muy grande tiene varias aulas actividades para publico en general y un mirador para que los turistas puedan ver tienes que ir despues de las 730pm,Panamá,espanol,Móvil,2016-10-08
masculino,47,internacional,Muy bueno,4,93,la universidad insignia del estado,la arquitectura de este edificio es diferente al resto de la cuidad lo que lo hace destacarse a la vista,Estados Unidos,espanol,PC,2016-10-02
masculino,64,nacional,Excelente,5,24,una belleza,impresionante hermosura de lugar icono de de guanajuato lo complicado es el acceso en automovil su arquitectura majestuosa,México,espanol,PC,2016-09-29
femenino,31,internacional,Regular,3,211,university,its guanjuatos university its has amazing architecture and it has a lot of stairs great for taking pictures and experiencing amazing adventures,Estados Unidos,ingles,Móvil,2016-09-28
femenino,36,nacional,Muy bueno,4,30,buen edificio y un sello de guanajuato,es un edificio caracteristico de guanajuato tiene una gran historia y es un sello indiscutible de la ciudad,México,espanol,Móvil,2016-09-27
femenino,21,nacional,Excelente,5,63,hermosa,la verdad es que todo guanajuato es hermoso pero sus edificaciones te dejan con la boca abierta la universidad es una de las tantas riquezas visuales y culturales que tiene este estado su cantera escalinata puertas y demas la hacer verse hermosa y majestuosa cuando vayan a guanajuato es uno de los lugares a visitar sin duda si se quedan hospedados en algun hotel del centro se llega caminando,México,espanol,PC,2016-09-27
masculino,57,nacional,Excelente,5,7,parada obligada en guanajuato,un lugar muy bonito en guanajuato parada obligada en guanajuato si se visita por primera vez imperdible una fotografia en la escalinata muy bonito,México,espanol,PC,2016-09-26
femenino,31,nacional,Excelente,5,42,hermosa,mis viajes a esta ciudad siempre han sido en temporada de cervantino temprano hay menos gente por el solazo asi que es buena opcion para recorrer la universidad por dentro es hermosa y por las tardes instalan un cine en las escaleras 3 cervantino,México,espanol,PC,2016-09-24
femenino,46,nacional,Excelente,5,16,una arquitectura hermosa,vale mucho la pena visitarla nosotros no pudimos entrar porque ya era tarde sin embargo solo el subir las escaleras visitarla por fuera vale mucho la pena suban las escaleras para que tengan una vista de guanajuato desde la universidad muy bonita,México,espanol,Móvil,2016-09-23
masculino,28,nacional,Muy bueno,4,83,no entre pero por fuera es bello,no entre al edificio pero en si su fachada y sus escaleras ya son un lugar iconico de guanajuato si vas a guanajuato lo debes visitar,México,espanol,PC,2016-09-22
masculino,33,nacional,Muy bueno,4,73,escalar,lo interesante de la universidad es su gran escalinata donde se pueden obtener excelentes fotos para el diario de viaje y el enclave dentro del corazon del centro historico de esta ciudad increible no vas a dejar de ir porque esta ahide pasada,México,espanol,PC,2016-09-18
masculino,37,nacional,Excelente,5,453,el patio central es amplio y su fachada es hermosa,visita la zona ug sube sus escalinatas y puedes entrar a su interior para visitar su galeria y su observatorio en el 5to piso puedes subir por el elevador de la parte de atras de las escalinatas pero sobre todo la vista desde ahi es maravillosa,México,espanol,PC,2016-09-18
femenino,25,nacional,Excelente,5,11,imperdible,tan solo admirar esas escaleras te dan ganas de subir para tomarte la foto en las tardes empiezan las callejoneadas y ahi es un punto de partida donde hacen una presentacion muy comica,México,espanol,PC,2016-09-18
masculino,42,nacional,Excelente,5,101,imponente,este edificio esta imponente se puede ver desde todo lados de la ciudad de gto es increible que haya un edificio tan grande como su basilica su arquitectura es impresionante esta en el centro de gto gto y es una obra de arte la construccion,México,espanol,PC,2016-09-18
masculino,38,nacional,Excelente,5,25,no puede faltar el recorrido,no puedes no ir a conocer y tomarte la foto en este grandioso lugar muy centrico a un costado hay mas instalaciones que tambien debes conocer,México,espanol,PC,2016-09-15
masculino,39,nacional,Muy bueno,4,60,revives la pelicula el eestudiante,gracias al guia sr de baston amarillo nos descifro todos los simbolos y origen de su arquitectura junto con parte de la historia de mexico conto algunas leyendas del lugar no es solo una escalinata para tomar la foto del recuerdo vale la pena dedicarle unos minutos,México,espanol,Móvil,2016-09-14
femenino,56,internacional,Excelente,5,20,impressive building,everytime i come to guanajuato i go all the way up and take beautiful pictures of the city 86 steps to be exact for the first time we decided to take a tour inside the university and it was pretty cool if you have the chance go inside and take that tour it is worth it,Estados Unidos,ingles,PC,2016-09-14
masculino,29,internacional,Regular,3,55,nice building to take a look at,its a very nice building right in the city centre so i would definitely go for a look it seemed to be closed up when i went so i couldnt go inside its by no means the best thing to visit in the city but still worth a visit,Estados Unidos,ingles,Móvil,2016-09-13
masculino,26,nacional,Excelente,5,25,night stroll,we came across this beautiful university while taking a nigh walk it is lit up beautifully at night catch your breath and climb the many afford to see the best view of el pipila at night a very nice art shop is across the street i highly recommend for souvenirs,México,ingles,Móvil,2016-09-13
masculino,65,internacional,Muy bueno,4,1,accidentalmente llego a esta,guanajuato pequenas atracciones se concentran acabamos de vivir en el centro el transporte todos los dias es patas y vieron este edificio blanco eso es lo que la iglesia a continuacion navegar por internet en la universidad de imagen guanajuato se que ya lo he visto no se puede ir podemos darle la vuelta en un circulo sino que tambien es una muy pequena universidad,Birmania,chino,PC,2016-09-10
femenino,33,nacional,Excelente,5,8,para conocer y disfrutar,el edificio principal de la universidad posee una belleza arquitectonica que vale la pena conocer ademas de poder disfrutar de las proyecciones y eventos a los que da lugar para todos los estudiantes visitantes y publico en general,México,espanol,Móvil,2016-09-09
masculino,50,nacional,Muy bueno,4,100,bonito edificio,este es el lugar para tomar un agradable imagen usted no necesita ir dentro del edificio durante el festival cervantino es el lugar para mirar fotos agradable en el la universidad de escaleras,México,espanol,PC,2016-09-07
masculino,30,nacional,Muy bueno,4,39,muy bonita para verla,es de lo mas bonito de guanajuato subiendo las escaleras tienes otra bonita vista esta muy cerca del teatro juarez,México,espanol,PC,2016-09-06
femenino,42,internacional,Muy bueno,4,80,emblema de la ciudad,la universidad tiene mucha tradicion y ademas tiene correlato con la activa vida que tiene la ciudad puesto que ahi estudian jovenes de diversas partes de mexico y tambien del exterior tambien se puede apreciar una parte de la ciudad desde la parte superior de las escalinatas,Argentina,espanol,PC,2016-09-06
masculino,29,internacional,Excelente,5,3,emblematica,emblematica construccion y gran institucion con enorme historia y un futuro prometedor vale la pena subir las escalinatas para observar la vista desde arriba,Argentina,espanol,Móvil,2016-09-02
femenino,30,internacional,Excelente,5,53,a symbol of great architecture,this building is amazing to look at the craftsmanship it is a symbols of simplicity and effective building as the place where it sits is very constrained i recommend walking up the stairs as there is an amazing view the monument of the pipila and of the city,Canadá,ingles,PC,2016-08-28
masculino,24,nacional,Regular,3,7,paseo en pareja,muy bonitas edificaciones y con excelentes eventos realizados en las escaleras enormes cuando fuimos habia un tipo de expo cinematografica donde en una mega pantalla proyectaban peliculas y la gente nos podiamos sentar gratuitamente en las escaleras de la universidad muy bonito,México,espanol,PC,2016-08-25
masculino,45,nacional,Excelente,5,6,imponente,escalinatas que representan el camino a la excelencia sede de la facultad derecho antes colegio del estado,México,espanol,PC,2016-08-24
masculino,23,nacional,Muy bueno,4,22,bella,lugar emblematico muy bello unas escaleras muy bien cuidadas que cuando las subes todas tienes una bonita vista de la ciudad de noche se ve espectacular,México,espanol,PC,2016-08-23
masculino,23,nacional,Excelente,5,1,ug,excelente las escalinatas una vista increible y la infraestructura de la misma forma muy recomendable para visitar en familia con tu pareja o amigos,México,espanol,Móvil,2016-08-22
masculino,47,internacional,Muy bueno,4,21,de los lugares obligados para visitar,muy bonita la universidad siendo de los lugares emblematicos de guanajuato creo que es de los lugares obligados a visitar al menos para tomarte la foto y conocer un poco del patrimonio del estado,Ecuador,espanol,PC,2016-08-16
masculino,58,nacional,Excelente,5,116,hermosa fachada,esta vista de la universidad de guanajuato es una de las mas contempladas e iconicas de la ciudad con esa gran escalinata al frente al subir o estar al pie de ella nos da cuenta de la imponente escala de esta edificacionsu ambiente como casi toda la ciudad de guanajuato es demasiado agradablesolo que aqui se ven mas juventuddebido a los estudiantes que acuden a estudiar aqui,México,espanol,PC,2016-08-14
masculino,20,nacional,Muy bueno,4,27,majestuoso inmueble,bellisimo lugar con monumentales escaleras y puertas desde su entrada principal hay una maravillosa vista de la ciudad el color de la cantera es observable desde cualquier lugar de la ciudad un punto clave de visitar la ciudad,México,espanol,Móvil,2016-08-12
femenino,67,internacional,Excelente,5,47,historical,if you want to learn a little bit more of the history of guanajuato and add a little bit of culture you should visit the university is like traveling to the past,Estados Unidos,ingles,PC,2016-08-10
masculino,44,nacional,Excelente,5,3,universidad de guanajuato,hermoso lugar de noche es espectacular se siente la buena vibra es digno de visitarlo y sus alrededores tambien increible,México,espanol,Móvil,2016-08-10
femenino,34,nacional,Muy bueno,4,23,impresionante,no te imaginas lo que encontraras adentro no solo es el auditorio lo que ves puedes recorrer las aulas de esta bonita universidad,México,espanol,PC,2016-08-09
masculino,35,nacional,Excelente,5,108,foto obligada,uno de los edificios mas bellos de guanajuato esa larga escalinata los colores que tiene y su arquitectura lo hacen unico vale la pena mas de una foto en ese lugar,México,espanol,Móvil,2016-08-08
masculino,29,internacional,Excelente,5,63,un resumen de la ciudad,es de los sitios mas representativos de la ciudad con una historia reciente pero que representa todo lo demas a la perfeccion todo un reto subir las escaleras para tener una vista diferente,España,espanol,PC,2016-08-07
masculino,31,internacional,Excelente,5,141,hermoso,la universidad es un lugar muy bello que esta dentro de la ciudad magica tiene una arquitectura increible sus pasillos son eternos y es casi como un castillo desde la cima de sus escaleras se puede ver gran parte del pueblo de guanajuato,Perú,espanol,PC,2016-08-04
femenino,28,nacional,Muy bueno,4,25,graduados,fuimos en la salida de estudiantes asi que estaba a reventar y muy arreglado y estaba abierto,México,espanol,PC,2016-08-01
femenino,46,nacional,Excelente,5,59,la arquitectura es maravillosa,ir a guanajuato visitar sus callejones y pasar por la uni esa exquisita escalinata que te da una gran vista de la ciudad se respira un ambiente colonial ahi vale la pena que la visites quien no se ha enamorado de guanajuato,México,espanol,PC,2016-08-01
femenino,40,nacional,Excelente,5,58,cerrado,no pudimos entrar por remodelacion pero se que es un museo de la universidad por fuera es imponente su construccion es hermosa fue una lastima no poder entrar,México,espanol,Móvil,2016-08-01
femenino,28,nacional,Excelente,5,16,de visita en guanajuato,a simple vista te puedes maravillar con su arquitectura de tan imponente y significativo lugar ademas de su historia un lugar que no puedes dejar de visitar si estas ahi,México,espanol,PC,2016-07-30
masculino,31,nacional,Muy bueno,4,189,visita obliga,la hermosa universidad con sus famosas escaleras todo en verde hecha de cantera es un joya de la arquitectura mexicana,México,espanol,PC,2016-07-29
femenino,35,nacional,Excelente,5,111,very impressive arquitechture,dont forget to visit the arquitecture is beautiful,México,ingles,PC,2016-07-29
femenino,65,nacional,Muy bueno,4,453,an attractive site and unique,not sure what is is suppose to represent is it a castle is it a church to a fortress in any case walk up the long and somewhat steep exterior staircase and you will be rewarded with a very nice view when we were there it was very busy with students going up or down chatting away laughing etc it was a joy to be there,México,espanol,PC,2016-07-27
masculino,49,nacional,Excelente,5,4,amazing place,plan to visit during the night ilumination along with the building itself is just great during the day its also good,México,ingles,Móvil,2016-07-27
